OnlineOrderID,CustomerID,OrderDate,ShippingMethod,TotalAmount,OrderStatus,RowHash
966,1598,2024-03-30,Express,112.78,Delivered,c6bfa7871ffeda400855507b9f44091e93683b68ac2503d66b1405d27620a231
967,1386,2025-02-14,Click & Collect,167.2,Returned,05e6cf7329830476c8400daa8238fb28e5be534a69096d3d07ad2220374fde2e
968,4988,2023-11-14,Express,219.9,Pending,20a710369b501840f8c09a82098f7331f13dcd3ffc3e1761c6dd95146fb3b388
969,1626,2023-07-20,Express,649.55,Returned,2c40b498f9de0efb7999d71cd8b76ba9b8928a513ddf13240e3ea27b507299da
970,1192,2023-11-21,Standard,289.57,Returned,c2aca3a8e60b67a8627209d1c6c3827e052ce9928a2dc88799c160983a9ad5e6
971,4348,2024-07-07,Click & Collect,720.98,Returned,604a13a9ea32385a5195b3be30875095f46c3ac3b799b35ea574a14af1cd26e2
972,2440,2023-08-14,Standard,290.41,Delivered,bfa556fac8d5be82d33e1c813644c4cae4fb65f9a5a701a40d1379d9fb7c95d7
973,1616,2023-07-13,Express,457.12,Shipped,294a08988a1e2d1407302cb2d2c72e197cfd59f47b4c128776eee02ff0a2b6dd
974,3806,2025-04-03,Express,445.95,Returned,9fe361dac07288b29d8c636d94896176f7112cd49f41292c65587358e0fa5b2a
975,3210,2024-09-17,Express,715.46,Shipped,c90e22ed5ad9993a792c1e9eeec4cd9fc6d887f1535cc68dd13646a96ad14f33
976,399,2024-07-14,Click & Collect,816.94,Pending,5d2773465c10803a428d973a5cf34e800cada85ff548b4cd2531655a58a99f01
977,2922,2024-11-05,Click & Collect,108.24,Delivered,40023a480013bca2412ac97ffe845bc42761b6a6142f3a3b3dad7d0cab1605c3
978,3667,2023-10-25,Click & Collect,791.94,Delivered,f118e146f1f7eb2ad0b469b094f1e17c48206e8e556d6272058e41fd5255b650
979,72,2023-06-05,Express,470.39,Shipped,96f5021705e767aa0ce8963dc60ad788525d58f72d2d2ca223f22baada564a23
980,584,2024-04-20,Standard,99.97,Delivered,747ae8499cee063a495359561330f29148131f07ec1eb10edc837817232733a0
981,594,2024-11-03,Click & Collect,202.2,Pending,34dcc2280c95281733592af431de1ad43c683b84ccf00d784c205b0f8819f121
982,376,2025-05-10,Express,30.34,Shipped,21e4deadbb1f594e2aa1a265c66c6d715355f04ad511fd19d28c4cbf885c1620
983,3224,2024-06-22,Express,403.52,Pending,4b7ce9e87e025980b44781b56b13c0b6ac16e75eeae17b1721f500ebc6559308
984,2632,2023-09-23,Express,906.02,Shipped,71ffcb2483a2c7ca071eeaa504edad520e7e19494c3a0157acd8c42cfd4d1384
985,2589,2024-09-05,Click & Collect,723.44,Returned,590d13f4023472ad5cec6f1c152666eb0cb03368c633ab8d8a2ce1a7ac862c46
986,669,2023-12-14,Click & Collect,664.77,Delivered,252a2ad93d2f0631dd37c7b7c5c3266cbb0c1942eca592d626ef2dedb884ee92
987,1789,2023-12-06,Standard,949.09,Returned,736f5a10c4f484b2fb8d47bc8bc691c04d67d19caca98728e3a3610248a7794b
988,603,2025-02-17,Click & Collect,417.13,Returned,9586ee29ec9d7e4f32e3bee8fd0ccee55b4a90d0ad1ba4bd8a15fda56acb8dfd
989,1729,2024-12-25,Express,658.25,Shipped,5c71bcf63cb12c8ae9c1ea500c27f05fcf43b95ba1cf038fe9b25ec3b09eb0d8
990,4486,2024-04-05,Standard,517.8,Delivered,2d40a4447d78570f7b73acc23e3cb0baab542701c2c1c54515054d89265ab6b0
991,2095,2024-01-02,Click & Collect,976.64,Shipped,1b1026dbdbb39266f0aeb55c63f36ca26781103404a81db16ced0716fc1a660f
992,249,2024-04-02,Express,174.12,Pending,dab07adf53fbb65fd6f8e830988fce6103d0e8f2ecdbd063d7d2b1ffb381c2bf
993,3267,2024-03-29,Click & Collect,836.53,Shipped,9577ebcd47f2b2580fd169e4d5944a3226f58f576ed5a56114e290138510b028
994,3935,2024-10-20,Express,442.98,Shipped,f2f1e0b95eed52c808891b5a877a8c16e25019a3d85bcaa520e10d3f7449b35d
995,284,2023-08-20,Express,284.28,Shipped,8d9e50392ae1a9ff76a6f7153fe962a9fc37cf64728521eff6f39c8857f713ac
996,48,2023-08-11,Standard,964.88,Pending,9c8a0f4e7e435ce599b0b9420a4000aea9cc9053b24d0999c234ace1da2be790
997,3742,2024-04-07,Standard,522.0,Shipped,0a41a23588cb4c9e4f7f4960872ef8c675a43746a37437cb41ac88aec2459d7f
998,258,2023-12-02,Standard,837.98,Pending,e2a6748d2a9b7fc4d5085a104cb0fd9769a85213d395b221569e50f13da20c65
999,3971,2024-07-28,Standard,407.46,Pending,6436091a817693b8b1cc9439917c404d4ac7622377bbe4f36f7354717a9a97c0
1000,788,2024-08-07,Standard,821.73,Delivered,fc5f2abd6fad9b1662108b41869ef559d880ecfaa90b9d2d7e6f489e5f6b907d
1001,2639,2024-10-10,Click & Collect,755.05,Pending,d230ad4094fd3efef70ac0cbda3a76e5bd9c0efcaafa146cd3dce92e4830e619
1002,3226,2024-02-03,Click & Collect,906.95,Returned,356f3b18fba311e5d1a7481d7c239388e798bccabbdd2477995ee1b88c9f1dd7
1003,3640,2023-12-24,Standard,195.61,Returned,57d0a2e1449e96bb8a93c241b755b71e85629505df2bb11256022bd701c613a5
1004,1731,2024-08-25,Click & Collect,403.8,Pending,3d3fdc69ac48ec4d09b8d49ada8b758d2b9ef97b6e8d3f6f9de5e6d2c6399292
1005,757,2023-09-11,Click & Collect,419.9,Pending,19984b1f64655053833fe8d24ce740ab2e46eadb695ae939be991d8ae3536840
1006,1069,2024-05-15,Click & Collect,951.01,Returned,acf4f6e058840daa4ce7fa29e72cb6c8fbec149966d5b2b7a54a2475d5f2343a
1007,2601,2023-05-31,Express,374.12,Pending,ca37ec7bc6715164a42a10e68aae4fd15c71f5344e22cdeaa7f32b72da224c68
1008,1706,2023-10-23,Express,582.76,Delivered,33ba42438598095445a46f906fd1c0c95127def07f33133d75355a1a4031ed23
1009,1628,2024-05-16,Express,846.7,Pending,3b7eb4c7715b0f333c578cd8cde336493eb9f5e093c5ca4fb0e7e1af8d98a5d3
1010,7,2023-07-21,Click & Collect,246.26,Delivered,9d1746b34f6301e8b1d0453243f81261cf108c75803b68d113e326f260ed644e
1011,1524,2025-01-22,Click & Collect,733.51,Pending,259a2b3f9249b4c8c1f7ffc637233923618b1885d9788749c9fb5b9db64601a9
1012,3405,2024-05-02,Click & Collect,617.28,Pending,72e337c139b2c025b756a2a6a5c3aa26839f0d7b0b1eb5dca56682128c0d4b24
1013,3337,2023-12-17,Standard,759.56,Shipped,d9b4e721ad23e6f999fe4a7a18eb7827dc57f30b36c6c10a7ebf389bf0c18215
1014,526,2023-08-14,Click & Collect,186.8,Delivered,deead4ed5575acd4c05a1cf911152e236cc74992f2a8f326b046c5f412451b93
1015,2897,2024-01-23,Express,340.12,Delivered,2bd3f893093d4508d5b8d3eb07b1f2775aed2f712d47605a33ce2b792a71c94f
1016,2568,2024-11-26,Click & Collect,540.49,Shipped,0468ca86ef121c1a9dda23900dca97be003f1249a98c409c05225714679b9bc9
1017,2365,2023-07-05,Express,726.5,Pending,ed3cdf90b570500b080874fb95f43d5fb417390bf908aca8b9ccf5dc7af39afe
1018,4037,2023-05-17,Click & Collect,984.74,Delivered,fdf70b3986639c48608d4758136f7da5af65bbbc5f217ea7c6088ebc0d41e37c
1019,3674,2024-02-08,Express,649.4,Returned,016f05b6c7bc86abc5e5bd6907558742cda19f297be73c9985c2adc3aa76a207
1020,1222,2025-02-04,Click & Collect,468.45,Delivered,185a232b0c2d69c7f0e8bb2375ced610453e25f2fc951962a249971f37fca77b
1021,3740,2024-08-26,Standard,330.26,Shipped,1a01001a908cbcf1b67f700d16a239d90f1965bf5244ccd1efe6b1494acec94f
1022,1833,2024-08-23,Standard,485.61,Pending,46b18c2e004cf573054234d86c7bd80f6635b941cbf790becb7543a91119e29d
1023,3936,2024-10-08,Express,909.0,Returned,44984ce7b72b19f6246ba3d2359db9779e3bff75b881bcd44957f7a46a8da54a
1024,3373,2025-05-03,Express,353.32,Delivered,c18d419f666b1a3060f54450aee1d112df42c3676258fff588c66ba845022f1b
1025,2738,2024-11-13,Click & Collect,123.5,Pending,341a74ad5ba5903f747f843f4dd73c724d31fa0d394cd7c5cce14914266b7084
1026,899,2024-09-07,Click & Collect,868.59,Delivered,6675dfd3f080ff02b5ab5d2a0193c4a4b9f49cd0330e3d49205769e5a470eec5
1027,4432,2023-05-28,Express,127.14,Returned,0171edf68f6005b53f1bad1263a58273042a80e156e79943eb40ef65d59e2373
1028,3739,2024-11-13,Click & Collect,611.39,Shipped,9418531568a27a64e300a47092642603138b6b5aaa281fda02d58c8d232c5757
1029,3413,2024-04-11,Express,483.35,Shipped,a8af53e52d9b9963ef1e65483a29a2fb68316dfda2711480ef09fc3a0b55b826
1030,2817,2023-10-07,Standard,37.39,Pending,0659253782e0169bcfdc42647f78f0850aee3019adeed829c28736bbd96029ae
1031,2503,2023-11-14,Express,125.96,Shipped,f9a8d9ebe73976a9951fe4ea48d22d9871e8de31853244ac2581bb7db82edd6d
1032,3569,2023-08-21,Express,889.37,Shipped,4edd005a5d722eafd20ca65f540e28a8372715ba6a9a7ff06ac8c779bcf76724
1033,1313,2025-03-28,Click & Collect,217.13,Pending,f3e38fc8db69053f2e9c592f8b7af895e7eea73cc555329a8bd219dc418c3f7a
1034,4978,2023-09-21,Express,564.87,Returned,246a34220f88984cb6e026fa4176f8295365f194cb6b6ea6fd0cc15b5e413139
1035,4769,2025-02-14,Express,212.52,Delivered,1277278304108299df82a5930188d3871cdd79876b9aac09c8bc9d783eeaaefa
1036,4338,2024-11-11,Click & Collect,317.19,Delivered,af366b6d3f60652bfb0c912218e6b8fded1e8828459dd270c85121dd3f95aaf1
1037,4282,2025-03-31,Express,843.5,Returned,8d7eb1dc9c38b753fcdd949bc5dfb56ab31b0e518a6a42ff1cfe1eee40a4822c
1038,1974,2024-07-05,Express,534.46,Returned,457a3133ab66fbd1b536bd11be8517a3dad70f6c650c7aa232ed6b3cb5d99a63
1039,3876,2024-02-21,Standard,535.94,Pending,515ab61e4be0b1d6c5b1885e3e593451f82be3887c1ae4ac83cc24abe896ca63
1040,1477,2024-11-07,Click & Collect,366.57,Pending,4b39c54f879c8dee9669753ec6f0ac9d0b31adf24dc41fc30b5f3b82c2d24041
1041,4850,2023-10-06,Express,132.82,Returned,6de7fe74f8531cc446ac5537d4c23c56ceac9116eb0e4219cf556269d4665f6c
1042,4188,2025-01-17,Standard,838.97,Returned,ddae5bf464f6b73f48f692711d4da17aa858bf44c9e3118a665d1160b61947a1
1043,2922,2025-01-14,Standard,656.54,Shipped,6c52e7ac968b6848947f88ce92793d19939a55e9b9fd01eb0f7fbcdc424a0db9
1044,1445,2023-08-20,Express,908.55,Shipped,7d4f3d3f1e00e1bedd6918565e5d8e23f1d087984bdd92afc3551ffe48fa7975
1045,2377,2024-08-02,Standard,53.12,Pending,7850a0783bf7141cfa44e1d6b4947f337b96507c08fea7d5127ce8c130fd994c
1046,4349,2023-05-16,Click & Collect,299.38,Delivered,d4e2079cb01bb255e9b0f85f77848eb10e308b7d86ee591df4dbc00ac65f0c76
1047,2956,2024-11-30,Click & Collect,677.68,Delivered,e57fd2a313fc68dd2b510055f50848c27d009bc122578f7863612b0e4cd24ee3
1048,4735,2023-08-30,Express,193.11,Shipped,733bf97f32cfd18db975d4f902f9e6ac02a8d39f7de4e33cc5e0ac1c8e6693fc
1049,2546,2025-04-06,Standard,340.89,Delivered,bd5c0658711b541ee6ef197f59238ca04d4eef40d25fae18d234275413c51c36
1050,2691,2023-11-18,Express,777.7,Delivered,bca2a78c9d31a3ca6f454bd706e95274ea3809bc3d8be496541681aede73c48c
1051,166,2024-12-05,Standard,181.43,Shipped,5b9dcf75620d53e5646fcc4f80734fc833671e3ef302b1af38ccf54f9b4c372e
1052,1285,2024-09-25,Standard,593.78,Delivered,f8ad7c3163040763292433d9b8459b13c2383510d01b7ba50778fd8ada93f407
1053,2935,2023-05-14,Express,471.98,Returned,a816ee25d1ee5d6c7f45a2118808eda4586383ff9249ff070a3de1838a58a03e
1054,2686,2024-05-29,Click & Collect,601.28,Shipped,86cb78f2d965227d5f1681a7ea4568409dbe3d660f2efe4f833b36d9d530e4b4
1055,4426,2025-01-05,Express,44.5,Delivered,45d9b8ba10206ecd93f63cc37131b9b8522f9926ef8805944e5e017f85c91ebe
1056,2211,2023-07-06,Click & Collect,860.25,Shipped,2e08ee057026f60ea5d27f05691794d3f5afd9e5af57460890196ecf112ee5f4
1057,90,2023-06-23,Express,563.09,Pending,4e102d1a1ef1c819978f6d76f5d209fab925067d1d2c2392595512b2b6dca5ae
1058,2824,2024-07-10,Express,431.51,Returned,87af8d4c11c66e7e4e1b803c38efcca75a9d9d168d16085adca9e27a053a2f7e
1059,3509,2024-02-01,Standard,786.84,Returned,10f2205d9b8ee86ad60c4dca5993dfb9e3c10d652a6b4750849731d4216ae7c2
1060,4759,2024-01-20,Click & Collect,90.47,Returned,11df40ebed29d2247bd59bbd7790a8c52e0e0fd4ce4893dc74a651f9fa9a6c8a
1061,4094,2024-02-04,Click & Collect,150.3,Returned,28130315a39765754677f6651a34124f3423b1890cd55034181896e0a22c9783
1062,2940,2024-10-27,Click & Collect,986.42,Shipped,5cea6fb3cdaafff9bc6ff55f79a101a332c915502bc7e184ed476b4184dc1c8f
1063,2392,2023-08-06,Express,629.94,Pending,02ec481bfa0aa7e67eec3127b632e70cde8c2c23daa1502a678f870e4bd6f10c
1064,3062,2024-05-11,Click & Collect,95.33,Pending,80cb654c2f53fa6c1f2b3739bb015866375314e65c37c550d0c23040d42b5f3a
1065,575,2025-01-23,Standard,216.38,Pending,5e72dfa9b593130379b5eca8979469e0151f844c45c05e0ae4667db93b182fbe
1066,3917,2023-09-01,Click & Collect,234.5,Returned,565b9b72404ac710f4f5fd2006c0cdbc98f611656613c807d2bdc39d1f270b4b
1067,4392,2023-11-17,Click & Collect,276.24,Pending,34e9c3f58c7c449d5d46a724c86145d4ba68c82f971c905638f06dbfb881e449
1068,3074,2023-12-29,Click & Collect,560.46,Shipped,b2e9ff0733d42af73526304c37990bbb3ed94c407adedd0d7ed4c185d89e46ad
1069,1960,2023-07-06,Standard,779.48,Pending,453320e4e266bc124d470053cce4414f5f7b837d6f6b51eb4dd24082a8f0779a
1070,4951,2023-10-30,Standard,382.5,Delivered,e884f62dd084b5e19528e1b2cf12239de781fa4bc11b05d3e9f79d789557be7e
1071,2928,2023-09-24,Standard,437.03,Delivered,fc3fd8dcdc79814eb830731a15ea95252dfb5c5210ac42fb39ccec41fe16b127
1072,2880,2024-09-01,Click & Collect,820.44,Pending,50668da916411603b66edaf59219b5aabf3b77c25e3792a1fdc653e8ced22755
1073,3766,2024-09-24,Click & Collect,609.58,Delivered,a83a2f6b8ea1dc780bb02f2e00416f9ea6d802a67573ea5875abfde201cd054f
1074,3293,2025-04-15,Click & Collect,269.14,Pending,6ccb66f78db632968a767504d8e9e1d68b800b91f014341a2b6b6f5822c3133b
1075,3825,2024-05-16,Standard,173.46,Pending,380fe70d34d213b3e5116833d1cd9c9c2321ca94307381cc52a9b7c2f0363dd8
1076,2229,2023-05-21,Express,44.63,Pending,7639ab1dadda2211604c5961b803cdc2f5e801e93354781b848b052f520f9c9a
1077,4159,2024-01-27,Express,270.51,Delivered,8befdec4f8f6cc613379ad68f077cd7dda0cd6f1ad8ea1ba23fd32f668deca51
1078,1883,2024-11-04,Click & Collect,313.19,Returned,6d4de1456b7405fad7ed51844847e57eda3632883a179ddde67654a27f3a2cf8
1079,901,2023-11-17,Click & Collect,818.92,Pending,c382a5e6d5a7d9cd2caee4e0a9d8a2096a714d54dc8ae8bf9fd3b6d77917aba5
1080,862,2024-04-11,Standard,799.57,Shipped,7a38734cd2828853d80be4842a1d8931ec0e5461af1b8965547ff6c6ca8a6729
1081,454,2024-05-21,Express,229.23,Delivered,439276c82a4a650af25d2bdb4ebe3176ae56b8627f4b179d994b6222b270bd9c
1082,296,2024-03-06,Click & Collect,910.1,Returned,77df34bf1c02f46d97a21c64f3ddfe90787f781f3228975469f52b38a884abf4
1083,2220,2025-03-05,Express,360.54,Shipped,079b8782705c91c5a27a99c9684ef6fcae1c393b49f38c59bb1d57a1a3992855
1084,3544,2023-06-06,Standard,369.14,Shipped,aadd73265660082fb36dc955fd082caaebd7b2bbc880774982df2bd2070314bf
1085,1316,2023-08-02,Standard,988.37,Shipped,95db97cd02f3fe1d205bf7cb27faeadd5053c6e89d3e52deb755e4409b9195fc
1086,43,2024-02-08,Click & Collect,792.34,Shipped,85daf242d9884521f308dc060e0b019eb404f4f51b0a4cbbbb76aadde4eab2e1
1087,1895,2024-02-10,Standard,641.29,Delivered,3017264d5e67b3d5345b4780c5d9561a3f4f5f6ab3195f21856d9223ac53c260
1088,2298,2024-07-07,Express,142.15,Delivered,947f0ebc2d11be3199e8d78941a08d807fbf573a9b601e6dbd7833ff53d492b3
1089,3214,2025-05-11,Click & Collect,909.43,Delivered,e5c22c9c838d5f979bd0d886d7e16ea0d3e3876d4116029b9ba7c559bc484c5a
1090,3664,2023-11-05,Standard,847.98,Shipped,7e0627fcf8296c87b626b2feed42ae094d5d42099e2c9c5894dbc5506cf187bf
1091,3639,2023-06-28,Standard,540.66,Pending,5b54e771d703566b8a532b6a981b68e1c7c8150afa5f6b5287d8c9f158e6a321
1092,2881,2024-05-27,Express,321.76,Shipped,5862b74a923f7bfe3ce92a70fcf5d43ee3f695aa94dcfc8be2cd4ae3ffcae4cf
1093,2583,2025-02-14,Express,334.93,Shipped,d58f3c1ee74aaf54325ebba6dc1cf46f2e40de685fb84bffce4881012b51e57e
1094,1947,2023-12-03,Standard,121.67,Pending,08a256d25491d7f03a44d032680c316e3393328f0cabfcfb852cb8265b296eaa
1095,1433,2023-09-29,Express,997.7,Shipped,c8180539d5d0740cc09bfe521bf25685100081561ce4971bec8a125f2d7fe6b8
1096,2511,2025-02-02,Click & Collect,570.38,Shipped,2350a60a0fd6e599f2c86b7a699f36a979c75857e5611a860334ae4e9618d62f
1097,746,2023-11-06,Standard,158.5,Shipped,732caea8c0cf8b060353fa1372ce504fee726030ec00f36db81b47ad397888ee
1098,201,2023-10-02,Standard,428.95,Pending,3481793cc66e367434dad802cffa8555215391f9dbd9c9a868f019f064997ac5
1099,4852,2024-06-10,Standard,389.57,Returned,39d1ba748ddc96c3b3f85ad9c3baae3c1837612f31e6b8c0f8d40746fdf4dc5d
1100,2404,2023-06-25,Standard,999.55,Pending,59d72ec578777d40811d9d6360dc141ab05a5e32b8913b21677eee9cb325b31f
1101,3090,2023-10-05,Click & Collect,617.5,Shipped,abd6647d4e09eeadb959516c3720904299f7b1b1c8c274ae5ad2d97484114f7a
1102,2625,2024-09-20,Standard,166.92,Delivered,f7cd48b3c7842a2c2e627437c05c8c589d25e798745d66da203398aa390ceecd
1103,1193,2024-07-15,Click & Collect,455.1,Pending,1b0e6f2ed94f2854b76941871578581e195b38c133acbc5eb6e9e9a6a6ee7639
1104,2745,2024-03-25,Standard,505.36,Returned,05b739a53bb63afc0287b32a301c8145ae0b01a7d5b8699a09b5ba5d2f81210e
1105,58,2024-12-11,Click & Collect,286.71,Pending,c2dc2330182a34dac52425d1cb33bd4b42c4ebe1af48cc68aedebb55253b5417
1106,4495,2024-11-02,Click & Collect,564.28,Returned,437bf0c44e8156bebcc77e44544b3e9d6acc010f36e02c854c409952387c975a
1107,3110,2025-04-23,Express,195.18,Delivered,d86e82b0814fe4d1720a048121cb84a1d821ab8402b64cdd8baa8faa7cfd51dc
1108,3598,2024-07-26,Click & Collect,569.89,Returned,2d9779ccb074df994d6f5333b8d6b6d21b28bdd0e245f63d10476e93e5776c29
1109,2810,2025-03-18,Standard,269.9,Pending,c34ec301dba370c88dda211a75451a72b207a9e2af0312159ce0c3ef7a9d0362
1110,2559,2025-05-08,Express,462.31,Pending,04178060bc06d0518251fe249158a9bb25d9a1911f47443ad1b6b87cd3b29d4f
1111,3165,2024-05-26,Standard,87.27,Shipped,4e2d8bcba0bce30848deec52dbf1c7555a90acdbcb92bad456968f09f19b5643
1112,1190,2024-06-02,Express,621.63,Shipped,c4967c393c33d3c35d287fbc4d60d60a6c6dc446d0e6a7584cfa78a20262af94
1113,731,2023-05-16,Click & Collect,99.81,Pending,8b0004562ee33141886b820e1366e25504a1efd4664ddc03e0d01b7c7f251295
1114,335,2024-02-13,Standard,485.86,Returned,849b2b68f7309bbe6386dcaa3eb968bcd84edbf4abe6f54ff32e4a1cd185da35
1115,4534,2023-11-27,Click & Collect,771.47,Delivered,2592243e4b66d6b375c4a16240ff4ee3a590d3a9157580a33e889c79fdab27f2
1116,4959,2023-05-19,Click & Collect,611.85,Returned,83d035c8a6d929f9995135063f6cd546e4c896ef1603584967babd2d8609503e
1117,2355,2024-12-03,Standard,462.57,Pending,6cbfe0a0fadf997bc8321cf1994b78fa4709b07ddfba07fbcf49fe99237d2404
1118,4319,2025-01-19,Standard,943.73,Shipped,2b3d1c9a20fdb97c36513797b85ea1e458a53849439418702862748bc8b4588d
1119,636,2023-07-01,Express,566.22,Returned,c0621cdfea232e7d3ba05ba505488c81ae3806fc2f2cd0265844231d7b563967
1120,4254,2024-11-29,Standard,911.79,Delivered,1f266519fba6d84173d0ea2f53dd3c48074cefcbd5fe48eb170d8b888db8a840
1121,1990,2023-07-08,Click & Collect,740.86,Returned,9e421f58cbd4a70fdc8dceb1a0b67844ef0628db6361ef12e053058c8911cba4
1122,743,2023-05-27,Click & Collect,734.32,Pending,efaf07ccbd6eea22a74d2ed9024c1226925ab9a6e5126965f8cc3253f554fe99
1123,2841,2025-03-24,Standard,913.59,Pending,1b346c9e6c8ec5227820a0d8f6dcda47daa1f52082ded94119f261e69d579fe9
1124,2303,2023-07-26,Click & Collect,511.38,Shipped,ca4f4ea29fdec86a4320e019803879fb9ec429852ec4faa99cec8816b5ba2548
1125,2573,2024-01-16,Click & Collect,174.25,Pending,a88fa92b49fe77ba96dce545195760f142068fb52acb67493eb1924e4d415e94
1126,469,2024-04-17,Click & Collect,664.76,Shipped,403cfbb6045a600bd8caf47d253d6c064152bee3ab97dd1f37f9bbd633b634fd
1127,1839,2023-07-31,Express,674.69,Pending,b85454289c8d543147cc9a195346e7094b930a1455f6d7f6d1ed81d57f133e16
1128,4841,2023-10-21,Standard,939.91,Delivered,592dc1333c5d0e3234b94010b252e951fecfd237704e2a3e0ce6ae5d9cfd5f9a
1129,1748,2024-09-29,Standard,373.15,Returned,5e630d4322b6e57d537f0c514aba25da911c04a7c5ac245f47de84b7a5e5c146
1130,2101,2025-05-03,Click & Collect,540.14,Pending,922ef23393c63b29495c6d89e1692a09cf19057d6bbc91b3ff4554e3292f4e59
1131,2669,2023-11-05,Standard,270.64,Shipped,2f1a23c03acd420360f327cc5046ce8f302fca5121ec00a979fdf4b322accbc9
1132,245,2024-02-01,Express,987.0,Delivered,2713f0751e08561bdc13c729cbc7465cccbaf66df1798b3ef7b113783ebe000c
1133,4130,2024-10-07,Standard,455.52,Pending,023cc9f9fb4e31d8dd67a9ad8ae84487e3452170b0847c69d671559dde808ae3
1134,3390,2025-02-25,Click & Collect,380.97,Pending,c5e783b904e91fa6e22b364e11756164c8278c60ee9f883b3396a108d330664b
1135,749,2023-12-06,Express,201.26,Shipped,f6dae74686ab93821eaae80a236a1bec67a4bde9b30aa361e417d48a9d23af99
1136,3804,2023-07-15,Express,691.1,Shipped,ce7c8f2ff34909ce46efcf32fccaf3c32301e277e8d5ff880fe6d80296558d26
1137,1021,2024-12-18,Express,937.55,Pending,a90100b02469b473e9870ee38ddea88fc950274ffe66c45bf09edfc562d70524
1138,1334,2023-12-06,Click & Collect,338.4,Returned,2fac80c24778830375a9b3fe3be9fd872396bed508c8951d682aec6732c1f0f8
1139,3186,2024-09-18,Express,806.25,Returned,1edb56b6b65abf79bb548d7195cf354bba020fe3d3119c7574fa2ead5aff18a0
1140,2167,2024-12-27,Standard,737.07,Pending,109106f0373c73619ef9e689a862cb5459d6ba7a09eebebb7e022b3e954561ef
1141,2798,2023-12-03,Click & Collect,805.16,Delivered,6e62ca167f9f83482778bdb43c91d7846c947c87dfb111fe79392a01e3c35082
1142,4212,2024-08-29,Express,184.35,Returned,3e7fb3fef2b25adfc2c009585563f0009ad16087d4e16d1acfa82e157ef50b88
1143,123,2024-03-20,Click & Collect,65.19,Delivered,8417cb18cca7793d5f7e8605fa06451c68f2f1ecaa593a89b527eb3cd01adbe5
1144,4123,2023-05-24,Click & Collect,931.86,Shipped,fb69fb41060b295c6adf438a1092fd1f911c274ad4bbdc7d781a6101814156d3
1145,1786,2024-01-14,Express,672.94,Shipped,dc5805d0f17a24b05ba5869789057d79c20cd9c9d75caa7ffe52835c162c3d32
1146,697,2024-10-13,Express,578.62,Returned,7b10b6075601d54af27ef4ece9e484f1572eec182b315d1e21c07e64d6984590
1147,3352,2024-04-24,Express,157.31,Returned,68f5fa83d1584f473fadb91fb1b60e7aeef18293079c969a8886ce7066b91b46
1148,1737,2024-09-30,Standard,866.6,Delivered,ab3d49babe6a7a126b583a0dd0612f367417003d869bf221f04f52066a83af9e
1149,3549,2024-07-30,Standard,661.87,Pending,3ff2839bf1bf8836fa4a8568a29b2c10b631c79d396b0ca7e99428032a14a64f
1150,3017,2024-01-31,Express,342.39,Pending,7cc8c1799f2028619f7b248d4f9f3ec975bc6b9207d6f5c81e4d653a4f656234
1151,1838,2024-06-05,Express,683.69,Delivered,fbccd7a034196609bb80293a7e546a1eba85bab36d7c6c5db63fe98a3c87f539
1152,1249,2023-10-21,Standard,154.37,Returned,9a7c30b19449fe81c219426aec6df0410ab5deff69881058ec0638420b4715d5
1153,4248,2024-07-26,Click & Collect,114.05,Returned,b3f04ff5e51d9c25fc3d6eff563d46e7f615aebd0f4e168ae5c7b6be10a60933
1154,1551,2025-01-18,Standard,490.82,Pending,c8263f6f59fd35f11b3fbe3dabda7ba8a1874b844ca20a6f2e1a1f1ad52d95ad
1155,4288,2023-11-01,Express,816.7,Delivered,a985f03db182c118b2796818ff29f3d8abc211c9c706daf4ccac6a18a678be40
1156,152,2025-01-20,Standard,974.5,Pending,0ef3065b081b0661384ec5cdb3541a0aadae867883e276ae4404ddc6ed084eaa
1157,2919,2024-08-19,Click & Collect,257.12,Delivered,3de88cd56283ec14f5c8eb349c0f1bde60a0646e6eabfe561d2517d0154c230f
1158,1702,2025-02-05,Express,204.95,Shipped,dfefec32e9e7ea6e65b976696caee94dcd830f3c494f8e07f952ca3c0be4839d
1159,1481,2024-11-09,Express,290.94,Shipped,8cc0648772952054c2445a88f1f08a2a9c3a2e257ab89d2037db2460449fd897
1160,2462,2023-10-18,Standard,831.89,Shipped,9642b3b3b6c33eaa6a294e562b073a9a806989b48032b26731519dc816354aae
1161,2855,2024-09-17,Express,326.41,Returned,ee9d856c217c8e7353795338fcff9acaa4957abd8a9b2a177586718cb2490e90
1162,328,2024-04-23,Express,891.9,Shipped,bc003543f293bd7483d530de832224db38a9b7d725a84f75f604e5b3240fbd27
