ChannelID,ChannelType,ChannelName,Description,StartDate,EndDate,RowHash
1536,referral,Referral Campaign 49,Customer referral program,2022-08-02,2025-05-11,60f3119ffc0ee154a176d38c47f60d77580957693abac3d9da72a51742ff71ab
1537,email,Email Campaign 76,Newsletter and promotional emails,2023-04-21,2025-05-11,9c3666f0c549ff416cabae26af0fb71bdda36f7a77260bc603e0f233b4a233f9
1538,referral,Referral Campaign 27,Customer referral program,2023-01-25,2025-05-11,a72f646d574a583a514cb85bf5c1e6d745710f3dbbbf7f1904a1af81fd44a56f
1539,email,Email Campaign 15,Newsletter and promotional emails,2023-09-23,2025-05-11,264c772e968dbbb7a372a8e8d17172892711a74a379e3b59f3829f35566b6f6a
1540,email,Email Campaign 99,Newsletter and promotional emails,2023-08-18,2025-05-11,971ce280ca8bfc2990e79b1622ff96ee8aa93be4376cac5986a31ed678426d8c
1541,TV,Tv Campaign 59,National and local TV ads,2023-01-14,2025-05-11,725f270cea2ad256de07588617f4154c5f288cd2fcceebfde4cea9ccdf8606bc
1542,social media,Social media Campaign 55,"Instagram, TikTok, and Facebook campaigns",2022-08-10,2025-05-11,8b1ba934e3162703f3ef2b23ff0d2a47eadca59cde3585f183875e4c2be1b154
1543,billboard,Billboard Campaign 55,Outdoor billboard advertisements,2023-03-31,2025-05-11,ee0a6a17f40987be661359c98749c3f3e6d02309ac62f3fdc3d01c9128140ab0
1544,TV,Tv Campaign 3,National and local TV ads,2022-06-15,2025-05-11,b8c706f77d27e40b1dee4fc77f6ffb3ae04af489837d40316b091f848d7349eb
1545,vendor,Vendor Campaign 72,External vendor partnerships,2023-10-23,2025-05-11,34818b93e338a2033def89589070102bcf0951a8dc73038b8a8b372d4ad2b18c
1546,website,Website Campaign 35,Company official website banners,2022-12-24,2025-05-11,134de7b0bf84649a1facfeedcc1c62c115e628d9b6080bf746c0001202108b51
1547,vendor,Vendor Campaign 19,External vendor partnerships,2023-04-27,2025-05-11,d56a3686e9554a9de64db5d44f64a4d534a883dbbab23dbcc0153e0553637084
1548,vendor,Vendor Campaign 59,External vendor partnerships,2022-07-22,2025-05-11,7ae056778d4a980e2bf7370d7d16b3d23e76d25d7b7df1a91b9f5e7d4c1e9d72
1549,social media,Social media Campaign 84,"Instagram, TikTok, and Facebook campaigns",2023-09-21,2025-05-11,ad478832d973bc0d58678874f10dcaeb6ffb209989134a3d98fefd9dfda6a5f2
1550,TV,Tv Campaign 13,National and local TV ads,2022-12-10,2025-05-11,b1cbb1ea9f0d7c1cbf8ee962b410809b2cdd56e2694ec72183f9db124ccd58d3
1551,TV,Tv Campaign 55,National and local TV ads,2022-09-02,2025-05-11,b9d5c94424fd15d49765f1abf93629049afe8c2fda04fcac9fc5a12327571514
1552,referral,Referral Campaign 49,Customer referral program,2023-01-16,2025-05-11,5c84a9ea84378f4fa9369e14126669aac38e582f5bace78f575a5fc82b0ef806
1553,email,Email Campaign 22,Newsletter and promotional emails,2023-12-13,2025-05-11,b536da2f870ce98ec514ae91749addd20f31773002c942c7ad9b1a548a1aaa5a
1554,store,Store Campaign 63,In-store promotions and flyers,2024-05-09,2025-05-11,b25a3473bb46b3bb84443c51303603da4eada71b688a809ada3e63c886a49aca
1555,store,Store Campaign 87,In-store promotions and flyers,2023-02-09,2025-05-11,0cce2bea5be5fe22c30c89359cea690cc5517cda794f78e9efcb87595588f777
1556,social media,Social media Campaign 56,"Instagram, TikTok, and Facebook campaigns",2024-03-01,2025-05-11,1540fa789a09eea045f1aa7b8962e3a0b005745f085ec71a4b351569566b0c2f
1557,website,Website Campaign 1,Company official website banners,2023-09-12,2025-05-11,e9287ec405509537987fc00a1228ddab32b240c5c00e43fd2baa2b605b68f175
1558,TV,Tv Campaign 80,National and local TV ads,2022-11-06,2025-05-11,813be1d1aa0783fbf29dfe9fde8205971e5b3ccc79abe31dffb028e48b871ab4
1559,TV,Tv Campaign 88,National and local TV ads,2023-02-17,2025-05-11,5026b2ea67115bc2d81f56fd3147286a5dbf8a6f2e5b8b15c7df5594da9693c7
1560,social media,Social media Campaign 86,"Instagram, TikTok, and Facebook campaigns",2023-10-04,2025-05-11,f6e3761898f0d17734e9a31310ab46f86abac877d5d6d4dd218978db1998b565
1561,TV,Tv Campaign 73,National and local TV ads,2022-07-15,2025-05-11,dc8742e627b1b2b4b4d3bc5e9e5fdf696c46d043fd40c6efa1bfb7053289a860
1562,store,Store Campaign 66,In-store promotions and flyers,2022-11-19,2025-05-11,53ccf271d682645f4769bfbc786e8355d521b57836141fb3afa8a85a4f55bab1
1563,TV,Tv Campaign 18,National and local TV ads,2023-11-21,2025-05-11,23df776bd5a5c6c34dbabf38d84967a5a0ee57adcb3b19118c41263b8e27b538
1564,referral,Referral Campaign 92,Customer referral program,2022-07-06,2025-05-11,c23286d575bc4b9245bd4762faffcfbda64fbe729100acb31302953b7a0faae3
1565,store,Store Campaign 99,In-store promotions and flyers,2022-11-08,2025-05-11,b94ae3be3ec263f178d302b54ca682bc80230e23ac47020233baad918f30ecb3
1566,store,Store Campaign 51,In-store promotions and flyers,2023-08-04,2025-05-11,2a4bfe6554f27a84bd89083be4a066725fdfe4b4d46aaaef381541334ccceb5d
1567,billboard,Billboard Campaign 75,Outdoor billboard advertisements,2022-08-11,2025-05-11,3c8816381c46e85f81fa04defbd855fd4ba707a79151e21251d8151f5c044c2b
1568,website,Website Campaign 33,Company official website banners,2023-01-15,2025-05-11,663d9e1efadee5d2c5dff279b76b132e5f73e94acceb517caabd4e2b1e81aa80
1569,referral,Referral Campaign 57,Customer referral program,2023-01-10,2025-05-11,731a0a69e34b32da82a63ec820280af754d342a79d0db099937968184d1e091e
1570,website,Website Campaign 13,Company official website banners,2023-05-31,2025-05-11,719e5097a7ca4fd4d2b17017240a8106ee4367633f21f5ba7ac953ebfe74c03f
1571,billboard,Billboard Campaign 16,Outdoor billboard advertisements,2022-11-30,2025-05-11,2662c9f00afe18591af465ec46d3fc1bca15d5c994b6ab559a4e8d3a0d6328db
1572,referral,Referral Campaign 11,Customer referral program,2023-11-15,2025-05-11,2617a82c332de7b1416f639717e89a1be28c7b4b29a405f3b07dd13219c1e9cd
1573,billboard,Billboard Campaign 29,Outdoor billboard advertisements,2023-05-19,2025-05-11,b9d45e3924395a96fe070656769f3c66df046c51c24dca1784c202608fbbf001
1574,email,Email Campaign 54,Newsletter and promotional emails,2022-08-23,2025-05-11,9998bb9c7f7e6070d0f48f1602df14e3a1000ddd55f9eaa9ef753492553264c6
1575,social media,Social media Campaign 43,"Instagram, TikTok, and Facebook campaigns",2023-11-20,2025-05-11,a1c042e4e52003643e38fe41613c2e7a4c8b4a539efbdd1e22df138c99d7c5c8
1576,referral,Referral Campaign 87,Customer referral program,2024-03-04,2025-05-11,2cf2443908c3c184827be2906cc269aa00118f9bd092285aed053523d4639b61
1577,email,Email Campaign 89,Newsletter and promotional emails,2024-01-05,2025-05-11,dfe489f2fa9297bdad460235e4edacabf45445ef859a82b3cfb1aa00d588786e
1578,vendor,Vendor Campaign 77,External vendor partnerships,2023-05-06,2025-05-11,5153c8164f0f81fca22619c5fdc33bb0ea3cc9dac4d47e45e95972135e91c3d9
1579,TV,Tv Campaign 96,National and local TV ads,2022-08-30,2025-05-11,04686776b0ceb9200df830a55e6241549008ee24199179db918b944a05ef557d
1580,website,Website Campaign 85,Company official website banners,2022-12-05,2025-05-11,dbf39d8b8a1abf604c4aad5fe1bb54aa77c98bc1c009d0c1de1d960c0772c14a
1581,email,Email Campaign 61,Newsletter and promotional emails,2024-04-16,2025-05-11,cdbb00c3ec27ea49c94920faa5cd32887fc16f6b2e47599b19afb1bd04cf8119
1582,store,Store Campaign 34,In-store promotions and flyers,2022-10-10,2025-05-11,87c37d25eb8d43ea496f59dc0f792fcff8f0666f1ad9d61a81e08e4bd0c6ad3b
1583,email,Email Campaign 79,Newsletter and promotional emails,2022-10-12,2025-05-11,5acf4355c11e1f6c906aab224bb6ae5e5bc82a9ab17e9a82da0e02540696affb
1584,referral,Referral Campaign 77,Customer referral program,2024-03-20,2025-05-11,f6c0ef284a7fb1ece5fadbeb76c39d7ded15ba418261465aaeb660e0400b4386
1585,social media,Social media Campaign 10,"Instagram, TikTok, and Facebook campaigns",2022-09-01,2025-05-11,534c53d7ae97a84062380b409d10fd74919fa7db25cbf057e4167c4aab1dc0fc
1586,social media,Social media Campaign 85,"Instagram, TikTok, and Facebook campaigns",2023-04-15,2025-05-11,b16d1b4d910f3a9a147a517b9296ab8092f433840d5c72c1e9b878ae2b366ecb
1587,social media,Social media Campaign 95,"Instagram, TikTok, and Facebook campaigns",2023-07-09,2025-05-11,70c7515bfbc5d521de73e36feaf3f7a203943913e4ba36c58f89508f9514526d
1588,email,Email Campaign 76,Newsletter and promotional emails,2023-12-12,2025-05-11,ecfd79b6cb55b7ff7114c1a116d8c5517753a5c62fc1e542b954b06a5378b2e6
1589,vendor,Vendor Campaign 73,External vendor partnerships,2023-03-15,2025-05-11,9882e2e3f4d13a3103f612dc603fa3dd0a7cb6ae3f044b163b99b3d924c58184
1590,email,Email Campaign 47,Newsletter and promotional emails,2024-01-23,2025-05-11,05b78aa8e139f61ef6f8a5df34373a834229354337c37cccc9e5dad152896443
1591,email,Email Campaign 20,Newsletter and promotional emails,2022-05-14,2025-05-11,9e6d8b06c499943b549ccdf4d0f998df94bb830a6a4d9ffbced3420f3605ba06
1592,store,Store Campaign 68,In-store promotions and flyers,2024-02-20,2025-05-11,4c9d6de99a571fd192bca47749e55d1fca799e4b7d5e22cadf4e46b864b620fc
1593,vendor,Vendor Campaign 99,External vendor partnerships,2022-07-26,2025-05-11,9d9bd96f889d1d3022714aca7c4713b16438ed1a7227570b3dbdb1dd9fe730c8
1594,billboard,Billboard Campaign 99,Outdoor billboard advertisements,2023-07-29,2025-05-11,457dbd3b2a66a69a1ea2be8ca1097325db7ee91067e9bbdb69ff98de171d46f0
1595,vendor,Vendor Campaign 28,External vendor partnerships,2022-10-24,2025-05-11,2cf6776ed2be66eb79fe40ee511c586b850905ac2a8edb1e2ebac306f09fc2b6
1596,website,Website Campaign 25,Company official website banners,2023-06-29,2025-05-11,434f37cbec809425bb26787bb77118ec504fe83d998a319eaae9524dac266052
1597,vendor,Vendor Campaign 92,External vendor partnerships,2022-06-02,2025-05-11,c12bd763e3be891493ce387748fd1f1ae9f0612f0919275c8af0c65f964bf0d7
1598,TV,Tv Campaign 56,National and local TV ads,2023-07-14,2025-05-11,9e0e556c95baace94e55d78962e4a28f1ed532477a5a3ae874f51581a289b258
1599,store,Store Campaign 62,In-store promotions and flyers,2023-07-07,2025-05-11,01e00a84eb1216c7bb1e54752a6739f86054ea3607a215c5f5fac2eee18907d7
1600,TV,Tv Campaign 8,National and local TV ads,2024-03-14,2025-05-11,5ee00aa364a888a4d060d4c1728f325f38d276c8b2b3a60b3a4f8a5b1ab8f874
1601,store,Store Campaign 83,In-store promotions and flyers,2022-07-17,2025-05-11,00fd1a6d76c9906de0209d66ac6b690fb56b135e9859901ea620dd8ba8819b1a
1602,billboard,Billboard Campaign 19,Outdoor billboard advertisements,2022-12-08,2025-05-11,e575f4202a7b597fbdb49490c38b181b0583c89461d801c676f2239e87a720f9
1603,billboard,Billboard Campaign 57,Outdoor billboard advertisements,2024-02-01,2025-05-11,16296fc4ae8a453ecfbe66bbab8fd59347482aca18ce931417f1278e489a7ae1
1604,store,Store Campaign 46,In-store promotions and flyers,2024-02-05,2025-05-11,409d7e4bacd83842463cb0f4a57a881896f1b694b3bb1c5f85adf28367f74400
1605,social media,Social media Campaign 87,"Instagram, TikTok, and Facebook campaigns",2023-05-15,2025-05-11,49480f908cda63325fae9bc3053b7aa4424f6fef286a56203ba0d0231a108061
1606,email,Email Campaign 45,Newsletter and promotional emails,2023-05-22,2025-05-11,a1023d1bebd54764201ebaadcec2f9f71581492f5801657dde59521dd1f9e9bf
1607,vendor,Vendor Campaign 79,External vendor partnerships,2024-04-20,2025-05-11,3920f4b142f594807529cd10ca6f51920f95f50e9f84cba16cee3c6f91311862
1608,social media,Social media Campaign 97,"Instagram, TikTok, and Facebook campaigns",2022-06-28,2025-05-11,4cd83350fe3331709884a33ff1a1aa4e985dcd827ae6d8d74ef9ab4a802c59d0
1609,vendor,Vendor Campaign 68,External vendor partnerships,2022-12-24,2025-05-11,c6af22050d6ac89c83988ac1ff35d5203b97e244b7138bda17a3856fef53bc51
1610,email,Email Campaign 40,Newsletter and promotional emails,2023-05-21,2025-05-11,ea772e47d2d59873d33588374c84ba4e81f2fab46bd6ec6a2d7d02f70d9edcfc
1611,social media,Social media Campaign 25,"Instagram, TikTok, and Facebook campaigns",2023-01-15,2025-05-11,af268ec498e0005b6eb4a89a09230c2ecfc6c19c16d13e8f9127b60582f56943
1612,store,Store Campaign 68,In-store promotions and flyers,2024-01-21,2025-05-11,7b65c72aa66b7332d0ed283ed3abfa10a1173381f046c3115716302c2d065c6b
1613,TV,Tv Campaign 39,National and local TV ads,2023-02-07,2025-05-11,f92803802083b62f196d36dc71e517358f6888795d3e4473c703897b27fdb18d
1614,website,Website Campaign 7,Company official website banners,2023-09-05,2025-05-11,3f53cd63f6c3101b67a6c5927b77f922b39aac8565caf91c054bcaf06a24720b
1615,referral,Referral Campaign 100,Customer referral program,2023-07-28,2025-05-11,b63e85dce02cd9f85040255c4108f93abb1c8d8d79e94b87319e12a4f344764e
1616,TV,Tv Campaign 16,National and local TV ads,2023-11-28,2025-05-11,c7af77f79b7118db4aad38de5f11ac0b8e18e501bd68d7557f1bad3c9560b4ce
1617,store,Store Campaign 96,In-store promotions and flyers,2023-01-29,2025-05-11,9ea5b1b877e74f9cf79a3a1198b227ce76fa026ae66732d2082bb7cbce1e822f
1618,website,Website Campaign 11,Company official website banners,2023-07-02,2025-05-11,11ec6049e50f793ad3e6ef9e9842ac17fa2cb28ffeaee5febc5d0b713a64968a
1619,social media,Social media Campaign 26,"Instagram, TikTok, and Facebook campaigns",2022-05-13,2025-05-11,8ab1861a0f3a3239943941fba4629f35e7d1bbcab75f924d655ac31d48d2a24e
1620,TV,Tv Campaign 60,National and local TV ads,2024-01-15,2025-05-11,c38739f5896ab9387d2c695fa1369470994188ff41f5e83b3196e65350b22bc7
1621,social media,Social media Campaign 11,"Instagram, TikTok, and Facebook campaigns",2024-02-06,2025-05-11,aef031596d26904f9eec7c2a87017e6eccef7881ca78a4b4852a2c9721119319
1622,social media,Social media Campaign 79,"Instagram, TikTok, and Facebook campaigns",2022-12-05,2025-05-11,963a1668c2d74ff63c653584dcb99b1c15ff0733f07e6bf1c75a07183e8839fe
1623,referral,Referral Campaign 75,Customer referral program,2023-11-05,2025-05-11,17f45db3679e3dd25d08fd4327fa4b5d962f95a969d05c97a07bf50c24fc4477
1624,social media,Social media Campaign 95,"Instagram, TikTok, and Facebook campaigns",2023-06-13,2025-05-11,b0276523591251ddd3a400057c291e1c5b2cdc73a4eaadb61efb83d3ac21a74f
1625,vendor,Vendor Campaign 91,External vendor partnerships,2024-04-30,2025-05-11,70713f6bc55b1c889b8c346e699725f2f284f95b15dc12909f53208f82bfffcf
1626,vendor,Vendor Campaign 93,External vendor partnerships,2024-03-27,2025-05-11,3b47cbc902360637ab44db2537b8997f20b65646e082bb4dd8945ed521a130d6
1627,store,Store Campaign 9,In-store promotions and flyers,2024-03-27,2025-05-11,514c305910850daaf8b334df98227d9751c77f452da4f7e65857dc790d82e41e
1628,referral,Referral Campaign 42,Customer referral program,2022-09-26,2025-05-11,034ef9ae9c689c55355f8fdc2e83d6ee09e07f332e73806423e7490f6bceab66
1629,vendor,Vendor Campaign 75,External vendor partnerships,2022-08-03,2025-05-11,196e4dbe12dedd7cfe6afe68a762c0980965d1f2ea26c7ffba8183173eb5091c
1630,email,Email Campaign 54,Newsletter and promotional emails,2022-11-11,2025-05-11,3c9a1c94bab199252f17e1964418f45d72bee435d2b9b5f769f2e40639c60141
1631,TV,Tv Campaign 80,National and local TV ads,2022-08-14,2025-05-11,611f2a1ba508bf9c1cbfafd52eadb07551c10483139359c2acc381e1a2d94f8e
1632,email,Email Campaign 65,Newsletter and promotional emails,2022-11-11,2025-05-11,1629cb032d2d048280aec14a5b0fa3a2e12893d0d4a299910070e918db0a7cf9
1633,referral,Referral Campaign 14,Customer referral program,2022-05-26,2025-05-11,4fe93f995a029acd74add90a64e56c232c4adc1aa3e55eb73962e23143a7013b
1634,email,Email Campaign 38,Newsletter and promotional emails,2023-06-13,2025-05-11,455446bbf77fa0cb7f06af8f5009a59703dbf24dcd207d7520a7738eea3178f8
1635,website,Website Campaign 44,Company official website banners,2023-09-12,2025-05-11,e6352a28937c5ea483f81957c9d3ffc19126e21df2d46d285bca432e249f2b76
1636,vendor,Vendor Campaign 23,External vendor partnerships,2023-02-07,2025-05-11,e12c67c8905ebe614b72bfb47898ad79fa8758fd172216098a7311b05d9af126
1637,website,Website Campaign 12,Company official website banners,2023-09-01,2025-05-11,9ff1f71bfda914f48b379c4c3116acd8fc2c96d0b29f52d8e31138fe095e1d59
1638,store,Store Campaign 36,In-store promotions and flyers,2023-07-14,2025-05-11,64cb7d18cf0ffb935cd75755f6ee51ab9d6680f86ecd24d6d91d355c4b3bad67
1639,vendor,Vendor Campaign 71,External vendor partnerships,2023-08-29,2025-05-11,360f12ef0eb45db11ce0786077f3f707367fe2873b4be21e41452271d7ad5129
1640,email,Email Campaign 98,Newsletter and promotional emails,2023-12-13,2025-05-11,65e9b3b71401bbef7b1fc85ea1e8f04dc49843136c74c2845e892d7f612671eb
1641,TV,Tv Campaign 6,National and local TV ads,2024-03-25,2025-05-11,b1e49837a806c0dd3d2c75a1820f212750af1c685aa2fb06c57a301feb4d9428
1642,billboard,Billboard Campaign 50,Outdoor billboard advertisements,2022-08-31,2025-05-11,16e7f073a9adabe7effa636173a86f0ee8634969293b08545d5aa88a2696a83e
1643,TV,Tv Campaign 82,National and local TV ads,2023-12-29,2025-05-11,f73b0557bc153b21b24234c69c93149a0c9d5f26b8bdbd8079e4067a34ef82ea
1644,website,Website Campaign 3,Company official website banners,2023-07-08,2025-05-11,bff926c3e95c989cc04825a4314eea0c59b8d407f32897a7fa826b44c8f550b1
1645,billboard,Billboard Campaign 43,Outdoor billboard advertisements,2024-04-19,2025-05-11,f00cf97c2d04b729ae847bb0954d194dcb9544954a58ea489829187ed29e783f
1646,email,Email Campaign 57,Newsletter and promotional emails,2023-08-14,2025-05-11,fdf88291da8fa357de76ad3ee9570b0fa4d568a95fadbd313be2506476cc076c
1647,social media,Social media Campaign 93,"Instagram, TikTok, and Facebook campaigns",2022-12-12,2025-05-11,5c2e1a1e98b5137240ad3d1e8dfbed464a2d4ac9d1259b0cea65d2de04ce6c40
1648,billboard,Billboard Campaign 96,Outdoor billboard advertisements,2023-04-07,2025-05-11,5666d225c3f33bffbbc9713f63c7525bb3d5c7ac53f3eaaca11e32ed882ab567
1649,referral,Referral Campaign 97,Customer referral program,2024-04-26,2025-05-11,d22d915bbf4e4bf95495e9294bad4102d66e75977d7f6dff80b154fbb463c684
1650,store,Store Campaign 1,In-store promotions and flyers,2022-08-14,2025-05-11,c7efaca081667679858ddf6418ef6562220ad19096493f6dd2c6c5b25c84b1a2
1651,vendor,Vendor Campaign 46,External vendor partnerships,2024-01-22,2025-05-11,abde58f94c289fad83672e510c3b90bf53088276edee4616b4b2e1048bc35d46
1652,email,Email Campaign 20,Newsletter and promotional emails,2024-03-05,2025-05-11,83990ab641719a74c6320a1cec50df8a715c594fd9ca891e1bbd8a5ddbf49e4b
1653,referral,Referral Campaign 66,Customer referral program,2022-08-10,2025-05-11,1f73c42dd915e0e736d57bd9c0fac6e741ee55e00c24aaf9f195ec5713a62769
1654,referral,Referral Campaign 11,Customer referral program,2023-03-07,2025-05-11,783208a1ad9222f4aa4e3cf9af41e35ddf02fd7cbc6759117738626bd3cf0d95
1655,billboard,Billboard Campaign 93,Outdoor billboard advertisements,2023-04-09,2025-05-11,c9548870b01ffd7a8780038f13cc9cfa8aaf4186d714fe4f86f6a73821831fd9
1656,email,Email Campaign 7,Newsletter and promotional emails,2024-02-20,2025-05-11,531f0bdffc98a3aae296b69bc52963cefab4ad6642da26e5f5269f748cf62828
1657,billboard,Billboard Campaign 2,Outdoor billboard advertisements,2022-05-22,2025-05-11,a60e3d32d9e9f69a0d9ac11d3bc32ef21c221e1e996a4ebe1e9012b280dbfebe
1658,billboard,Billboard Campaign 35,Outdoor billboard advertisements,2023-08-24,2025-05-11,7d1c1eab66f16ac38584f960a5f0c4bb5b9c1f3261b646da504b74c6a71068f8
1659,store,Store Campaign 76,In-store promotions and flyers,2023-09-24,2025-05-11,a0733d97d0d31c32eb6de77417f0d2f611dda8a9ee6b139320566e775273d4dc
1660,referral,Referral Campaign 100,Customer referral program,2022-07-13,2025-05-11,56685be3cc5c6b807453743d2fb1bde07c1a182b5a85fa917dde24cfaf5950f4
1661,social media,Social media Campaign 4,"Instagram, TikTok, and Facebook campaigns",2023-09-05,2025-05-11,85ef5b0864b5ca3bdf5337ec6117ed844f28ff26f9430f3f9a766ff5bb2f31d3
1662,store,Store Campaign 20,In-store promotions and flyers,2024-04-08,2025-05-11,fadf1b4b92c8518076a63243df9ca906e050bf9fc4275499c3b8c4e72bdcb890
1663,TV,Tv Campaign 16,National and local TV ads,2022-07-19,2025-05-11,7dab2f4d1c23893277699e8116b4b9e75e78e0194f1a87579c68a195f8e30590
1664,social media,Social media Campaign 9,"Instagram, TikTok, and Facebook campaigns",2024-03-22,2025-05-11,bd824f789400d52ed9c1a8ba5b9db8ac040404590e72ba1fdb1a264ade851a99
1665,website,Website Campaign 48,Company official website banners,2022-05-22,2025-05-11,ed1cc590c86f89d7f68840f0201fca6dc282d84d3a6064809f830b111001ed87
1666,referral,Referral Campaign 21,Customer referral program,2023-07-15,2025-05-11,50aecd4e14a5f371b08d02d1d26e3c520afb302d2bbb298c687b3c1346e601de
