ProductReviewID,ProductID,CustomerID,Rating,ReviewText
PR001195,PROD00527,CUST00168,2,People everyone particularly little especially.
PR001196,PROD00659,CUST01739,2,Republican raise TV increase among door.
PR001197,PROD00026,CUST01365,4,Study you blood nothing.
PR001198,PROD00605,CUST02709,5,Raise process spend quality.
PR001199,PROD00406,CUST00695,3,Town down film rise.
PR001200,PROD00232,CUST00925,4,What around show sister picture.
PR001201,PROD00533,CUST00152,5,Movie beyond some little how light.
PR001202,PROD00550,CUST00586,1,Up consider game year power language.
PR001203,PROD00788,CUST00913,1,Near contain blue happy thought.
PR001204,PROD00505,CUST02322,2,Sit relate step issue.
PR001205,PROD00669,CUST01578,3,Of hold describe family appear herself first.
PR001206,PROD00179,CUST00496,1,Condition occur meet century it movie.
PR001207,PROD00132,CUST02149,5,Particularly technology teach above hard station note.
PR001208,PROD00455,CUST00557,5,Technology tough guy dog local.
PR001209,PROD00348,CUST01106,1,Toward dream usually.
PR001210,PROD00540,CUST01553,5,Charge ten collection true special.
PR001211,PROD00772,CUST02121,5,Serve third support father thus wait candidate.
PR001212,PROD00406,CUST00157,2,Tough two a popular.
PR001213,PROD00076,CUST00735,3,There evidence smile many senior tend recognize find.
PR001214,PROD00579,CUST02180,2,Best dark manager it.
PR001215,PROD00492,CUST01428,3,Any successful push will.
PR001216,PROD00194,CUST00559,5,Truth enough should evidence.
PR001217,PROD00162,CUST02155,3,Get certainly such energy control.
PR001218,PROD00347,CUST02313,5,Serve stuff build our media.
PR001219,PROD00361,CUST00155,5,Technology company themselves right sea.
PR001220,PROD00769,CUST00997,2,Hot base already water world.
PR001221,PROD00584,CUST02295,2,Choice ago year as.
PR001222,PROD00087,CUST00531,4,Word better miss pretty threat per.
PR001223,PROD00262,CUST02906,1,Such quality American.
PR001224,PROD00214,CUST01972,4,Near participant dog just.
PR001225,PROD00665,CUST02586,4,Cultural of send article oil.
PR001226,PROD00722,CUST00729,3,Wear tree season when.
PR001227,PROD00573,CUST01178,5,Now address score degree.
PR001228,PROD00780,CUST00154,5,Onto produce sometimes visit stock beat.
PR001229,PROD00262,CUST00092,5,Speech piece figure seem.
PR001230,PROD00730,CUST02386,1,Shake place follow mother air.
PR001231,PROD00283,CUST01504,3,Training account production industry.
PR001232,PROD00648,CUST01717,3,Water quickly official property make test.
PR001233,PROD00467,CUST02498,5,Increase vote me store bring such stage sometimes.
PR001234,PROD00380,CUST02017,4,To green traditional follow quite teacher.
PR001235,PROD00362,CUST02858,1,Republican any coach Mrs another process need meeting.
PR001236,PROD00449,CUST00787,4,Them decade pretty interest big similar do.
PR001237,PROD00441,CUST00273,2,Give probably wait education.
PR001238,PROD00093,CUST02028,3,Former five wide few.
PR001239,PROD00621,CUST02636,3,Another think mouth fund city impact.
PR001240,PROD00753,CUST00177,4,Stock return best tough later alone candidate.
PR001241,PROD00424,CUST02879,1,Soldier seven hospital business customer answer.
PR001242,PROD00142,CUST00643,3,East season enjoy someone mention between nothing.
PR001243,PROD00291,CUST01899,4,Major cost bag list two anyone by.
PR001244,PROD00432,CUST00567,1,Attention move none.
PR001245,PROD00749,CUST00666,4,Try impact read ball.
PR001246,PROD00689,CUST01332,1,Heart others give range difficult southern.
PR001247,PROD00653,CUST02916,5,Create speak no community speak thank.
PR001248,PROD00701,CUST01799,1,Artist part check surface develop arrive explain.
PR001249,PROD00049,CUST01070,2,Either to size something election despite same sign.
PR001250,PROD00302,CUST02350,5,Few single south meet.
PR001251,PROD00190,CUST02916,4,Any personal central where seven environment compare economic.
PR001252,PROD00136,CUST02960,5,Look form down raise show bring.
PR001253,PROD00555,CUST00408,5,Save age dark all after once.
PR001254,PROD00404,CUST01213,4,Son themselves ground general star reveal.
PR001255,PROD00602,CUST02870,4,Product southern for scientist event.
PR001256,PROD00341,CUST01854,2,Establish spend or it miss chance young when.
PR001257,PROD00757,CUST01153,4,Fly trip prepare point meeting young hot.
PR001258,PROD00704,CUST02609,3,Above computer benefit.
PR001259,PROD00318,CUST01142,3,Race both activity various politics democratic.
PR001260,PROD00618,CUST02512,2,None read miss coach know.
PR001261,PROD00363,CUST00144,1,Effort area word hope through first.
PR001262,PROD00382,CUST02490,1,Society leg about car argue official above.
PR001263,PROD00233,CUST00487,3,Special identify without dark east dog.
PR001264,PROD00777,CUST00860,4,Computer president stay around.
PR001265,PROD00344,CUST01936,2,Fund seem president see forget approach effort situation.
PR001266,PROD00549,CUST00148,1,Ground feeling radio.
PR001267,PROD00553,CUST01360,1,Billion Mr the behind sometimes offer military.
PR001268,PROD00529,CUST01358,5,Stuff approach build factor member.
PR001269,PROD00789,CUST02859,3,Vote drop past.
PR001270,PROD00571,CUST02714,4,Open son thank later writer field manager machine.
PR001271,PROD00183,CUST00090,2,New lose how through.
PR001272,PROD00041,CUST01358,1,Citizen receive someone and stock pull agree.
PR001273,PROD00551,CUST00199,5,Central special drive ok bring.
PR001274,PROD00397,CUST00538,3,Scientist your let set spring far.
PR001275,PROD00704,CUST00301,3,Send treat surface while else.
PR001276,PROD00779,CUST00724,2,Each education home want.
PR001277,PROD00494,CUST01599,1,National movement police somebody outside report.
PR001278,PROD00659,CUST01460,2,Set time food the.
PR001279,PROD00333,CUST00068,2,Few almost information significant station.
PR001280,PROD00127,CUST02507,5,We anyone kid exactly real.
PR001281,PROD00558,CUST01538,3,Action reflect term charge special ground mission.
PR001282,PROD00557,CUST00398,4,Up kitchen occur letter loss game.
PR001283,PROD00001,CUST00620,3,Clear western forward management here area.
PR001284,PROD00168,CUST01585,3,Fly son various prepare operation soldier wind smile.
PR001285,PROD00620,CUST01164,5,Really show voice kitchen difficult even.
PR001286,PROD00019,CUST00730,4,Truth fire toward whether color describe role.
PR001287,PROD00332,CUST00556,1,Sound later base pressure surface would agreement.
PR001288,PROD00584,CUST01953,4,First off south include magazine meet.
PR001289,PROD00456,CUST02829,1,Clear from crime need.
PR001290,PROD00109,CUST01752,4,Government compare bank cause.
PR001291,PROD00268,CUST02942,2,Popular mouth democratic ahead.
PR001292,PROD00445,CUST02658,4,Big even follow responsibility instead president top here.
PR001293,PROD00240,CUST02796,5,Drop listen consumer develop recognize institution down challenge.
PR001294,PROD00301,CUST02330,1,Month fight fish consider protect sound.
PR001295,PROD00602,CUST02709,3,Up degree factor guy.
PR001296,PROD00103,CUST02972,5,Cost admit pattern study want.
PR001297,PROD00250,CUST00996,1,Describe reduce Mrs miss policy central series.
PR001298,PROD00453,CUST01960,1,Field dinner bank space leg.
PR001299,PROD00520,CUST01602,3,Include run financial small economic.
PR001300,PROD00153,CUST02794,2,Involve wish cup business student.
PR001301,PROD00174,CUST01481,5,Prevent girl responsibility single item.
PR001302,PROD00343,CUST02135,3,Argue follow the value four my too.
PR001303,PROD00670,CUST01103,3,Show agency contain personal.
PR001304,PROD00431,CUST02839,2,Material television specific.
PR001305,PROD00727,CUST02352,5,Black trip upon weight throughout prepare.
PR001306,PROD00689,CUST01404,3,Career than any challenge local mouth travel throw.
PR001307,PROD00687,CUST02178,2,Above shake word of mind.
PR001308,PROD00658,CUST02644,5,Picture could what machine fear phone travel.
PR001309,PROD00324,CUST01300,4,Upon finally pull first window rather modern you.
PR001310,PROD00673,CUST01723,1,Behind structure list international foot want travel analysis.
PR001311,PROD00639,CUST02606,2,Change paper information likely medical meet difference.
PR001312,PROD00420,CUST00899,1,Remember that test hand not nor road.
PR001313,PROD00594,CUST01207,4,Including court bag identify full lawyer.
PR001314,PROD00485,CUST01536,3,Service pattern full admit food leave character tough.
PR001315,PROD00659,CUST00078,3,Check year rise probably market.
PR001316,PROD00751,CUST02832,5,News seem guess lot against doctor peace.
PR001317,PROD00412,CUST02722,2,Various article common another by sport authority.
PR001318,PROD00084,CUST01533,2,Glass well not hour carry culture.
PR001319,PROD00113,CUST00238,5,Think himself chair within spring room treat.
PR001320,PROD00737,CUST01158,1,Others woman positive sell.
PR001321,PROD00332,CUST01997,3,Economic college study home list.
PR001322,PROD00378,CUST01216,3,Me manage like audience bad.
PR001323,PROD00755,CUST00278,2,Technology compare federal rise rest.
PR001324,PROD00655,CUST00524,2,Face spring or international increase feel race.
PR001325,PROD00041,CUST00180,5,Successful record his woman.
PR001326,PROD00770,CUST00123,4,Tonight land audience each mind probably.
PR001327,PROD00797,CUST01270,1,Station public stay.
PR001328,PROD00105,CUST01758,4,Risk able success.
PR001329,PROD00202,CUST01095,4,Goal save news color smile above.
PR001330,PROD00450,CUST00480,2,Tv federal carry husband.
PR001331,PROD00266,CUST01798,2,Book reflect need peace pretty whatever fight.
PR001332,PROD00210,CUST02132,2,Voice play myself ground effort edge thought.
PR001333,PROD00563,CUST02613,4,Seat audience physical man behind fly.
PR001334,PROD00118,CUST02667,1,Already analysis shoulder paper those strong above.
PR001335,PROD00713,CUST02405,2,Law sense half might admit while enough.
PR001336,PROD00377,CUST00816,3,Scene civil keep clear.
PR001337,PROD00551,CUST02695,1,Enter yes say into thing.
PR001338,PROD00540,CUST00443,3,Seem against girl age.
PR001339,PROD00771,CUST02571,1,Current expert painting pattern shoulder maybe young.
PR001340,PROD00084,CUST00143,2,Room campaign indeed return kitchen by.
PR001341,PROD00454,CUST00192,5,Red happen network movement across share hour admit.
PR001342,PROD00667,CUST01411,2,Now miss decide.
PR001343,PROD00629,CUST00378,4,Something leg interest prepare can.
PR001344,PROD00514,CUST02629,4,Knowledge attorney become.
PR001345,PROD00605,CUST00535,1,Research record Republican look.
PR001346,PROD00678,CUST01717,4,Project stuff attention.
PR001347,PROD00387,CUST01033,2,Establish step organization.
PR001348,PROD00350,CUST01411,3,Theory bank list local.
PR001349,PROD00296,CUST02141,2,Decade environment audience and civil cup adult.
PR001350,PROD00258,CUST01990,1,Live or institution senior above.
PR001351,PROD00081,CUST02577,4,Audience particularly claim modern.
PR001352,PROD00268,CUST01178,3,Tax people animal argue peace week old customer.
PR001353,PROD00419,CUST00405,5,Chair guy image mean offer forget drive.
PR001354,PROD00235,CUST02888,3,Sometimes able term spend type lose church.
PR001355,PROD00311,CUST01173,3,Partner forget dinner hear different yet.
PR001356,PROD00357,CUST00889,2,Themselves sea teacher prepare pick.
PR001357,PROD00213,CUST00422,5,Street new begin oil explain increase bill.
PR001358,PROD00574,CUST01642,1,Western specific watch maybe.
PR001359,PROD00049,CUST00472,1,Social sound someone short.
PR001360,PROD00127,CUST02941,3,Trip send course.
PR001361,PROD00223,CUST00547,3,Firm follow just however light color can.
PR001362,PROD00279,CUST00631,4,Control over gun condition like hand hotel.
PR001363,PROD00408,CUST01038,5,Town sell show back find.
PR001364,PROD00505,CUST02826,3,Discussion firm its per.
PR001365,PROD00294,CUST01830,4,End arrive movie create industry.
PR001366,PROD00796,CUST00364,5,Could feeling heavy get challenge treat.
PR001367,PROD00277,CUST02167,1,Sound human it why.
PR001368,PROD00438,CUST00546,4,Whose speak player agency time sort price everyone.
PR001369,PROD00107,CUST02570,5,Fund begin difference where hotel.
PR001370,PROD00658,CUST00634,4,Learn bed he community morning.
PR001371,PROD00420,CUST01937,3,Century campaign debate whole.
PR001372,PROD00611,CUST01681,2,Wide today these bad.
PR001373,PROD00429,CUST00963,1,Realize sing behind today body trial method field.
PR001374,PROD00375,CUST00883,3,Mind home our person anything get.
PR001375,PROD00073,CUST02828,3,Quickly conference attorney glass finally prove.
PR001376,PROD00634,CUST00871,5,Attack improve many wall color firm.
PR001377,PROD00030,CUST00516,4,Main major stand grow bill life.
PR001378,PROD00188,CUST02986,1,Whole himself likely adult.
PR001379,PROD00364,CUST01421,3,Night me care ever style.
PR001380,PROD00800,CUST00866,5,During rule music rest chair there likely.
PR001381,PROD00451,CUST02154,1,Democratic between development book news financial save.
PR001382,PROD00195,CUST01109,4,Miss difficult dream debate.
PR001383,PROD00156,CUST00214,3,Scene how ago mission our.
PR001384,PROD00172,CUST02898,3,Somebody really method character world clear cause.
PR001385,PROD00041,CUST02245,3,Conference recently walk positive involve put.
PR001386,PROD00063,CUST00019,1,Parent trade room land personal but compare arrive.
PR001387,PROD00023,CUST00642,1,Owner enough plant baby magazine fill population everyone.
PR001388,PROD00360,CUST01105,1,Blue leg cultural threat water eye accept full.
PR001389,PROD00075,CUST00330,1,Smile south voice road close nor.
PR001390,PROD00560,CUST00866,5,Whether best issue save hear discussion doctor.
PR001391,PROD00672,CUST00774,2,Human hit culture others.
PR001392,PROD00118,CUST00392,5,Form man without.
PR001393,PROD00612,CUST00637,3,Full unit guess television yard.
PR001394,PROD00380,CUST02355,5,Drive shoulder nature hold.
PR001395,PROD00679,CUST02943,4,Plan big to wonder.
PR001396,PROD00290,CUST02700,1,Rest particular could toward.
PR001397,PROD00440,CUST02889,4,Or let apply energy city memory.
PR001398,PROD00668,CUST01026,4,Bar shake use beyond too return.
PR001399,PROD00007,CUST02568,3,Site production my water draw.
PR001400,PROD00196,CUST01675,1,Top answer outside create bring again heavy.
PR001401,PROD00421,CUST02684,4,Rock debate respond Democrat charge activity.
PR001402,PROD00568,CUST00740,3,Side compare measure.
PR001403,PROD00193,CUST01546,1,Ability player address behavior occur region.
PR001404,PROD00559,CUST00469,2,Woman would model analysis loss.
