TransactionID,CustomerID,StoreID,Amount,TransactionDate,Type
FT0001259,CUST01395,STORE079,-58.97,2023-10-03,Sale
FT0001260,CUST00194,STORE046,1531.83,2025-01-02,GiftCard
FT0001261,CUST02550,STORE025,854.4,2023-12-06,Sale
FT0001262,CUST00988,STORE021,-172.3,2023-11-18,Refund
FT0001263,CUST01137,STORE005,1415.39,2023-06-06,Refund
FT0001264,CUST02162,STORE070,1831.11,2023-12-28,Sale
FT0001265,CUST01702,STORE047,1868.27,2024-06-30,GiftCard
FT0001266,CUST00947,STORE068,422.54,2024-10-31,Sale
FT0001267,CUST00831,STORE018,-161.21,2024-03-26,Sale
FT0001268,CUST01921,STORE021,796.0,2023-10-31,Sale
FT0001269,CUST02973,STORE023,-218.48,2025-03-11,GiftCard
FT0001270,CUST00055,STORE064,1834.97,2025-03-03,Sale
FT0001271,CUST00800,STORE067,-41.05,2024-04-16,Sale
FT0001272,CUST00778,STORE040,131.91,2025-02-03,Refund
FT0001273,CUST01482,STORE010,516.59,2023-07-15,Sale
FT0001274,CUST01902,STORE052,457.91,2023-07-01,Refund
FT0001275,CUST02210,STORE072,1486.66,2023-07-22,Refund
FT0001276,CUST02135,STORE075,640.79,2024-10-28,Refund
FT0001277,CUST00055,STORE061,-73.08,2023-07-05,GiftCard
FT0001278,CUST01824,STORE064,168.02,2023-09-14,Refund
FT0001279,CUST01202,STORE005,772.78,2024-09-04,Sale
FT0001280,CUST00833,STORE053,-131.37,2025-02-01,Sale
FT0001281,CUST00313,STORE055,1029.14,2024-08-02,Refund
FT0001282,CUST02807,STORE037,914.37,2023-10-21,Refund
FT0001283,CUST01859,STORE056,1286.76,2024-06-28,Sale
FT0001284,CUST02008,STORE059,1844.26,2025-02-19,Refund
FT0001285,CUST02007,STORE069,1780.64,2024-06-24,GiftCard
FT0001286,CUST02491,STORE073,1865.19,2023-11-20,Refund
FT0001287,CUST01791,STORE059,111.79,2024-05-01,GiftCard
FT0001288,CUST00328,STORE002,-171.09,2025-04-16,GiftCard
FT0001289,CUST02809,STORE065,255.69,2025-02-14,GiftCard
FT0001290,CUST02627,STORE060,1737.71,2024-04-22,Refund
FT0001291,CUST01288,STORE051,1930.13,2024-05-20,GiftCard
FT0001292,CUST02144,STORE030,1648.31,2024-04-19,GiftCard
FT0001293,CUST01112,STORE011,-224.96,2025-04-30,Refund
FT0001294,CUST01312,STORE076,1868.57,2023-12-15,GiftCard
FT0001295,CUST02862,STORE039,558.4,2025-05-20,Refund
FT0001296,CUST02539,STORE077,-476.72,2024-10-12,Sale
FT0001297,CUST00452,STORE072,605.98,2024-11-15,GiftCard
FT0001298,CUST01524,STORE063,-384.83,2023-11-16,Refund
FT0001299,CUST00165,STORE064,859.69,2024-01-31,Sale
FT0001300,CUST00182,STORE061,346.39,2024-10-23,GiftCard
FT0001301,CUST02517,STORE054,683.59,2024-05-03,GiftCard
FT0001302,CUST00910,STORE073,1032.93,2024-06-21,Refund
FT0001303,CUST02783,STORE058,1672.0,2024-09-24,Sale
FT0001304,CUST00823,STORE056,1154.75,2024-02-24,Refund
FT0001305,CUST00944,STORE034,585.12,2025-01-27,GiftCard
FT0001306,CUST02002,STORE031,1548.57,2023-10-28,GiftCard
FT0001307,CUST02055,STORE052,1763.96,2025-03-25,GiftCard
FT0001308,CUST00330,STORE076,-200.6,2024-09-24,GiftCard
FT0001309,CUST00775,STORE001,829.83,2023-09-25,Sale
FT0001310,CUST02199,STORE055,211.28,2023-09-17,Sale
FT0001311,CUST00147,STORE022,-382.35,2023-06-15,Refund
FT0001312,CUST00915,STORE040,1171.37,2023-12-31,Refund
FT0001313,CUST01572,STORE001,1656.93,2024-09-08,Refund
FT0001314,CUST01309,STORE065,-92.74,2024-07-11,GiftCard
FT0001315,CUST02748,STORE063,1531.03,2023-05-26,Refund
FT0001316,CUST00082,STORE054,1633.49,2023-10-06,Sale
FT0001317,CUST00514,STORE042,1785.85,2024-09-29,Refund
FT0001318,CUST01921,STORE021,163.21,2023-12-26,Refund
FT0001319,CUST02863,STORE079,1759.88,2024-03-21,Sale
FT0001320,CUST02757,STORE022,301.66,2024-01-06,Sale
FT0001321,CUST01940,STORE038,880.85,2023-11-24,GiftCard
FT0001322,CUST00746,STORE080,-373.73,2024-06-23,Sale
FT0001323,CUST01410,STORE008,-390.3,2023-12-15,Sale
FT0001324,CUST00707,STORE062,1300.93,2023-10-23,Refund
FT0001325,CUST00471,STORE047,611.2,2024-02-29,Sale
FT0001326,CUST00396,STORE017,140.73,2023-10-11,GiftCard
FT0001327,CUST01556,STORE017,-23.97,2024-03-03,Refund
FT0001328,CUST02309,STORE013,1174.88,2024-05-24,GiftCard
FT0001329,CUST00805,STORE017,-499.0,2024-08-06,Sale
FT0001330,CUST00934,STORE038,1514.73,2023-07-14,GiftCard
FT0001331,CUST01280,STORE078,-301.88,2024-09-10,GiftCard
FT0001332,CUST01758,STORE045,-21.28,2024-04-25,Sale
FT0001333,CUST00905,STORE006,465.59,2024-07-05,Sale
FT0001334,CUST01077,STORE035,712.15,2023-12-15,Refund
FT0001335,CUST02988,STORE014,387.49,2023-11-26,Refund
FT0001336,CUST01891,STORE072,301.78,2023-08-20,Refund
FT0001337,CUST01524,STORE061,1909.79,2024-11-21,Sale
FT0001338,CUST02902,STORE015,1103.95,2024-09-10,GiftCard
FT0001339,CUST01388,STORE054,-441.42,2024-12-22,GiftCard
FT0001340,CUST01304,STORE027,575.44,2023-10-24,Refund
FT0001341,CUST00593,STORE013,1687.52,2023-05-29,Refund
FT0001342,CUST02762,STORE031,253.64,2023-06-02,Sale
FT0001343,CUST02680,STORE035,-263.61,2024-01-01,GiftCard
FT0001344,CUST02107,STORE060,1395.96,2024-03-28,Refund
FT0001345,CUST00128,STORE006,1015.03,2024-09-07,Sale
FT0001346,CUST00736,STORE069,925.78,2023-09-19,Refund
FT0001347,CUST02769,STORE058,-366.06,2025-03-18,Sale
FT0001348,CUST02574,STORE049,-148.75,2024-08-21,GiftCard
FT0001349,CUST00521,STORE023,1056.37,2025-01-02,Sale
FT0001350,CUST02600,STORE034,19.56,2024-08-25,Refund
FT0001351,CUST00237,STORE026,760.18,2023-07-19,Refund
FT0001352,CUST01305,STORE047,862.2,2024-02-14,GiftCard
FT0001353,CUST01782,STORE005,208.77,2023-07-10,GiftCard
FT0001354,CUST01302,STORE020,1871.06,2024-11-18,Refund
FT0001355,CUST02542,STORE006,1606.16,2024-01-27,Refund
FT0001356,CUST02052,STORE070,1305.93,2023-07-11,Refund
FT0001357,CUST02714,STORE059,-305.02,2024-10-01,GiftCard
FT0001358,CUST00442,STORE064,-234.67,2023-12-22,Refund
FT0001359,CUST02077,STORE018,731.95,2025-05-06,GiftCard
FT0001360,CUST02658,STORE004,-98.22,2024-07-26,Refund
FT0001361,CUST00805,STORE017,1945.66,2024-08-12,Sale
FT0001362,CUST00075,STORE014,-103.7,2025-02-16,Sale
FT0001363,CUST02886,STORE078,718.67,2024-01-18,Refund
FT0001364,CUST02176,STORE013,410.3,2023-07-18,Sale
FT0001365,CUST02090,STORE007,1098.47,2025-03-31,GiftCard
FT0001366,CUST01380,STORE044,-177.41,2023-11-08,Sale
FT0001367,CUST00041,STORE015,575.79,2024-10-08,Sale
FT0001368,CUST02982,STORE019,186.76,2024-05-15,GiftCard
FT0001369,CUST02082,STORE063,1719.38,2024-07-13,Sale
FT0001370,CUST01701,STORE035,-398.54,2024-04-28,Sale
FT0001371,CUST01402,STORE035,1784.32,2023-08-27,Refund
FT0001372,CUST00588,STORE019,1582.49,2023-09-06,GiftCard
FT0001373,CUST01623,STORE020,243.93,2024-07-28,GiftCard
FT0001374,CUST00342,STORE035,1473.23,2024-12-25,Refund
FT0001375,CUST02075,STORE032,-421.97,2024-11-18,Refund
FT0001376,CUST00646,STORE048,1917.16,2025-02-02,Sale
FT0001377,CUST00731,STORE044,816.49,2023-10-14,Sale
FT0001378,CUST00168,STORE024,258.2,2024-02-08,Sale
FT0001379,CUST00610,STORE061,406.46,2024-12-18,Refund
FT0001380,CUST02316,STORE017,-333.99,2024-12-08,GiftCard
FT0001381,CUST01773,STORE071,1973.37,2024-09-21,Sale
FT0001382,CUST02041,STORE050,-401.77,2025-04-24,Refund
FT0001383,CUST02869,STORE065,1137.27,2024-09-21,GiftCard
FT0001384,CUST00455,STORE032,606.84,2024-02-25,Refund
FT0001385,CUST02954,STORE036,1872.29,2023-06-12,Sale
FT0001386,CUST01709,STORE013,115.0,2023-08-04,Refund
FT0001387,CUST02970,STORE070,830.22,2024-12-29,Refund
FT0001388,CUST00702,STORE058,705.89,2023-10-22,Refund
FT0001389,CUST02682,STORE014,1257.17,2025-03-31,Refund
FT0001390,CUST01600,STORE037,-329.97,2025-03-24,GiftCard
FT0001391,CUST00130,STORE079,-15.53,2024-08-29,Sale
FT0001392,CUST01846,STORE068,36.41,2023-09-26,GiftCard
FT0001393,CUST01387,STORE040,1345.38,2023-11-29,Refund
FT0001394,CUST02867,STORE059,-27.15,2023-11-22,Refund
FT0001395,CUST00693,STORE080,933.73,2025-03-31,Sale
FT0001396,CUST01395,STORE016,38.11,2023-10-10,Sale
FT0001397,CUST00794,STORE062,1654.06,2024-12-28,GiftCard
FT0001398,CUST00029,STORE004,1855.46,2023-11-30,GiftCard
FT0001399,CUST00149,STORE045,796.23,2025-02-11,Sale
FT0001400,CUST01320,STORE028,380.77,2024-04-20,GiftCard
FT0001401,CUST02059,STORE066,85.14,2024-01-14,Refund
FT0001402,CUST02724,STORE031,-375.55,2024-09-24,Refund
FT0001403,CUST01137,STORE003,171.25,2024-09-23,Sale
FT0001404,CUST00187,STORE008,1135.59,2024-03-22,GiftCard
FT0001405,CUST02855,STORE024,834.04,2024-10-21,Refund
FT0001406,CUST02792,STORE015,1860.1,2025-04-25,Sale
FT0001407,CUST01251,STORE043,490.69,2025-02-06,GiftCard
FT0001408,CUST01334,STORE031,1234.66,2023-08-13,Refund
FT0001409,CUST00098,STORE073,723.31,2025-02-06,GiftCard
FT0001410,CUST00055,STORE045,781.44,2023-06-28,GiftCard
FT0001411,CUST02671,STORE066,169.44,2023-10-16,GiftCard
FT0001412,CUST02712,STORE008,637.38,2023-12-12,Sale
FT0001413,CUST00758,STORE071,676.96,2024-06-05,Refund
FT0001414,CUST00406,STORE057,1266.61,2023-09-25,Sale
FT0001415,CUST02117,STORE080,1851.6,2024-02-16,Refund
FT0001416,CUST01313,STORE030,323.3,2025-04-12,Refund
FT0001417,CUST01786,STORE074,-394.5,2025-02-03,Sale
FT0001418,CUST00751,STORE018,740.74,2023-09-04,Sale
FT0001419,CUST01763,STORE069,861.15,2025-05-15,Refund
FT0001420,CUST00365,STORE039,-78.9,2025-05-19,Refund
FT0001421,CUST02027,STORE060,1401.16,2024-11-02,Refund
FT0001422,CUST00482,STORE043,1962.32,2024-09-30,GiftCard
FT0001423,CUST02249,STORE045,1864.44,2025-04-30,Refund
FT0001424,CUST00154,STORE023,-7.23,2023-11-18,Sale
FT0001425,CUST01525,STORE069,1688.41,2024-11-30,Sale
FT0001426,CUST02121,STORE006,1261.23,2024-06-11,Sale
FT0001427,CUST02761,STORE056,634.62,2025-02-23,Refund
FT0001428,CUST02344,STORE004,851.53,2024-02-12,Refund
FT0001429,CUST01041,STORE023,1624.0,2025-05-02,GiftCard
FT0001430,CUST01665,STORE006,700.34,2024-08-08,GiftCard
FT0001431,CUST01241,STORE032,433.02,2023-06-24,Sale
FT0001432,CUST00061,STORE018,733.12,2024-09-19,GiftCard
FT0001433,CUST00939,STORE015,947.82,2024-10-15,GiftCard
FT0001434,CUST01640,STORE040,-27.31,2024-11-19,Sale
FT0001435,CUST02090,STORE073,1752.27,2024-11-28,Refund
FT0001436,CUST00025,STORE074,1185.47,2024-08-27,GiftCard
FT0001437,CUST01063,STORE006,1083.17,2025-01-28,Refund
FT0001438,CUST00131,STORE063,-251.26,2023-10-21,Sale
FT0001439,CUST01253,STORE067,1010.43,2024-03-19,Sale
FT0001440,CUST00108,STORE011,-197.6,2024-05-07,GiftCard
FT0001441,CUST00172,STORE043,-303.26,2024-07-24,Sale
FT0001442,CUST01459,STORE017,818.28,2024-04-06,Sale
FT0001443,CUST00102,STORE004,506.96,2025-03-15,Sale
FT0001444,CUST02914,STORE063,972.03,2025-04-19,GiftCard
FT0001445,CUST02572,STORE068,-276.94,2024-08-31,GiftCard
FT0001446,CUST02323,STORE041,577.46,2024-07-21,GiftCard
FT0001447,CUST01637,STORE005,-63.03,2024-06-06,Sale
FT0001448,CUST02865,STORE032,1967.75,2024-02-04,Refund
FT0001449,CUST01041,STORE070,902.88,2024-02-16,Sale
FT0001450,CUST00330,STORE035,1218.59,2024-11-23,GiftCard
FT0001451,CUST01521,STORE022,313.55,2023-06-15,Refund
FT0001452,CUST00012,STORE065,-263.15,2025-02-18,Refund
FT0001453,CUST01342,STORE022,1939.68,2023-10-31,GiftCard
FT0001454,CUST00216,STORE011,215.65,2024-10-01,Refund
FT0001455,CUST00339,STORE077,559.52,2024-11-01,Refund
FT0001456,CUST01800,STORE003,1124.66,2025-02-27,GiftCard
FT0001457,CUST02709,STORE009,-438.26,2023-12-14,Refund
FT0001458,CUST01751,STORE060,1525.65,2024-12-19,Refund
FT0001459,CUST01509,STORE076,841.45,2024-08-12,GiftCard
FT0001460,CUST02422,STORE014,195.54,2024-09-18,Refund
FT0001461,CUST00710,STORE018,-345.98,2024-06-11,Refund
FT0001462,CUST01224,STORE073,-93.75,2023-09-14,Refund
FT0001463,CUST02514,STORE023,1737.58,2025-02-26,Refund
FT0001464,CUST01113,STORE074,1215.06,2023-10-01,GiftCard
FT0001465,CUST01292,STORE047,124.75,2023-06-14,Sale
FT0001466,CUST00489,STORE069,-336.0,2024-08-06,Sale
FT0001467,CUST01562,STORE047,1226.54,2023-10-12,Refund
FT0001468,CUST00047,STORE030,931.02,2023-06-12,GiftCard
FT0001469,CUST00778,STORE025,511.3,2024-05-10,GiftCard
FT0001470,CUST01040,STORE028,409.03,2025-02-04,Refund
FT0001471,CUST00711,STORE025,42.04,2023-12-15,Sale
FT0001472,CUST00401,STORE074,1174.03,2024-05-01,Refund
FT0001473,CUST01818,STORE078,1926.67,2024-01-12,GiftCard
FT0001474,CUST00250,STORE058,-60.71,2024-03-17,GiftCard
FT0001475,CUST00391,STORE041,992.79,2023-08-26,Sale
FT0001476,CUST00335,STORE025,560.46,2025-01-22,GiftCard
FT0001477,CUST00629,STORE078,616.72,2025-05-08,GiftCard
FT0001478,CUST00137,STORE048,135.37,2025-01-26,GiftCard
FT0001479,CUST02931,STORE010,1562.84,2023-08-24,Sale
FT0001480,CUST02736,STORE075,713.14,2024-09-30,GiftCard
FT0001481,CUST01522,STORE011,858.51,2023-12-14,Refund
FT0001482,CUST00827,STORE021,261.9,2023-09-10,Sale
FT0001483,CUST00727,STORE045,-45.48,2025-05-12,Refund
FT0001484,CUST01501,STORE007,-285.22,2024-08-16,Refund
FT0001485,CUST02642,STORE064,1285.3,2024-08-24,Sale
FT0001486,CUST00990,STORE064,-9.41,2024-12-14,Refund
FT0001487,CUST02420,STORE002,1225.19,2023-06-03,Sale
FT0001488,CUST00935,STORE076,475.94,2023-11-26,Refund
FT0001489,CUST00402,STORE042,539.44,2024-09-03,Sale
FT0001490,CUST01467,STORE054,672.94,2023-11-25,GiftCard
FT0001491,CUST00615,STORE075,419.27,2024-08-06,GiftCard
FT0001492,CUST01297,STORE016,-248.45,2024-04-03,Refund
FT0001493,CUST01183,STORE018,274.08,2024-05-18,GiftCard
FT0001494,CUST02668,STORE059,1159.34,2024-01-28,Sale
FT0001495,CUST02236,STORE016,1164.46,2023-06-10,Refund
FT0001496,CUST01122,STORE006,215.56,2024-11-09,GiftCard
FT0001497,CUST00131,STORE057,650.26,2023-09-23,GiftCard
FT0001498,CUST02853,STORE047,-16.38,2023-08-28,Refund
FT0001499,CUST01195,STORE048,25.93,2023-12-11,GiftCard
FT0001500,CUST02984,STORE042,-442.38,2024-08-16,GiftCard
FT0001501,CUST00183,STORE076,1741.87,2025-04-11,Refund
FT0001502,CUST00364,STORE060,26.77,2023-06-30,GiftCard
FT0001503,CUST00039,STORE077,68.83,2024-11-20,GiftCard
FT0001504,CUST02545,STORE004,199.0,2024-10-26,GiftCard
FT0001505,CUST01373,STORE002,-181.48,2024-09-20,GiftCard
FT0001506,CUST00921,STORE059,1098.16,2024-11-25,Refund
FT0001507,CUST02770,STORE027,-312.14,2024-03-04,Sale
FT0001508,CUST00016,STORE027,-164.49,2025-03-16,Sale
FT0001509,CUST00493,STORE079,1111.89,2025-04-20,GiftCard
FT0001510,CUST01450,STORE072,349.15,2023-11-30,GiftCard
FT0001511,CUST01132,STORE007,1269.87,2025-01-31,Sale
FT0001512,CUST02942,STORE063,893.56,2024-04-23,GiftCard
FT0001513,CUST00311,STORE046,140.05,2025-03-23,Sale
FT0001514,CUST00739,STORE063,1127.07,2024-08-29,Refund
FT0001515,CUST00546,STORE012,-209.32,2024-11-26,Refund
FT0001516,CUST02462,STORE013,841.03,2024-10-22,Refund
FT0001517,CUST00251,STORE043,592.87,2024-09-02,Refund
FT0001518,CUST00759,STORE017,169.68,2025-04-24,Refund
FT0001519,CUST01805,STORE063,1010.01,2024-03-23,Refund
FT0001520,CUST01298,STORE036,1678.33,2025-05-24,Sale
FT0001521,CUST01632,STORE008,1997.26,2025-02-09,GiftCard
FT0001522,CUST01915,STORE069,1019.41,2024-01-08,Sale
FT0001523,CUST00814,STORE080,511.76,2023-07-23,Refund
FT0001524,CUST00029,STORE036,63.02,2023-12-15,GiftCard
FT0001525,CUST00958,STORE028,142.74,2024-07-26,GiftCard
FT0001526,CUST02033,STORE047,698.64,2024-06-26,Refund
FT0001527,CUST00477,STORE076,418.19,2024-08-15,Refund
FT0001528,CUST00318,STORE030,1784.54,2023-07-25,Refund
FT0001529,CUST00245,STORE023,420.74,2024-06-06,Refund
FT0001530,CUST00748,STORE016,433.61,2025-05-17,Refund
FT0001531,CUST00697,STORE014,458.84,2023-08-04,Refund
FT0001532,CUST00272,STORE074,1591.55,2024-05-28,GiftCard
FT0001533,CUST01772,STORE071,1126.97,2024-02-06,Refund
FT0001534,CUST01263,STORE052,1035.42,2024-08-11,Refund
FT0001535,CUST02425,STORE037,335.36,2025-01-06,GiftCard
FT0001536,CUST00266,STORE029,1544.76,2024-09-28,Sale
FT0001537,CUST02974,STORE067,-404.09,2023-09-14,Refund
FT0001538,CUST00921,STORE015,1676.99,2025-02-06,GiftCard
FT0001539,CUST00340,STORE047,781.87,2023-12-16,GiftCard
FT0001540,CUST00389,STORE046,495.63,2025-04-27,Sale
FT0001541,CUST02625,STORE052,742.92,2024-06-29,Refund
FT0001542,CUST02051,STORE019,1168.54,2024-05-03,Refund
FT0001543,CUST01166,STORE077,-468.09,2024-04-10,Refund
FT0001544,CUST00376,STORE021,1678.88,2025-02-19,GiftCard
FT0001545,CUST02034,STORE064,616.85,2025-03-10,Refund
FT0001546,CUST02372,STORE037,357.42,2025-01-15,Refund
FT0001547,CUST00146,STORE027,-154.39,2024-07-03,Refund
FT0001548,CUST01982,STORE055,598.66,2025-01-04,Refund
FT0001549,CUST00293,STORE029,740.81,2024-01-26,Sale
FT0001550,CUST00432,STORE020,509.12,2023-08-27,Sale
FT0001551,CUST00705,STORE025,1196.65,2024-08-26,Sale
FT0001552,CUST02997,STORE070,552.24,2023-08-19,Refund
FT0001553,CUST01999,STORE063,1903.54,2023-11-27,Refund
FT0001554,CUST02633,STORE036,998.19,2025-01-17,GiftCard
FT0001555,CUST00399,STORE002,1518.69,2024-09-09,GiftCard
FT0001556,CUST02865,STORE022,-226.61,2024-01-16,GiftCard
FT0001557,CUST00964,STORE016,493.23,2025-01-01,Refund
FT0001558,CUST02235,STORE018,342.12,2024-05-05,Sale
FT0001559,CUST02042,STORE069,923.71,2024-10-18,Sale
FT0001560,CUST01829,STORE054,1652.78,2024-01-08,Sale
FT0001561,CUST02109,STORE030,-304.15,2024-04-13,Refund
FT0001562,CUST00939,STORE045,-318.56,2023-10-17,Sale
FT0001563,CUST00710,STORE019,1625.79,2025-04-08,GiftCard
FT0001564,CUST00807,STORE034,32.13,2025-04-05,GiftCard
FT0001565,CUST01464,STORE013,1171.88,2023-10-20,Sale
FT0001566,CUST01326,STORE043,857.2,2023-09-15,GiftCard
FT0001567,CUST00011,STORE062,1582.23,2024-01-26,Sale
FT0001568,CUST01086,STORE022,-187.28,2024-06-11,Sale
FT0001569,CUST01869,STORE052,-175.54,2023-11-23,GiftCard
FT0001570,CUST02274,STORE052,892.05,2023-09-11,GiftCard
FT0001571,CUST02612,STORE036,1865.95,2024-05-19,GiftCard
FT0001572,CUST00772,STORE073,537.49,2025-03-10,GiftCard
FT0001573,CUST01595,STORE019,317.36,2023-07-08,Sale
FT0001574,CUST01608,STORE038,1016.72,2023-08-01,GiftCard
FT0001575,CUST01334,STORE070,1826.12,2024-09-12,GiftCard
FT0001576,CUST00885,STORE079,1592.32,2024-03-15,Refund
FT0001577,CUST01390,STORE057,1988.71,2023-09-07,GiftCard
FT0001578,CUST00226,STORE020,-443.58,2024-07-16,GiftCard
FT0001579,CUST00825,STORE009,-217.85,2024-07-30,Sale
FT0001580,CUST02266,STORE032,1023.67,2024-01-25,Sale
FT0001581,CUST00937,STORE004,1551.44,2025-03-13,Refund
FT0001582,CUST02801,STORE050,213.11,2024-03-13,GiftCard
FT0001583,CUST02554,STORE005,98.03,2023-05-30,GiftCard
FT0001584,CUST02307,STORE020,1467.44,2025-03-10,GiftCard
FT0001585,CUST01912,STORE075,-359.05,2024-02-14,GiftCard
FT0001586,CUST01797,STORE037,423.46,2023-09-16,GiftCard
FT0001587,CUST00054,STORE022,764.52,2023-09-28,GiftCard
FT0001588,CUST00727,STORE058,900.87,2024-09-19,Refund
FT0001589,CUST02737,STORE068,1321.54,2024-12-04,GiftCard
FT0001590,CUST01545,STORE044,387.11,2024-12-01,GiftCard
FT0001591,CUST01044,STORE034,1031.71,2024-03-25,GiftCard
FT0001592,CUST01914,STORE077,963.44,2024-06-17,Refund
FT0001593,CUST01777,STORE042,869.04,2024-07-26,GiftCard
FT0001594,CUST01597,STORE009,1101.21,2023-09-24,Refund
FT0001595,CUST01915,STORE007,148.62,2025-01-06,Sale
FT0001596,CUST02467,STORE068,-288.38,2024-01-22,GiftCard
FT0001597,CUST02738,STORE019,-201.82,2024-09-23,Refund
FT0001598,CUST00850,STORE031,61.46,2024-01-08,Sale
FT0001599,CUST02110,STORE035,750.49,2024-04-12,Refund
FT0001600,CUST02264,STORE057,1601.11,2025-01-17,Refund
FT0001601,CUST00003,STORE061,1253.23,2025-03-12,Sale
FT0001602,CUST00160,STORE031,1472.6,2025-01-16,GiftCard
FT0001603,CUST00781,STORE053,377.44,2024-10-11,GiftCard
FT0001604,CUST00893,STORE032,511.63,2025-03-29,Refund
FT0001605,CUST02031,STORE066,484.2,2023-09-28,Sale
FT0001606,CUST02377,STORE059,-20.32,2024-10-31,GiftCard
FT0001607,CUST00580,STORE010,-346.96,2024-09-13,Refund
FT0001608,CUST01934,STORE002,977.29,2024-03-05,Sale
FT0001609,CUST01381,STORE066,1973.04,2024-01-03,Refund
FT0001610,CUST01291,STORE060,-82.93,2023-06-03,Sale
FT0001611,CUST01641,STORE017,-383.29,2023-09-03,GiftCard
FT0001612,CUST00952,STORE016,1448.83,2024-10-29,GiftCard
FT0001613,CUST02683,STORE016,131.47,2024-01-04,Refund
FT0001614,CUST00988,STORE046,1574.11,2024-12-08,GiftCard
FT0001615,CUST01219,STORE039,1259.84,2025-02-23,GiftCard
FT0001616,CUST00921,STORE031,1864.18,2024-03-10,Sale
FT0001617,CUST02786,STORE001,522.32,2024-10-27,GiftCard
FT0001618,CUST01356,STORE011,1154.92,2025-03-08,Sale
FT0001619,CUST00170,STORE004,662.14,2023-08-28,Sale
FT0001620,CUST00521,STORE071,1076.47,2025-04-14,Refund
FT0001621,CUST01487,STORE026,624.0,2024-12-02,Sale
FT0001622,CUST00040,STORE050,-28.42,2023-06-11,GiftCard
FT0001623,CUST01561,STORE012,769.74,2025-04-02,Sale
FT0001624,CUST01419,STORE075,821.46,2023-12-17,Sale
FT0001625,CUST00955,STORE065,1526.51,2023-09-19,Refund
FT0001626,CUST00984,STORE047,1338.8,2025-04-18,GiftCard
FT0001627,CUST00975,STORE053,1159.48,2025-03-10,GiftCard
FT0001628,CUST00038,STORE071,-216.53,2025-02-27,GiftCard
FT0001629,CUST02376,STORE002,1301.54,2023-08-22,Sale
FT0001630,CUST01275,STORE024,750.76,2025-05-12,GiftCard
FT0001631,CUST01200,STORE004,1735.25,2023-12-27,GiftCard
FT0001632,CUST01626,STORE019,1799.68,2023-09-29,Sale
FT0001633,CUST00914,STORE026,-362.11,2025-03-31,Refund
FT0001634,CUST00454,STORE075,1551.6,2024-02-19,Refund
FT0001635,CUST00037,STORE040,-405.76,2025-03-23,Sale
FT0001636,CUST01712,STORE050,417.92,2024-02-28,Refund
FT0001637,CUST00796,STORE043,855.75,2023-10-02,Refund
FT0001638,CUST00973,STORE075,-129.75,2024-02-23,Refund
FT0001639,CUST00593,STORE067,1365.78,2024-03-13,GiftCard
FT0001640,CUST01138,STORE012,-479.11,2025-05-25,Refund
FT0001641,CUST01325,STORE067,-78.5,2024-09-22,GiftCard
FT0001642,CUST02272,STORE027,951.99,2023-06-16,Refund
FT0001643,CUST00318,STORE054,1285.97,2024-02-24,GiftCard
FT0001644,CUST02397,STORE066,1791.61,2024-06-08,Sale
FT0001645,CUST02163,STORE049,1263.74,2025-04-05,Sale
FT0001646,CUST02746,STORE016,1179.45,2024-07-19,Refund
FT0001647,CUST01347,STORE002,485.85,2024-09-07,GiftCard
FT0001648,CUST01592,STORE060,-496.79,2024-05-12,Sale
FT0001649,CUST01890,STORE054,-199.6,2023-09-22,Sale
FT0001650,CUST02088,STORE030,836.39,2023-08-13,Sale
FT0001651,CUST01997,STORE038,1187.82,2024-06-03,Sale
FT0001652,CUST01773,STORE028,543.62,2025-04-08,Refund
FT0001653,CUST01313,STORE025,1326.7,2023-10-23,GiftCard
FT0001654,CUST01286,STORE010,804.66,2024-03-26,Sale
FT0001655,CUST00216,STORE060,-314.56,2024-02-21,Refund
FT0001656,CUST02384,STORE042,-19.96,2025-01-01,Sale
FT0001657,CUST02140,STORE040,1600.0,2024-11-24,Sale
FT0001658,CUST02401,STORE077,1312.28,2025-05-13,Sale
FT0001659,CUST02619,STORE042,1736.9,2023-08-01,Sale
FT0001660,CUST02864,STORE047,-206.11,2023-12-05,Refund
FT0001661,CUST01705,STORE037,1975.56,2023-08-31,GiftCard
FT0001662,CUST02829,STORE080,23.52,2023-10-18,Refund
FT0001663,CUST00363,STORE022,-470.55,2025-05-17,Refund
FT0001664,CUST02605,STORE057,1993.56,2023-09-26,Refund
FT0001665,CUST01717,STORE027,202.68,2025-05-23,Sale
FT0001666,CUST01194,STORE041,1170.05,2023-08-16,GiftCard
