InteractionID,CustomerID,SatisfactionRating,DateCreated
CSI003325,CUST01323,2,2023-10-30
CSI003326,CUST00957,1,2023-09-02
CSI003327,CUST02474,2,2025-04-12
CSI003328,CUST01086,5,2024-06-14
CSI003329,CUST00567,5,2024-09-27
CSI003330,CUST02666,4,2024-06-22
CSI003331,CUST02993,1,2024-06-10
CSI003332,CUST01102,5,2023-08-06
CSI003333,CUST00887,4,2024-10-04
CSI003334,CUST02977,1,2025-02-02
CSI003335,CUST00284,2,2024-07-13
CSI003336,CUST01081,3,2023-12-23
CSI003337,CUST02729,3,2024-12-01
CSI003338,CUST00376,2,2024-07-19
CSI003339,CUST02424,5,2023-06-18
CSI003340,CUST02820,3,2024-07-01
CSI003341,CUST00788,2,2024-05-18
CSI003342,CUST00373,4,2024-06-21
CSI003343,CUST00857,4,2025-05-18
CSI003344,CUST01699,2,2023-12-26
CSI003345,CUST02292,1,2023-10-05
CSI003346,CUST02810,5,2023-09-09
CSI003347,CUST02681,5,2024-06-02
CSI003348,CUST02134,2,2023-11-13
CSI003349,CUST00099,3,2025-01-01
CSI003350,CUST02422,5,2023-07-08
CSI003351,CUST02806,5,2024-05-31
CSI003352,CUST01519,4,2023-07-06
CSI003353,CUST01930,4,2024-09-30
CSI003354,CUST01232,4,2023-06-12
CSI003355,CUST00625,5,2024-10-31
CSI003356,CUST00083,5,2025-05-24
CSI003357,CUST01601,5,2024-10-03
CSI003358,CUST00001,3,2024-11-27
CSI003359,CUST02485,3,2025-02-10
CSI003360,CUST00686,3,2024-02-28
CSI003361,CUST00250,1,2024-05-26
CSI003362,CUST00410,5,2024-07-15
CSI003363,CUST02786,5,2024-01-10
CSI003364,CUST01410,2,2025-05-22
CSI003365,CUST01108,2,2024-04-22
CSI003366,CUST00490,1,2023-08-17
CSI003367,CUST02287,2,2025-02-11
CSI003368,CUST02971,3,2025-03-16
CSI003369,CUST02588,1,2023-12-09
CSI003370,CUST02428,1,2024-08-15
CSI003371,CUST00799,1,2025-05-20
CSI003372,CUST00943,4,2023-08-31
CSI003373,CUST01504,2,2023-08-05
CSI003374,CUST01995,5,2024-11-03
CSI003375,CUST01328,4,2023-08-14
CSI003376,CUST00695,3,2023-06-15
CSI003377,CUST00135,4,2023-07-01
CSI003378,CUST01492,3,2023-11-22
CSI003379,CUST02409,5,2024-10-02
CSI003380,CUST02617,5,2024-06-04
CSI003381,CUST00186,2,2024-09-06
CSI003382,CUST00478,4,2023-12-09
CSI003383,CUST02936,5,2024-06-30
CSI003384,CUST00001,3,2024-04-04
CSI003385,CUST02898,5,2024-10-12
CSI003386,CUST02589,2,2024-07-17
CSI003387,CUST01686,3,2024-02-21
CSI003388,CUST00992,1,2024-02-02
CSI003389,CUST02750,2,2025-04-04
CSI003390,CUST00270,2,2024-11-11
CSI003391,CUST02946,1,2024-01-05
CSI003392,CUST02467,5,2025-03-21
CSI003393,CUST00195,2,2024-03-29
CSI003394,CUST02303,1,2023-10-31
CSI003395,CUST00079,1,2023-11-18
CSI003396,CUST01122,2,2024-03-13
CSI003397,CUST00786,4,2025-04-08
CSI003398,CUST02862,2,2024-07-17
CSI003399,CUST00447,4,2024-05-14
CSI003400,CUST00123,5,2023-08-03
CSI003401,CUST01634,1,2024-06-17
CSI003402,CUST02724,3,2024-12-31
CSI003403,CUST01582,2,2024-11-17
CSI003404,CUST00359,3,2023-09-03
CSI003405,CUST02287,5,2023-06-27
CSI003406,CUST01766,2,2024-12-09
CSI003407,CUST00805,3,2023-12-04
CSI003408,CUST01780,5,2024-11-21
CSI003409,CUST01554,4,2024-11-23
CSI003410,CUST02731,5,2024-09-09
CSI003411,CUST01896,2,2024-05-17
CSI003412,CUST00669,2,2023-08-28
CSI003413,CUST02252,2,2025-04-20
CSI003414,CUST00143,5,2023-06-10
CSI003415,CUST02235,2,2023-12-12
CSI003416,CUST02170,5,2025-03-07
CSI003417,CUST01124,1,2025-01-13
CSI003418,CUST00284,1,2024-10-24
CSI003419,CUST02997,1,2023-12-28
CSI003420,CUST02575,3,2023-12-17
CSI003421,CUST00384,1,2023-07-23
CSI003422,CUST01579,1,2024-06-17
CSI003423,CUST02946,5,2024-03-11
CSI003424,CUST00187,5,2024-10-18
CSI003425,CUST00624,2,2023-06-18
CSI003426,CUST00545,2,2024-03-09
CSI003427,CUST00914,2,2024-09-14
CSI003428,CUST02138,5,2023-12-30
CSI003429,CUST02544,5,2025-05-12
CSI003430,CUST00960,1,2024-08-02
CSI003431,CUST01748,4,2024-01-31
CSI003432,CUST02164,5,2025-02-02
CSI003433,CUST02733,4,2023-12-06
CSI003434,CUST01044,5,2023-06-20
CSI003435,CUST02180,5,2025-02-11
CSI003436,CUST01316,3,2023-07-01
CSI003437,CUST02038,4,2025-04-21
CSI003438,CUST01378,3,2024-09-08
CSI003439,CUST01613,1,2023-12-31
CSI003440,CUST00223,3,2024-08-24
CSI003441,CUST00436,3,2025-02-16
CSI003442,CUST01662,1,2025-01-06
CSI003443,CUST00327,4,2023-12-27
CSI003444,CUST01233,2,2023-07-03
CSI003445,CUST02154,5,2025-04-15
CSI003446,CUST02700,4,2024-04-14
CSI003447,CUST00567,1,2025-02-24
CSI003448,CUST02043,3,2024-01-22
CSI003449,CUST00630,2,2023-06-16
CSI003450,CUST02736,3,2025-01-22
CSI003451,CUST01378,5,2025-01-18
CSI003452,CUST02518,1,2024-11-20
CSI003453,CUST00725,2,2024-10-08
CSI003454,CUST00265,4,2023-07-19
CSI003455,CUST01488,4,2023-10-22
CSI003456,CUST02885,1,2024-07-17
CSI003457,CUST02899,1,2025-05-12
CSI003458,CUST01465,3,2023-12-24
CSI003459,CUST01308,2,2024-10-05
CSI003460,CUST02833,5,2024-05-30
CSI003461,CUST02582,1,2023-11-17
CSI003462,CUST01955,2,2024-04-07
CSI003463,CUST02417,1,2023-05-28
CSI003464,CUST00699,1,2024-04-13
CSI003465,CUST01743,4,2025-03-05
CSI003466,CUST01519,2,2025-05-03
CSI003467,CUST02994,4,2024-01-01
CSI003468,CUST00154,4,2023-09-24
CSI003469,CUST02668,2,2025-05-09
CSI003470,CUST02364,4,2023-10-13
CSI003471,CUST01324,3,2023-08-29
CSI003472,CUST00811,5,2024-10-20
CSI003473,CUST00151,5,2023-12-04
CSI003474,CUST02223,3,2024-11-03
CSI003475,CUST01079,1,2024-10-17
CSI003476,CUST00779,4,2023-11-16
CSI003477,CUST01335,5,2024-04-13
CSI003478,CUST00154,2,2025-03-13
CSI003479,CUST02020,1,2024-05-22
CSI003480,CUST00501,5,2024-10-09
CSI003481,CUST02554,4,2024-08-05
CSI003482,CUST00149,5,2024-07-28
CSI003483,CUST00008,4,2025-01-25
CSI003484,CUST01684,1,2024-05-28
CSI003485,CUST01709,3,2024-07-28
CSI003486,CUST00593,4,2025-03-10
CSI003487,CUST02639,4,2023-07-31
CSI003488,CUST00469,1,2025-03-16
CSI003489,CUST02369,1,2024-10-10
CSI003490,CUST02620,2,2024-04-23
CSI003491,CUST00451,1,2023-06-09
CSI003492,CUST01848,5,2025-04-15
CSI003493,CUST00128,4,2024-05-02
CSI003494,CUST00853,3,2025-04-14
CSI003495,CUST00087,1,2025-04-09
CSI003496,CUST01105,4,2023-07-21
CSI003497,CUST00534,3,2023-11-12
CSI003498,CUST02238,2,2023-08-26
CSI003499,CUST00824,5,2024-02-23
CSI003500,CUST01508,2,2025-02-26
CSI003501,CUST00379,1,2024-04-01
CSI003502,CUST00456,5,2024-02-22
CSI003503,CUST01903,2,2024-04-01
CSI003504,CUST00318,4,2023-08-26
CSI003505,CUST02382,1,2024-04-20
CSI003506,CUST00230,2,2024-08-04
CSI003507,CUST02712,5,2024-11-12
CSI003508,CUST00508,5,2023-11-27
CSI003509,CUST00790,3,2023-09-26
CSI003510,CUST01551,5,2024-09-22
CSI003511,CUST01499,5,2024-09-28
CSI003512,CUST00924,1,2024-01-05
CSI003513,CUST00760,5,2024-10-29
CSI003514,CUST01791,3,2024-12-01
CSI003515,CUST00446,5,2023-12-15
CSI003516,CUST01367,3,2024-11-03
CSI003517,CUST00325,4,2024-12-09
CSI003518,CUST00877,3,2023-12-07
CSI003519,CUST00167,1,2023-07-27
CSI003520,CUST00581,2,2023-11-23
CSI003521,CUST00839,2,2024-05-23
CSI003522,CUST01600,4,2023-05-28
CSI003523,CUST01800,1,2023-07-28
CSI003524,CUST01863,4,2025-03-29
CSI003525,CUST01110,4,2024-10-25
CSI003526,CUST02854,5,2024-09-19
CSI003527,CUST01173,5,2024-01-12
CSI003528,CUST00772,1,2025-01-20
CSI003529,CUST00928,2,2024-07-01
CSI003530,CUST02909,3,2023-06-26
CSI003531,CUST00956,5,2024-01-09
CSI003532,CUST02107,1,2025-04-13
CSI003533,CUST00606,1,2023-12-28
CSI003534,CUST00005,2,2024-05-20
CSI003535,CUST02131,1,2025-01-02
CSI003536,CUST02888,1,2024-05-17
CSI003537,CUST02597,2,2023-09-04
CSI003538,CUST01503,5,2023-11-05
CSI003539,CUST02573,2,2024-04-24
CSI003540,CUST01002,4,2024-12-30
CSI003541,CUST00414,5,2023-12-27
CSI003542,CUST00715,4,2024-12-22
CSI003543,CUST02228,1,2024-02-20
CSI003544,CUST01833,4,2024-03-29
CSI003545,CUST02015,2,2025-02-05
CSI003546,CUST01488,2,2025-04-09
CSI003547,CUST00783,3,2023-05-30
CSI003548,CUST02949,1,2023-07-25
CSI003549,CUST00527,2,2023-10-05
CSI003550,CUST00001,5,2024-08-22
CSI003551,CUST00271,2,2024-06-02
CSI003552,CUST02532,5,2024-03-21
CSI003553,CUST01072,1,2024-01-15
CSI003554,CUST00694,3,2024-10-20
CSI003555,CUST02023,3,2025-03-24
CSI003556,CUST02888,4,2023-06-02
CSI003557,CUST02421,2,2024-04-21
CSI003558,CUST02587,1,2025-04-12
CSI003559,CUST02718,4,2023-08-25
CSI003560,CUST01996,1,2025-05-22
CSI003561,CUST02620,1,2024-07-04
CSI003562,CUST02114,4,2025-05-06
CSI003563,CUST01710,1,2023-07-16
CSI003564,CUST02035,4,2024-11-11
CSI003565,CUST02100,2,2023-07-03
CSI003566,CUST02022,4,2024-11-03
CSI003567,CUST00470,2,2024-05-29
CSI003568,CUST02291,3,2023-06-13
CSI003569,CUST00337,4,2023-09-25
CSI003570,CUST00756,3,2024-05-19
CSI003571,CUST02602,4,2024-12-21
CSI003572,CUST01720,1,2024-01-31
CSI003573,CUST02100,3,2024-05-26
CSI003574,CUST00413,5,2024-10-04
CSI003575,CUST02617,5,2024-01-10
CSI003576,CUST00008,5,2023-12-30
CSI003577,CUST02994,3,2024-12-22
CSI003578,CUST00247,2,2024-02-29
CSI003579,CUST02882,4,2024-06-27
CSI003580,CUST00412,1,2023-09-01
CSI003581,CUST03000,1,2023-11-20
CSI003582,CUST01564,3,2023-07-28
CSI003583,CUST01369,5,2024-02-07
CSI003584,CUST02891,1,2024-12-12
CSI003585,CUST00235,1,2024-08-09
CSI003586,CUST02690,2,2023-05-29
CSI003587,CUST00588,1,2024-03-30
CSI003588,CUST01469,1,2024-05-08
CSI003589,CUST00233,4,2025-04-30
CSI003590,CUST02790,1,2025-01-19
CSI003591,CUST01906,4,2023-11-05
CSI003592,CUST01945,5,2023-08-07
CSI003593,CUST01887,2,2024-03-26
CSI003594,CUST00310,1,2024-12-05
CSI003595,CUST00944,2,2023-11-10
CSI003596,CUST00908,2,2025-04-13
CSI003597,CUST02749,2,2023-09-20
CSI003598,CUST02526,3,2024-08-02
CSI003599,CUST02384,4,2023-11-30
CSI003600,CUST01601,2,2023-12-08
CSI003601,CUST02100,5,2025-05-22
CSI003602,CUST00546,1,2023-09-19
CSI003603,CUST02349,2,2025-04-14
CSI003604,CUST02689,2,2024-12-16
CSI003605,CUST00356,1,2024-11-11
CSI003606,CUST02868,5,2024-09-28
CSI003607,CUST00835,2,2023-08-26
CSI003608,CUST01634,2,2024-06-15
CSI003609,CUST02636,5,2024-12-05
CSI003610,CUST01466,2,2025-01-20
CSI003611,CUST00877,5,2024-06-22
CSI003612,CUST02779,2,2024-07-15
CSI003613,CUST01842,1,2025-01-26
CSI003614,CUST01637,5,2023-12-05
CSI003615,CUST01143,1,2025-03-07
CSI003616,CUST01676,1,2023-12-05
CSI003617,CUST01395,2,2025-01-09
CSI003618,CUST00737,5,2024-04-29
CSI003619,CUST01791,3,2024-04-08
CSI003620,CUST02872,1,2025-02-26
CSI003621,CUST01842,1,2024-05-24
CSI003622,CUST01495,1,2024-02-09
CSI003623,CUST00156,2,2024-04-15
CSI003624,CUST02819,2,2024-03-20
CSI003625,CUST00934,1,2023-10-05
CSI003626,CUST00576,2,2024-06-07
CSI003627,CUST01334,2,2025-04-06
CSI003628,CUST00248,2,2025-05-08
CSI003629,CUST01452,4,2025-03-03
CSI003630,CUST01068,5,2024-10-26
CSI003631,CUST00453,2,2023-11-30
CSI003632,CUST01143,4,2024-06-05
CSI003633,CUST02741,4,2024-07-05
CSI003634,CUST00909,2,2023-09-15
CSI003635,CUST00940,4,2024-03-18
CSI003636,CUST01094,3,2024-11-03
CSI003637,CUST02995,4,2024-06-01
CSI003638,CUST02502,5,2023-07-22
CSI003639,CUST00267,4,2023-12-01
CSI003640,CUST02779,2,2023-11-26
CSI003641,CUST01462,1,2024-01-31
CSI003642,CUST02414,3,2025-03-06
CSI003643,CUST01211,4,2025-02-06
CSI003644,CUST00061,3,2023-09-16
CSI003645,CUST02216,5,2023-08-30
CSI003646,CUST02180,4,2023-07-10
CSI003647,CUST00155,4,2024-06-23
CSI003648,CUST02832,3,2024-10-17
CSI003649,CUST00722,4,2024-04-18
CSI003650,CUST00007,4,2024-01-23
CSI003651,CUST00523,1,2023-07-29
CSI003652,CUST01736,3,2024-11-14
CSI003653,CUST00251,2,2023-10-09
CSI003654,CUST01600,2,2024-02-25
CSI003655,CUST02740,5,2023-09-01
CSI003656,CUST01664,1,2023-07-31
CSI003657,CUST02168,3,2023-10-27
CSI003658,CUST02096,3,2024-07-01
CSI003659,CUST01913,1,2023-12-18
CSI003660,CUST01286,1,2023-08-17
CSI003661,CUST02790,5,2023-11-03
CSI003662,CUST01788,2,2023-08-04
CSI003663,CUST01469,3,2023-07-30
CSI003664,CUST01503,1,2023-09-14
CSI003665,CUST01255,3,2023-07-27
CSI003666,CUST00224,2,2024-07-19
CSI003667,CUST02505,3,2024-09-28
CSI003668,CUST00719,3,2024-05-01
CSI003669,CUST02901,1,2024-03-23
CSI003670,CUST00949,1,2024-11-12
CSI003671,CUST00028,1,2024-05-23
CSI003672,CUST02925,2,2023-07-17
CSI003673,CUST00901,4,2024-08-12
CSI003674,CUST00849,2,2024-03-13
CSI003675,CUST00101,1,2024-07-27
CSI003676,CUST02106,5,2024-10-14
CSI003677,CUST00415,3,2023-05-27
CSI003678,CUST01860,3,2024-07-25
CSI003679,CUST02411,3,2024-06-30
CSI003680,CUST01489,3,2024-09-07
CSI003681,CUST01454,5,2024-05-08
CSI003682,CUST01802,1,2025-03-28
CSI003683,CUST00421,4,2024-09-13
CSI003684,CUST00021,3,2024-10-22
CSI003685,CUST00636,4,2024-04-16
CSI003686,CUST00464,2,2024-09-01
CSI003687,CUST02145,2,2024-11-10
CSI003688,CUST01516,3,2024-05-19
CSI003689,CUST00024,1,2025-04-07
CSI003690,CUST02428,5,2025-01-25
CSI003691,CUST00396,3,2025-01-12
CSI003692,CUST01428,2,2024-05-14
CSI003693,CUST01990,2,2023-11-04
CSI003694,CUST01870,4,2023-10-06
CSI003695,CUST02102,5,2025-04-04
CSI003696,CUST01014,3,2023-08-19
CSI003697,CUST00422,1,2024-12-25
CSI003698,CUST00131,4,2023-09-13
CSI003699,CUST00420,5,2025-02-21
CSI003700,CUST02824,4,2024-08-23
CSI003701,CUST01981,1,2025-01-27
CSI003702,CUST00775,2,2024-05-26
CSI003703,CUST01092,3,2024-02-19
CSI003704,CUST01598,3,2024-11-16
CSI003705,CUST01427,1,2024-07-07
CSI003706,CUST02923,3,2023-11-28
CSI003707,CUST00175,3,2024-02-17
CSI003708,CUST01304,4,2024-11-05
CSI003709,CUST00464,1,2023-06-30
CSI003710,CUST00390,4,2025-04-11
CSI003711,CUST02796,3,2024-10-17
CSI003712,CUST00136,5,2024-11-22
CSI003713,CUST02457,5,2025-02-12
CSI003714,CUST02272,4,2023-06-07
CSI003715,CUST00601,2,2023-08-09
CSI003716,CUST00619,2,2024-11-09
CSI003717,CUST01577,1,2023-08-23
CSI003718,CUST02001,5,2024-12-01
CSI003719,CUST02926,5,2023-06-15
CSI003720,CUST01411,4,2023-12-29
CSI003721,CUST00009,3,2023-07-14
CSI003722,CUST01204,1,2024-06-04
CSI003723,CUST01722,4,2025-01-16
CSI003724,CUST00594,2,2023-10-26
CSI003725,CUST00606,3,2025-01-16
CSI003726,CUST01925,1,2024-12-08
CSI003727,CUST01470,3,2025-03-20
CSI003728,CUST02164,2,2023-07-09
CSI003729,CUST01696,4,2024-10-20
CSI003730,CUST02293,4,2025-03-13
CSI003731,CUST01307,5,2025-03-14
CSI003732,CUST01237,4,2025-04-27
CSI003733,CUST01688,5,2023-11-08
CSI003734,CUST01702,4,2023-06-28
CSI003735,CUST02499,1,2023-10-06
CSI003736,CUST01049,2,2024-12-05
CSI003737,CUST01736,3,2023-05-31
CSI003738,CUST00233,2,2024-05-08
CSI003739,CUST01540,2,2024-07-22
CSI003740,CUST00685,5,2024-11-10
CSI003741,CUST02232,5,2023-06-06
CSI003742,CUST02299,1,2024-04-08
CSI003743,CUST02339,3,2024-07-10
CSI003744,CUST00949,4,2025-05-07
CSI003745,CUST02846,4,2023-10-21
CSI003746,CUST02672,2,2024-03-25
CSI003747,CUST00305,1,2024-12-22
CSI003748,CUST02398,3,2024-05-16
CSI003749,CUST02001,4,2024-11-19
CSI003750,CUST01972,2,2024-07-05
CSI003751,CUST02527,1,2023-10-04
CSI003752,CUST01489,3,2024-10-31
CSI003753,CUST00130,2,2024-12-21
CSI003754,CUST00187,2,2023-11-05
CSI003755,CUST01445,1,2023-07-15
CSI003756,CUST01565,1,2023-09-25
CSI003757,CUST02718,1,2023-07-19
CSI003758,CUST01910,1,2024-08-17
CSI003759,CUST02283,3,2024-06-11
CSI003760,CUST00278,1,2024-03-18
CSI003761,CUST01483,1,2025-02-05
CSI003762,CUST00787,1,2023-09-19
CSI003763,CUST02883,3,2025-02-15
CSI003764,CUST01256,4,2023-10-18
CSI003765,CUST01878,2,2024-04-28
CSI003766,CUST02322,5,2025-05-01
CSI003767,CUST00365,2,2023-10-02
CSI003768,CUST01502,3,2025-01-07
CSI003769,CUST00468,1,2025-05-22
CSI003770,CUST01649,3,2024-10-11
CSI003771,CUST01925,4,2023-08-02
CSI003772,CUST01996,5,2023-07-16
CSI003773,CUST02699,4,2024-05-05
CSI003774,CUST02874,1,2024-06-08
CSI003775,CUST01298,3,2024-07-11
CSI003776,CUST01352,3,2023-09-10
CSI003777,CUST02909,1,2025-04-09
CSI003778,CUST02232,1,2023-07-12
CSI003779,CUST02966,5,2024-04-25
CSI003780,CUST01848,4,2023-08-10
CSI003781,CUST02029,1,2024-05-18
CSI003782,CUST01218,1,2023-07-01
CSI003783,CUST00272,4,2025-02-20
CSI003784,CUST01324,1,2024-07-20
CSI003785,CUST02244,5,2024-09-05
CSI003786,CUST02830,5,2024-09-16
CSI003787,CUST02953,4,2024-01-28
CSI003788,CUST00331,2,2024-12-29
CSI003789,CUST01776,5,2024-11-23
CSI003790,CUST02668,3,2025-04-12
CSI003791,CUST02547,3,2023-07-21
CSI003792,CUST01828,2,2025-02-15
CSI003793,CUST01836,5,2024-10-04
CSI003794,CUST02129,1,2024-03-09
CSI003795,CUST00861,2,2024-10-25
CSI003796,CUST02174,1,2024-05-21
CSI003797,CUST01846,3,2025-05-15
CSI003798,CUST00130,2,2023-06-02
CSI003799,CUST01792,5,2023-12-02
CSI003800,CUST01559,3,2024-02-16
CSI003801,CUST02262,5,2023-11-18
CSI003802,CUST01548,1,2023-08-10
CSI003803,CUST00970,5,2024-01-28
CSI003804,CUST01804,2,2025-03-22
CSI003805,CUST00598,1,2023-12-18
CSI003806,CUST00615,2,2024-03-27
CSI003807,CUST01167,1,2024-02-13
CSI003808,CUST00423,2,2025-02-06
CSI003809,CUST02382,3,2025-01-14
CSI003810,CUST01865,2,2024-12-01
CSI003811,CUST01953,3,2024-11-08
CSI003812,CUST00688,4,2025-03-29
CSI003813,CUST02312,5,2023-07-19
CSI003814,CUST00147,1,2024-05-14
CSI003815,CUST02060,5,2025-03-23
CSI003816,CUST01864,3,2024-05-11
CSI003817,CUST01928,3,2024-08-20
CSI003818,CUST02103,3,2023-08-17
CSI003819,CUST02278,2,2025-04-06
CSI003820,CUST01146,5,2023-09-17
CSI003821,CUST02909,3,2023-08-26
CSI003822,CUST02210,4,2024-09-11
CSI003823,CUST01618,3,2024-10-21
CSI003824,CUST01985,5,2023-09-05
CSI003825,CUST01583,3,2024-05-30
CSI003826,CUST01900,3,2023-06-10
CSI003827,CUST02851,1,2025-04-07
CSI003828,CUST02035,3,2023-10-11
CSI003829,CUST01696,5,2024-08-27
CSI003830,CUST02227,1,2024-10-10
CSI003831,CUST02953,1,2025-04-03
CSI003832,CUST00552,3,2023-12-26
CSI003833,CUST00726,3,2023-10-07
CSI003834,CUST01178,4,2023-05-31
CSI003835,CUST02341,5,2023-12-20
CSI003836,CUST02484,5,2025-02-03
CSI003837,CUST02444,2,2024-11-04
CSI003838,CUST00166,2,2024-05-20
CSI003839,CUST00784,5,2023-10-17
CSI003840,CUST01560,3,2023-10-17
CSI003841,CUST00401,1,2024-06-11
CSI003842,CUST00115,4,2025-04-18
CSI003843,CUST00351,3,2024-08-30
CSI003844,CUST02866,1,2023-07-13
CSI003845,CUST00876,5,2024-09-11
CSI003846,CUST01250,3,2024-09-02
CSI003847,CUST00614,4,2024-08-06
CSI003848,CUST00131,2,2023-12-21
CSI003849,CUST02312,1,2023-11-21
CSI003850,CUST01548,3,2023-06-02
CSI003851,CUST01955,4,2023-09-05
CSI003852,CUST02882,3,2023-08-24
CSI003853,CUST00181,5,2023-09-13
CSI003854,CUST00349,1,2023-05-27
CSI003855,CUST02519,5,2025-05-19
CSI003856,CUST00161,5,2024-09-10
CSI003857,CUST00114,2,2025-01-16
CSI003858,CUST02066,5,2024-09-16
CSI003859,CUST01366,4,2025-02-03
CSI003860,CUST01486,1,2024-10-21
CSI003861,CUST01629,2,2023-09-11
CSI003862,CUST00143,3,2024-01-01
CSI003863,CUST02703,5,2023-12-03
CSI003864,CUST01837,3,2023-10-03
CSI003865,CUST02501,2,2024-06-23
CSI003866,CUST02499,3,2023-11-07
CSI003867,CUST01996,4,2023-10-11
CSI003868,CUST02110,2,2024-07-31
CSI003869,CUST00596,1,2024-08-07
CSI003870,CUST00940,1,2023-08-05
CSI003871,CUST01300,1,2023-11-22
CSI003872,CUST01319,1,2024-02-05
CSI003873,CUST01153,2,2024-06-03
CSI003874,CUST00364,2,2024-08-27
CSI003875,CUST01091,2,2024-08-17
CSI003876,CUST02095,5,2023-10-17
CSI003877,CUST01398,2,2024-02-08
CSI003878,CUST02870,2,2023-11-17
CSI003879,CUST00660,2,2023-12-30
CSI003880,CUST02810,1,2024-07-26
CSI003881,CUST01161,4,2024-07-31
CSI003882,CUST02286,1,2024-01-16
CSI003883,CUST00796,4,2024-07-13
CSI003884,CUST00035,4,2025-01-22
CSI003885,CUST01917,4,2023-09-28
CSI003886,CUST02918,1,2024-06-21
CSI003887,CUST02540,5,2025-02-14
CSI003888,CUST00258,3,2024-04-14
CSI003889,CUST02435,5,2023-07-11
CSI003890,CUST00270,1,2024-04-27
CSI003891,CUST02001,4,2024-06-17
CSI003892,CUST02915,3,2024-09-29
CSI003893,CUST01348,5,2024-07-01
CSI003894,CUST02654,2,2024-02-12
CSI003895,CUST02742,5,2025-04-18
CSI003896,CUST00954,1,2024-12-05
CSI003897,CUST01726,3,2023-10-25
CSI003898,CUST01511,2,2025-03-15
CSI003899,CUST01587,3,2024-08-26
CSI003900,CUST01742,3,2023-09-20
CSI003901,CUST02459,5,2024-05-25
CSI003902,CUST02893,4,2024-07-27
CSI003903,CUST01975,5,2025-04-03
CSI003904,CUST02173,2,2024-06-12
CSI003905,CUST02260,1,2025-03-31
CSI003906,CUST01393,5,2024-09-13
CSI003907,CUST00945,4,2024-10-05
CSI003908,CUST02968,4,2023-10-15
CSI003909,CUST02183,5,2023-08-22
CSI003910,CUST01908,2,2025-05-16
CSI003911,CUST02833,4,2024-06-21
CSI003912,CUST00790,4,2023-06-22
CSI003913,CUST02363,2,2023-10-22
CSI003914,CUST00300,2,2024-07-19
CSI003915,CUST01322,2,2023-11-29
CSI003916,CUST02327,2,2024-07-28
CSI003917,CUST00374,5,2025-04-24
CSI003918,CUST01980,5,2024-12-11
CSI003919,CUST02774,3,2023-08-05
CSI003920,CUST02110,3,2025-03-19
CSI003921,CUST02927,3,2024-11-05
CSI003922,CUST01078,4,2024-07-23
CSI003923,CUST02386,2,2024-01-23
CSI003924,CUST02925,5,2025-02-17
CSI003925,CUST00474,5,2025-01-17
CSI003926,CUST00112,2,2024-02-09
CSI003927,CUST00990,3,2025-05-05
CSI003928,CUST02372,4,2023-12-21
CSI003929,CUST00619,5,2025-03-21
CSI003930,CUST00795,1,2024-12-10
CSI003931,CUST00883,4,2023-11-02
CSI003932,CUST01704,4,2025-02-12
CSI003933,CUST02796,3,2024-08-14
CSI003934,CUST01628,2,2024-02-23
CSI003935,CUST01109,1,2023-08-11
CSI003936,CUST02420,3,2024-08-09
CSI003937,CUST01099,2,2024-05-22
CSI003938,CUST00596,1,2024-12-02
CSI003939,CUST00508,5,2024-08-08
CSI003940,CUST02276,1,2023-11-17
CSI003941,CUST02643,3,2024-08-23
CSI003942,CUST02036,1,2024-05-16
CSI003943,CUST01418,1,2024-12-09
CSI003944,CUST02063,1,2024-06-23
CSI003945,CUST02861,5,2023-10-21
CSI003946,CUST02229,2,2025-05-25
CSI003947,CUST02386,1,2023-10-05
CSI003948,CUST01287,4,2024-12-13
CSI003949,CUST00926,3,2024-04-26
CSI003950,CUST02126,4,2024-11-07
CSI003951,CUST00229,2,2025-05-25
CSI003952,CUST01769,3,2025-04-03
CSI003953,CUST02422,2,2025-01-28
CSI003954,CUST02203,3,2025-02-18
CSI003955,CUST00817,4,2023-06-10
CSI003956,CUST02496,4,2023-12-14
CSI003957,CUST00869,5,2024-07-18
CSI003958,CUST00447,2,2024-03-15
CSI003959,CUST02480,4,2023-12-17
CSI003960,CUST02815,3,2024-02-03
CSI003961,CUST00798,1,2025-04-08
CSI003962,CUST01234,1,2024-04-30
CSI003963,CUST02597,1,2024-08-06
CSI003964,CUST01310,5,2023-06-21
CSI003965,CUST00469,4,2024-02-21
CSI003966,CUST02417,2,2023-06-29
CSI003967,CUST00854,2,2025-01-10
CSI003968,CUST02020,5,2023-06-03
CSI003969,CUST01124,3,2023-10-02
CSI003970,CUST01621,4,2023-08-25
CSI003971,CUST00725,4,2025-01-07
CSI003972,CUST02646,3,2024-05-16
CSI003973,CUST01599,3,2024-07-28
CSI003974,CUST01471,4,2025-02-18
CSI003975,CUST02462,4,2023-09-13
CSI003976,CUST01506,1,2023-06-25
CSI003977,CUST00093,2,2024-09-17
CSI003978,CUST01277,1,2023-11-08
CSI003979,CUST00561,1,2024-07-14
CSI003980,CUST01657,2,2024-01-31
CSI003981,CUST00546,5,2023-12-18
CSI003982,CUST00778,5,2025-01-05
CSI003983,CUST00188,5,2025-04-19
CSI003984,CUST00608,5,2024-11-24
CSI003985,CUST02693,3,2024-07-09
CSI003986,CUST00675,1,2023-08-21
CSI003987,CUST02187,3,2025-05-10
CSI003988,CUST02346,3,2024-01-14
CSI003989,CUST01104,2,2025-03-26
