GiftCardID,CustomerID,IssueDate,ExpirationDate,Balance,Status,RowHash
GC01688,e27170d8-ce33-4bf7-8f25-44b9c31f435b,2024-12-12,2025-12-12,229.58,Expired,1a7c7a483d12fca327496953ed077b48
GC01689,ecd4feda-08f5-4652-80fd-4406a1316c5d,2024-03-24,2025-03-24,177.7,Expired,ca17bc76af1fbc0b7a0dbe8a2591e4b3
GC01690,2421a4de-b9b6-4373-992d-f10380e8449e,2024-03-04,2025-03-04,104.17,Redeemed,cfc6e44d9d03e648969ace2e6cfc4042
GC01691,c0e366b0-4820-408e-94df-b7532085e9c5,2023-05-19,2024-05-18,68.12,Expired,315b88989626939b8ac879891fce6719
GC01692,796b2e76-cb5e-45a0-bba5-55e3896f4a19,2024-03-24,2025-03-24,31.97,Expired,a990e012ebcdfe29985d32ef15095c00
GC01693,2eb88cd9-93aa-4403-b930-4d0d8ababa21,2025-04-03,2026-04-03,107.22,Redeemed,d634be931e4b0c62e8cea53e5bef6148
GC01694,8070fcf1-87d8-48e5-988f-1f369c06cdc1,2023-12-02,2024-12-01,186.45,Redeemed,bd47cad511093f534f626bf701c2a908
GC01695,fc2265ba-8133-4e60-af32-0b135f4fc3cf,2024-06-29,2025-06-29,131.3,Active,fe27f9495789381707fbab28ea8d1548
GC01696,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,2024-06-27,2025-06-27,11.91,Active,f1082dc71f5f70fcca26f8d9ec489263
GC01697,d86011eb-bd81-4aee-b905-18ffad895411,2025-01-25,2026-01-25,71.87,Expired,92cb170271b28cf1bfac0aab4be72f96
GC01698,b92ca163-e06f-44a7-896f-f4b2dd7e856f,2024-12-03,2025-12-03,176.27,Expired,a6e761b45fc9329c6fc23466c03eba09
GC01699,b92ca163-e06f-44a7-896f-f4b2dd7e856f,2024-10-26,2025-10-26,226.77,Active,fb8fabf6a961edd237d75e8b697c52fb
GC01700,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,2024-11-09,2025-11-09,37.8,Redeemed,66fc8fe0d77a43a92059ca8ba0badb84
GC01701,9de85a38-608f-45f2-b25f-78aab3924fa9,2024-05-05,2025-05-05,186.32,Expired,1f69acc60cb2cdf1f1aace3e80c5b073
GC01702,66beab47-39b9-4dca-b770-73f070a08070,2024-12-21,2025-12-21,40.19,Redeemed,852d862e537fa92e807c87dea6edbec8
GC01703,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,2023-06-13,2024-06-12,206.16,Active,14a2e3d2393933716214be9f449eda34
GC01704,ecd4feda-08f5-4652-80fd-4406a1316c5d,2024-07-23,2025-07-23,51.33,Expired,9d505836cdf79933617e3f3fc9292c9d
GC01705,c8a37272-48fa-44ed-a432-b26ea868a892,2025-04-26,2026-04-26,94.31,Expired,4ec76abeced33e220ad64ba7b55c1202
GC01706,bed734db-9554-4ebe-b415-628b657962d6,2023-08-15,2024-08-14,87.64,Expired,ce8f17a93d66ba075b48a9c2080d9b2e
GC01707,8a2b7c00-2a2a-434d-af0b-86e03d94e54d,2024-03-24,2025-03-24,32.82,Redeemed,5d28f0a9004ba950e56c82b31b1bbf01
GC01708,c8a37272-48fa-44ed-a432-b26ea868a892,2024-03-10,2025-03-10,44.71,Redeemed,929d6ccfb524455cfa2be22482a634ba
GC01709,0cae327d-3c1c-4b9b-b1e0-103207463ade,2023-09-22,2024-09-21,87.02,Expired,aae1fd5299158603ca6d2dfcd813b8c7
GC01710,abc2f41e-ab8f-430c-9677-705f4343b0ec,2023-05-14,2024-05-13,37.78,Expired,12fe6254611b3fb28448476128886af8
GC01711,85c32511-7f37-4de1-882f-2efa8040dea4,2024-06-03,2025-06-03,175.69,Redeemed,faae4a048a0ee32ba2081dac2aa6bc78
GC01712,02cb4728-42fb-4733-962c-19a1d3c00406,2023-08-27,2024-08-26,201.82,Active,64f4b6e8cb48d156b982cfea012fbe32
GC01713,86664865-4e84-4896-b9b1-3d58a3c19a13,2024-09-06,2025-09-06,239.78,Redeemed,b5e0ce82f9d518a156a664560f805942
GC01714,7c5d467f-5fb0-4f77-905f-8acef67d84a3,2025-03-16,2026-03-16,143.76,Active,632afaf76a5e8c5a6580661fbc97f406
GC01715,98079c5e-8c4a-4564-9ca5-658f9db89953,2024-10-07,2025-10-07,163.07,Active,bdd2cfc12816e36c9bc1dec4e5237481
GC01716,2eb88cd9-93aa-4403-b930-4d0d8ababa21,2024-06-14,2025-06-14,104.58,Redeemed,4384a1d02e90080fcde54e0acffb8d59
GC01717,f34607a8-f6d3-427d-acf9-3d905082506b,2025-02-22,2026-02-22,138.9,Active,dae24f94d982f34d590dff8f5cb0cedb
GC01718,545d1542-4e1e-4804-851b-400d5b020f68,2024-11-30,2025-11-30,230.75,Active,0a90fba13695ada39091ab74990095e7
GC01719,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,2024-11-05,2025-11-05,188.68,Redeemed,e23da01b1262151032feda46582d9a73
GC01720,968a9a9b-e535-45fc-802e-9f05148e0052,2023-09-04,2024-09-03,183.44,Redeemed,be3d899c81c25d5250b3d2930c7973ae
GC01721,01d50da8-b34d-48ef-b445-cefaaa00514b,2023-07-12,2024-07-11,165.65,Active,e75724d964033d7cb53f41e6311a9b3b
GC01722,ee85931e-020f-4408-8af2-2b9bf4edd7b8,2024-01-23,2025-01-22,195.65,Redeemed,f0ef5ff799d3e17b8b50c0c52beb5834
GC01723,cca906af-6247-4f65-82be-311947bfff74,2023-11-12,2024-11-11,64.42,Expired,07da88df85fedc12a1b6d586a2383f6a
GC01724,5dcbd063-c98d-4d66-923f-e117989bd15c,2025-02-22,2026-02-22,53.01,Redeemed,f360263a969ff8b558d25d34444a23ec
GC01725,7f191b14-927f-4975-84a6-4139f6dc9dae,2025-02-13,2026-02-13,232.39,Expired,942c7fa77934fbee437b90dab8612f6d
GC01726,2eb88cd9-93aa-4403-b930-4d0d8ababa21,2025-02-07,2026-02-07,162.14,Active,7faa89591edda1b3f42dec2c120a27b9
GC01727,2e90cc5a-37c7-450a-ae09-18d7be038c34,2023-09-25,2024-09-24,129.38,Expired,94d4b14d36bf51f90bc9454a967a320a
GC01728,968a9a9b-e535-45fc-802e-9f05148e0052,2023-11-19,2024-11-18,156.45,Active,cb364d34a8f2309aac49910e3917ec5b
GC01729,ee85931e-020f-4408-8af2-2b9bf4edd7b8,2023-05-29,2024-05-28,107.92,Expired,1f0074ace954d727058cbb48663da9a5
GC01730,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,2025-01-27,2026-01-27,172.81,Redeemed,22f3060a863f10a4c19565650a505e63
GC01731,c0e366b0-4820-408e-94df-b7532085e9c5,2025-04-07,2026-04-07,11.25,Expired,3d6c65959d36f7aacebe66ab1bc7fb23
GC01732,d86011eb-bd81-4aee-b905-18ffad895411,2023-09-20,2024-09-19,48.08,Active,beee7c411e5e3625fc4dd603743ee825
GC01733,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,2024-12-08,2025-12-08,223.56,Active,88061257dd2f5545ee41d029bdb4f675
GC01734,f69962ca-a6b4-4464-878e-59ae6b43b6f8,2025-01-12,2026-01-12,149.93,Active,45810d5a63735f57bbbb9c7d7dc57a1c
GC01735,2421a4de-b9b6-4373-992d-f10380e8449e,2025-02-21,2026-02-21,229.56,Active,d9d37fa3d6489c393e5e040670a45e2d
GC01736,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,2024-10-24,2025-10-24,164.31,Active,c66aaefedfef15ae5b770873b41fbf41
GC01737,5e419f86-6e6b-4b45-a140-d03228124ecb,2024-07-21,2025-07-21,118.93,Expired,349b80064ae2400f083c194348deb402
GC01738,9de85a38-608f-45f2-b25f-78aab3924fa9,2023-09-19,2024-09-18,167.97,Expired,5a68b1462315b95d259959e78dc4b507
GC01739,07a7c40b-1082-478f-be65-ed92db3c2b5b,2024-11-19,2025-11-19,158.58,Redeemed,6915b430835819f455c3f564f46dd586
GC01740,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,2023-07-11,2024-07-10,241.27,Redeemed,e74a29ca16fa71a9291bf35bb15b9594
GC01741,df600f99-242b-4e78-acfa-07fe39eabd9e,2024-04-07,2025-04-07,97.65,Active,9ce2bc22e207b3f7a85c44bb62573e09
GC01742,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,2025-05-01,2026-05-01,110.51,Active,43164a72fdb240d04be1c03c6e20e0d5
GC01743,d86011eb-bd81-4aee-b905-18ffad895411,2025-03-13,2026-03-13,125.17,Active,36aedf7b0df4c59b0fd9a99f01a64792
GC01744,f794693d-2fce-4b93-9462-2e86678f3a10,2024-08-18,2025-08-18,183.37,Expired,0d83feb51990e5734fe13ce9e71f3a7f
GC01745,6e33f6a3-8056-4cdc-abd5-b6554a925aca,2023-07-31,2024-07-30,216.91,Expired,4a9132950ce831066c101e00e5584b66
GC01746,86664865-4e84-4896-b9b1-3d58a3c19a13,2024-09-04,2025-09-04,183.98,Expired,5d1c325c4a9672590f05f69c97dc6cfb
GC01747,33a546d5-7808-4799-bc38-8b809d0c5ed7,2024-09-11,2025-09-11,226.47,Redeemed,f2c80f9f614825a200f00b44a0541618
GC01748,f69962ca-a6b4-4464-878e-59ae6b43b6f8,2024-05-01,2025-05-01,193.41,Active,1a1dd5b6f5c8f167aba2155612bb4e21
GC01749,ecd4feda-08f5-4652-80fd-4406a1316c5d,2024-11-13,2025-11-13,170.06,Active,ccad2b90f119b6370ee62956350a6bd5
GC01750,c0e366b0-4820-408e-94df-b7532085e9c5,2023-09-05,2024-09-04,157.51,Redeemed,93170107e5c4dcb6fed9c8510a3b94e5
GC01751,3046e874-7757-4321-a055-3edea53305ef,2024-08-31,2025-08-31,109.21,Redeemed,aa21e565ae704dc2a8fbfa7250ec8422
GC01752,7f191b14-927f-4975-84a6-4139f6dc9dae,2024-08-21,2025-08-21,48.82,Expired,0903af7c7c331304767b6503e49acb54
GC01753,67004733-16a8-4c2f-9db5-f4bcfa0a4a3b,2023-06-12,2024-06-11,112.93,Redeemed,630b9d5443181cefbee49caa95a7af45
GC01754,9de85a38-608f-45f2-b25f-78aab3924fa9,2023-11-24,2024-11-23,208.55,Expired,d0def3dbe7f879cae22d61c429af2d59
GC01755,3046e874-7757-4321-a055-3edea53305ef,2024-01-31,2025-01-30,182.97,Expired,696ee2f7848ca09cb2a5e62ec98d19f4
GC01756,0cae327d-3c1c-4b9b-b1e0-103207463ade,2025-01-26,2026-01-26,61.52,Active,ef8a011bf80622ea4e34af2ed6131666
GC01757,67004733-16a8-4c2f-9db5-f4bcfa0a4a3b,2024-12-05,2025-12-05,178.26,Active,eb29c0a972e975beb520ced5682951e2
GC01758,1839e3f3-d986-40e7-b0da-022e91928a13,2024-12-01,2025-12-01,228.05,Active,f7b3e61b8a50a6d79cb821260bbd2036
GC01759,c0e366b0-4820-408e-94df-b7532085e9c5,2024-02-28,2025-02-27,82.19,Expired,d0d0b74f6a81c9904344b54198b4c94e
GC01760,cca906af-6247-4f65-82be-311947bfff74,2023-06-02,2024-06-01,54.3,Active,fa61a0c5d4209d0e06918a90f4d6a49f
GC01761,15da51da-ad36-4db6-958f-37f69e74b4b6,2024-09-09,2025-09-09,70.07,Redeemed,7aac904c6ce98703a68a7229d8f00463
GC01762,796b2e76-cb5e-45a0-bba5-55e3896f4a19,2025-05-05,2026-05-05,71.59,Expired,9a4c99abd761984f42d52de6a3d10c81
GC01763,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,2025-04-01,2026-04-01,111.08,Expired,d787fca1c53790d39a073de62c4b1cbe
GC01764,c0e366b0-4820-408e-94df-b7532085e9c5,2023-06-09,2024-06-08,184.79,Redeemed,97a0e1bd82903b8832fe7a7cb7cf5a8d
GC01765,c0e366b0-4820-408e-94df-b7532085e9c5,2024-05-31,2025-05-31,121.38,Redeemed,bae07a103e1618797b73216490680b22
GC01766,545d1542-4e1e-4804-851b-400d5b020f68,2023-07-20,2024-07-19,155.26,Redeemed,58b8b68698decc0b2aa0fb45713fd88a
GC01767,85c32511-7f37-4de1-882f-2efa8040dea4,2024-02-14,2025-02-13,70.59,Redeemed,8e24588d2d40955d823598855815a145
GC01768,0cae327d-3c1c-4b9b-b1e0-103207463ade,2023-12-25,2024-12-24,100.1,Expired,fdf96efac73041cba16b87f6ba1e2d97
GC01769,fbd733a9-47d4-4e40-88be-709357213476,2024-10-14,2025-10-14,15.6,Expired,200f5a9d82fbfc29875c7622bc44cd5f
GC01770,dbe6c8e6-7cc4-477d-ab61-f3f2e5dce341,2023-09-06,2024-09-05,133.3,Expired,d18eadb5a64d8046f5bf7d1f26f3421a
GC01771,2e90cc5a-37c7-450a-ae09-18d7be038c34,2024-05-01,2025-05-01,58.72,Redeemed,727ae366b2fa22fa550ab15f0abb85ca
GC01772,7ec92f10-c40e-4160-b34b-395017c26b71,2023-11-11,2024-11-10,185.44,Redeemed,ebaeef3185622e38184216df1fc6c731
GC01773,6b429bc0-656f-47dd-9580-28efbaf20c9b,2024-06-09,2025-06-09,183.37,Active,4fa89bc276b9163a37a6148c1cc6d497
GC01774,f69962ca-a6b4-4464-878e-59ae6b43b6f8,2024-02-12,2025-02-11,109.48,Active,da78a459172fffd5c587090687eda894
GC01775,bc0e387c-0b60-4a80-9ee9-45178de8cb66,2023-09-15,2024-09-14,238.51,Redeemed,87ea81cba214967e363a76268ebde46a
GC01776,15da51da-ad36-4db6-958f-37f69e74b4b6,2024-12-03,2025-12-03,180.99,Active,c3280018bd46d1e0447dfc913a933c34
GC01777,33a546d5-7808-4799-bc38-8b809d0c5ed7,2024-12-16,2025-12-16,17.04,Expired,916e7545333ae6edc419abf681620cd4
GC01778,2998fa4a-22d8-4603-a0fe-09f27c36a0db,2024-03-21,2025-03-21,204.35,Expired,589bc4fdc0497010b6426bb316c4c8ba
GC01779,93a2faf7-17c8-4513-b63e-f27c8b36314e,2024-01-29,2025-01-28,93.92,Redeemed,65632106c7fcd1687c27ca7def67ad1d
GC01780,bb8f9480-8fc2-46ac-8f93-942acc115626,2023-12-07,2024-12-06,135.74,Expired,606e859799829ee1f78e207a5ab19c83
GC01781,9d69cc1c-f492-4f69-938c-91efee85a672,2025-01-24,2026-01-24,188.58,Expired,dfe75fbd5efc4e472dba6c6d083f5caf
GC01782,2eb88cd9-93aa-4403-b930-4d0d8ababa21,2024-05-28,2025-05-28,225.96,Expired,a4a2acb02eaa74620d0b2adcdc4955bc
GC01783,796b2e76-cb5e-45a0-bba5-55e3896f4a19,2024-03-11,2025-03-11,54.4,Expired,1951a8af2eb19f8b5282b3f3c56af819
GC01784,270a78d4-d980-45c3-bf41-9c12bdda3546,2023-05-23,2024-05-22,191.14,Expired,3bd8c653ac2f2eea01f6c66bc1b8b5f4
GC01785,eb0851e2-3417-47e5-b97e-36ebf487607f,2024-01-08,2025-01-07,95.38,Redeemed,3bb36e595c044f181c5daf8ccd43bc42
GC01786,9de85a38-608f-45f2-b25f-78aab3924fa9,2024-06-26,2025-06-26,113.3,Active,d9635d3e8aafa619a624d2f591bb2444
GC01787,d00399b5-89cb-48fa-8d60-5ea1f649b655,2025-04-10,2026-04-10,33.37,Expired,5405217cf2b2f60ba0f33b12bc54e951
GC01788,67403e9f-0231-4a15-848a-d9cea4795a2a,2023-12-21,2024-12-20,118.76,Active,02ca84aa6ed9071dbcaad09d9b7f0085
GC01789,eb0851e2-3417-47e5-b97e-36ebf487607f,2024-07-12,2025-07-12,245.93,Redeemed,824ecf83d5cb1bdcca39b04cf532800a
GC01790,cc7e6efc-6c65-4b2c-9314-ee7b451acbdf,2024-05-10,2025-05-10,85.76,Redeemed,6c0c0f5264499d9876ff6f2d4e717bd2
GC01791,6ade7926-18a4-43be-bb13-3e4a5b1f455e,2023-06-08,2024-06-07,216.43,Active,c0210136d354b10135906ad7c6f79cd8
GC01792,5638cc23-cfdb-40de-9577-4997569c48f3,2025-01-01,2026-01-01,127.3,Redeemed,5fb137cf21d234b3538d5ed07620cac6
GC01793,6b429bc0-656f-47dd-9580-28efbaf20c9b,2024-06-28,2025-06-28,127.9,Expired,702e2a8c1a50f58928ea7482fe8666b0
GC01794,a9cda48f-5bc6-47eb-88d3-50606128be2d,2024-07-28,2025-07-28,135.99,Active,c8f74f6db9865abfb3e5471d907adf3a
GC01795,ff2d9922-b0db-4e79-9e69-dde9abb78db2,2024-07-13,2025-07-13,196.06,Redeemed,40576f6783326a54f2e9e5c15840dd90
GC01796,3bb1717d-21cd-470c-9e89-3c63077a1359,2023-12-01,2024-11-30,231.37,Redeemed,0f94213e93d450db3d4b88c00c48d86a
GC01797,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,2025-05-06,2026-05-06,104.52,Expired,80ef03c9df6dab8b0ba8cb22d30bb74f
GC01798,07a7c40b-1082-478f-be65-ed92db3c2b5b,2024-10-26,2025-10-26,166.04,Expired,fa3abf58708f40f5a9c94eb1e1282c03
GC01799,2eb88cd9-93aa-4403-b930-4d0d8ababa21,2023-06-10,2024-06-09,33.09,Active,f9ed3bd0af974ba76951ac440b4f4503
GC01800,788d99f0-9972-408f-858c-28268e4d1d93,2024-04-30,2025-04-30,130.94,Active,c08bf14cdbe71b622d07799148fd5250
GC01801,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,2024-03-13,2025-03-13,25.32,Redeemed,b8802325c13b27fb690473eb54256af4
GC01802,ff2d9922-b0db-4e79-9e69-dde9abb78db2,2024-11-22,2025-11-22,56.7,Active,9a813185653d0e8114e30c519fbaa06b
GC01803,ecd4feda-08f5-4652-80fd-4406a1316c5d,2023-08-13,2024-08-12,127.51,Active,e73501da85dcdc281d35182681754e76
GC01804,fc2265ba-8133-4e60-af32-0b135f4fc3cf,2024-03-20,2025-03-20,147.68,Active,45b74fcb813ad234b49d7f4370b2c7d5
GC01805,cca906af-6247-4f65-82be-311947bfff74,2024-02-05,2025-02-04,43.43,Redeemed,68e3b8b6d3677b6f63d544e1d13ebd4f
GC01806,ff2d9922-b0db-4e79-9e69-dde9abb78db2,2024-05-31,2025-05-31,145.15,Expired,feb09e48032ab1b9f5e075a7b965a9ce
GC01807,a9cda48f-5bc6-47eb-88d3-50606128be2d,2023-06-20,2024-06-19,71.99,Redeemed,28dcd233f6607b66c542ef001c1ae401
GC01808,8070fcf1-87d8-48e5-988f-1f369c06cdc1,2023-05-28,2024-05-27,95.62,Active,898e8e8cd75233ab58d937cccba1846b
GC01809,e6dfc052-6a5e-4aa6-aca6-ff3581a23a84,2023-12-10,2024-12-09,221.62,Redeemed,e918dd4caf470ed25b7e697fba32c0d9
GC01810,035765ce-dcbc-478b-b43f-f38992c442ff,2024-12-06,2025-12-06,20.26,Active,d08975323c52893262d6cfbd38382220
GC01811,85c32511-7f37-4de1-882f-2efa8040dea4,2023-06-07,2024-06-06,221.63,Expired,7e5321582ae951a6813284cbd739b24e
GC01812,1d301ea7-8438-4977-bbde-d4ecb1b9ca1d,2023-11-25,2024-11-24,172.52,Redeemed,c22fc632f93dc3862f3250b64483bc08
GC01813,d00399b5-89cb-48fa-8d60-5ea1f649b655,2024-10-21,2025-10-21,167.77,Expired,694fdaf08ad30d7b02c82de555659a4f
GC01814,5f2643f1-ca38-40c5-adaa-748da8a72c69,2024-10-21,2025-10-21,97.67,Active,f869dcd13eb9ed09a881f763429ec13f
GC01815,02cb4728-42fb-4733-962c-19a1d3c00406,2024-08-06,2025-08-06,167.72,Redeemed,e0e6f858dcae6796e9ae9114f2d80efa
GC01816,32c5b93f-8271-4c50-a62b-e8f545caaa6f,2024-11-07,2025-11-07,107.19,Expired,de9e5c036aad10030c1e16a2f70d0e4e
GC01817,67403e9f-0231-4a15-848a-d9cea4795a2a,2025-01-03,2026-01-03,61.35,Redeemed,ca4566ecd18b7f8c6f90aa343ace9379
GC01818,9de85a38-608f-45f2-b25f-78aab3924fa9,2025-05-02,2026-05-02,215.15,Redeemed,ab7868ccacc6625316ef94221a23d3d3
GC01819,bb8f9480-8fc2-46ac-8f93-942acc115626,2023-12-23,2024-12-22,113.67,Redeemed,605bda50460266a3a3af4a086dee94d8
GC01820,cc7e6efc-6c65-4b2c-9314-ee7b451acbdf,2024-10-25,2025-10-25,222.85,Active,3840e4c3466325203a5e2fcad45fb8b6
GC01821,9d69cc1c-f492-4f69-938c-91efee85a672,2024-12-23,2025-12-23,113.01,Active,c63bb34c1d5af93153a15d2b876219bd
GC01822,c8a37272-48fa-44ed-a432-b26ea868a892,2023-10-19,2024-10-18,192.87,Expired,24501f4c9784d08508995721a6736832
GC01823,ecd4feda-08f5-4652-80fd-4406a1316c5d,2024-12-24,2025-12-24,195.04,Redeemed,b17a26259d5f6df1c1dadff22312c53c
GC01824,cc7e6efc-6c65-4b2c-9314-ee7b451acbdf,2024-06-26,2025-06-26,27.21,Active,128b5ea4a7e6fe1017d54f2d635b3297
GC01825,fbd733a9-47d4-4e40-88be-709357213476,2024-06-15,2025-06-15,121.6,Redeemed,2d3c3d4155c2da31ceb4b21102cf4056
GC01826,1839e3f3-d986-40e7-b0da-022e91928a13,2024-01-31,2025-01-30,79.93,Redeemed,34743d72b248e2e4c13cb54fc1ed092f
GC01827,b92ca163-e06f-44a7-896f-f4b2dd7e856f,2024-03-06,2025-03-06,92.46,Active,bf83ed7fb2f8a17dc84c0e1bd73122f5
GC01828,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,2025-02-18,2026-02-18,120.68,Active,773f33cf833379ae6e63628612d53013
GC01829,7c5d467f-5fb0-4f77-905f-8acef67d84a3,2023-11-22,2024-11-21,179.17,Active,20c55baa30e3e6a524a1e527ba1a24af
GC01830,2c063f55-8e12-40f5-82d1-e02e8211dcaf,2023-10-21,2024-10-20,129.33,Active,fefd1032e908573114eea7828f8941db
GC01831,788d99f0-9972-408f-858c-28268e4d1d93,2023-08-10,2024-08-09,138.8,Expired,bba89a19397311ddd110ffef73c08515
GC01832,dbe6c8e6-7cc4-477d-ab61-f3f2e5dce341,2024-07-24,2025-07-24,116.74,Redeemed,c865a4d82064e89d1dc018eeebc350c8
GC01833,088e7d05-b0ef-4166-acb0-16d57f776a6a,2024-01-22,2025-01-21,51.81,Expired,472fb945e6e910a83f016de1d5cc6b5f
GC01834,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,2025-01-26,2026-01-26,85.87,Redeemed,ece447bdbe1e598dcbd5d4347160da37
GC01835,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,2025-04-29,2026-04-29,234.42,Expired,a53d6c66aa73e7acb4df914ef7cbf227
GC01836,b92ca163-e06f-44a7-896f-f4b2dd7e856f,2023-11-16,2024-11-15,181.2,Active,54993e0c89ae32fe16ca9b5691d3864a
GC01837,ee85931e-020f-4408-8af2-2b9bf4edd7b8,2024-08-09,2025-08-09,36.99,Redeemed,aa543f9cd3465d73a3cc39ab64a7a2d8
GC01838,653cd13f-483a-49af-9e45-04707ae1508e,2024-10-16,2025-10-16,192.13,Redeemed,47c345347a51b52cdb77780d4a3175de
GC01839,84f6c6dd-37d3-4909-801e-b3d78f3e8099,2024-11-21,2025-11-21,89.99,Active,eb5cdde6f0305573dbb80157c8f9662f
GC01840,017092b9-a700-41e2-8365-eeeddf441c3d,2024-06-28,2025-06-28,55.41,Expired,7fe126cdcc60b26c0c066ff49f0e59de
GC01841,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,2024-10-22,2025-10-22,82.58,Active,ee336afb06110755eef2252dfe44c80f
GC01842,11c38e31-9cd1-4350-ac64-1e541ef9fbaa,2025-03-22,2026-03-22,50.74,Expired,4ee5b9f7d898029ff787e318219524d3
GC01843,e27170d8-ce33-4bf7-8f25-44b9c31f435b,2024-02-10,2025-02-09,48.17,Active,dc85e8fb1446704505e7ffc082e91422
GC01844,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,2023-09-15,2024-09-14,29.05,Expired,1a464df902a4fad62e8b2256d530d226
GC01845,a5cef112-752a-40ba-b573-df00b771d56a,2025-04-22,2026-04-22,224.89,Expired,92f398fe04a372752ab092cd0a3dfcff
GC01846,e6dfc052-6a5e-4aa6-aca6-ff3581a23a84,2025-03-16,2026-03-16,35.38,Redeemed,0afb469edb207f22790345eb97a36af5
GC01847,653cd13f-483a-49af-9e45-04707ae1508e,2025-04-09,2026-04-09,188.61,Redeemed,7adf31ab0dba377fd70cdd4daa0a632b
GC01848,0cae327d-3c1c-4b9b-b1e0-103207463ade,2023-09-07,2024-09-06,121.33,Expired,3270588f8c88ebd6749570b5154ead7e
GC01849,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,2024-01-23,2025-01-22,43.79,Active,b716110a0d0673deea689d15a331f899
GC01850,b92ca163-e06f-44a7-896f-f4b2dd7e856f,2025-02-27,2026-02-27,23.85,Active,5daca7b6c588334a091f97f3bfc7bee7
GC01851,7c5d467f-5fb0-4f77-905f-8acef67d84a3,2024-12-12,2025-12-12,46.29,Active,7a4d46636215d47272574cd5c6f7de5f
GC01852,bb8f9480-8fc2-46ac-8f93-942acc115626,2025-02-06,2026-02-06,210.38,Expired,79301f24a53d26c4994d8f19ce619d48
GC01853,7ec92f10-c40e-4160-b34b-395017c26b71,2023-05-19,2024-05-18,224.1,Redeemed,0d0568b0f01ab70775a9742969f5db49
GC01854,5e419f86-6e6b-4b45-a140-d03228124ecb,2024-08-08,2025-08-08,29.64,Expired,cf94f325e16e30ae4cab0e3ffd545d4b
GC01855,788d99f0-9972-408f-858c-28268e4d1d93,2025-02-04,2026-02-04,33.92,Expired,b7a224bdf39f4a227c86348bba0f010a
GC01856,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,2023-06-20,2024-06-19,225.91,Redeemed,2b3d6660b16cef72cfe3ac23f5e963b9
GC01857,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,2024-07-23,2025-07-23,226.5,Expired,8779346fee7b515d9cceb7a1e4c69e67
GC01858,0e725382-cfa7-4eea-b824-68123317826d,2023-09-10,2024-09-09,118.63,Redeemed,106e0ba2c20807d3dbbbc24b19443e1f
GC01859,017092b9-a700-41e2-8365-eeeddf441c3d,2024-02-03,2025-02-02,193.38,Expired,6b918e85d9afab4bedd231b5a60da36e
GC01860,a0d03e66-36a9-4e3a-b061-90884a47209d,2024-02-18,2025-02-17,51.9,Redeemed,cae665468f5c6aafb7f8364584f5ca2c
GC01861,e27170d8-ce33-4bf7-8f25-44b9c31f435b,2023-12-24,2024-12-23,72.61,Active,0a9db73837be80cc356028139aef8d33
GC01862,85c32511-7f37-4de1-882f-2efa8040dea4,2024-09-09,2025-09-09,229.86,Expired,6e32d6b250d4763e317b7d40a3400bcd
GC01863,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,2023-12-25,2024-12-24,30.56,Expired,16d603741b46b96383379a895b50b6bc
GC01864,6b429bc0-656f-47dd-9580-28efbaf20c9b,2024-01-17,2025-01-16,134.83,Redeemed,ae365625b54b2d691ad942b0673782ff
GC01865,653cd13f-483a-49af-9e45-04707ae1508e,2024-05-30,2025-05-30,172.18,Redeemed,11e95366de2d9611608cbcc35ef19b83
GC01866,ff2d9922-b0db-4e79-9e69-dde9abb78db2,2025-01-09,2026-01-09,218.58,Expired,9ab1b13d93ba11f5fbcf2a811b6fe063
GC01867,67403e9f-0231-4a15-848a-d9cea4795a2a,2024-03-20,2025-03-20,210.34,Redeemed,2faf21ed8d3eac8093bc5dc3aef95db7
GC01868,e27170d8-ce33-4bf7-8f25-44b9c31f435b,2024-08-20,2025-08-20,133.92,Redeemed,fc0c69b5bba5a36f9eb057a033c88c9a
GC01869,f69962ca-a6b4-4464-878e-59ae6b43b6f8,2024-04-10,2025-04-10,120.08,Active,b6f482697badde6469c97ef5a2fd0c82
GC01870,b2e5b4e2-91a8-4068-9831-4763263ae50f,2023-09-21,2024-09-20,43.61,Active,041b406849b7d166cef21eacc1bbe5ad
