InventoryID,ProductID,StoreID,QuantityAvailable,LastRestockDate,ReorderLevel,RowHash
1518,1370,3667,360,2025-05-11,9,e534a880e595111a7a03f66fba1f6f12b1d6e79bcddd0504afc5d28bf8a68c96
1519,1236,201,338,2025-05-11,27,acfa9ad264899476df10a3f8b4f608354c1c79b6ca2d3d7c78d7cafb987fd202
1520,68,279,189,2025-05-11,34,f1590c37af27302b4e0b9dccd13633cc583706a7405f90b762448f4acfae2d26
1521,1292,2974,211,2025-05-11,10,9edef73acde857349c4c675d08bd06de44667c55471279c9f89330918666a86b
1522,1736,3695,336,2025-05-11,27,3fda3a46c46f5c8b08e18643d36d70d949ac5514d0544e3ced89540cc60f5152
1523,2545,1553,396,2025-05-11,42,344fcef6e5035b68cac2b51685ebecca22be0235f15a51847f2bb171c8c13c58
1524,3312,2772,32,2025-05-11,37,32daf4a986bf7207e89357c84b792526b44fe7c37a86f3dec5ffb99024ec036b
1525,556,3340,210,2025-05-11,38,8b33acaf0af2257fadf00eeccd697e8fea8b68143afab79a61c51eb67004b64c
1526,4774,1490,49,2025-05-11,20,9ecaa403d752931e080810efd716f5102df9e9188515ad839eef6070ac1fd3d4
1527,2536,3849,259,2025-05-11,20,25f05fe48ccf58080f14498e8a8184e93211580df5a7ad2f2b25abcb9808d950
1528,3512,3771,232,2025-05-11,25,0d47ae41ad49e1c8a4c81a093f816f7e80ea351c4c5ecac923a8cd5c5252ba5c
1529,1454,1015,433,2025-05-11,44,77ea162c8dcb19cd9c42c3de585355e1a6e9ddb7175b8a8a58998628d835dc79
1530,29,3729,61,2025-05-11,16,80a526ee7c7149344037b54f7a11d745024160c468e5bc31b5e657b8e8b89fe6
1531,2567,4180,471,2025-05-11,28,c21fc51b4033ad2a897b7a9bac54ed6855b3df9e00f47cd131212e671176cd1e
1532,4957,4241,237,2025-05-11,11,2720853f6a60f46ac5ba8d026ef7f392dc4225f9da1aa69579ae045b09e709f1
1533,2722,3723,55,2025-05-11,40,b203f5fbe8ffe07988c0f00c00482499b96f4fccb1442b3ea4abfa6fb934f5e4
1534,663,2220,111,2025-05-11,32,e81a44754c3b11772f819d8d4e5228473fbd236bebe03153ab0d7f7b3e474587
1535,4568,736,5,2025-05-11,33,c403b249a85e0ce02bbdbc69f11dba1e37178ae81115aab98b417e50916c3a77
1536,4895,4112,102,2025-05-11,14,1cbdada8bb446c93047eea704398bfc5bbf88336451f4df78260b6492028786d
1537,4174,1185,405,2025-05-11,11,c19b146697497e67f67d86ae6ab2c76ff6ac6c0a3069e859f872035012ff45ed
1538,122,2868,42,2025-05-11,35,422ee58473b00d63df445415be759149ecc31bc2ee2ee7591c92ce00116e63ab
1539,1599,86,22,2025-05-11,25,a612fe44eb8f6d2e4ea6cc4a9e890e5cd5e24e575a7d0d01721a47d03f1816c0
1540,2449,1515,160,2025-05-11,22,72c987725abd3fab6b6e623838fc4c7f58d0508148153d9e2a87092cecb2f80b
1541,2571,4991,58,2025-05-11,5,f3db5a6044f7024ae1bf68287161b37f4d148b58c95f69e0b662f3fca2ed6f0a
1542,441,1633,423,2025-05-11,40,07feee31507fd7044827cd4f5d71f1cd3ebefc8e27d66c4db69475d60076bb63
1543,4165,993,317,2025-05-11,28,a61faf1051b252394350ab7f89a3fc131831c69e987016e3487f876ba0bde5d7
1544,3988,3734,379,2025-05-11,49,02081b9ff27f4c3b0891b91f2d253f0bd214c96e0c0ba9efa33ba283b913265a
1545,4516,3708,60,2025-05-11,43,7d2d6ee99f53d87f90c10e76f50792733b7e15e84a8a3701942bf1c2b6d7aeab
1546,3285,3488,270,2025-05-11,20,6cddcf97f4509d6c7498b1878722d33788b5a5f0ad023df9a00763f2ccfe15ac
1547,3631,3476,211,2025-05-11,34,53253fba6a4046369fa65d6c737f23ff453ab7467ce4d28fe0b5acafb0ee1645
1548,4934,1645,367,2025-05-11,40,4f404abd618229e692c38ab782f92c898ca33166712bf0f6650b25307e4c7333
1549,3086,3248,394,2025-05-11,23,03039e02e153b75bd073a138f70b3c4c41636c58c1fe2ac001b4a29512c2808f
1550,3103,4295,498,2025-05-11,21,f561db27d7fed3ca67677640caf8141669b662d4c8c022dc0d06a370aa2bbf09
1551,4933,895,201,2025-05-11,35,98d22994dc18341f8d06ba7d1107fe0f719f6e9c6188bfa51678e91cde7ea692
1552,2445,1348,43,2025-05-11,5,6b93eb72061a9604e953d6e60e69e2829751ef36c5c2f94128eb9008c0edd12c
1553,1873,2771,275,2025-05-11,36,e12235029d42948aa528a7508f7952477099ad79e90dba15c62091c4b79d5ec6
1554,3901,641,82,2025-05-11,36,da251a7956717a4280f459f367f80c65ab0b7381a6210cb8d3982007ee6700fc
1555,3128,3857,295,2025-05-11,34,f03c757484c5923c6f0c2c1b48138b1459240ed0fb3622a4673aa35ed0417b2d
1556,1673,1202,101,2025-05-11,10,26e281eb447d3d2b1893a14fc8485924bd234837d996a71e2493e4eab08d206c
1557,2486,3482,286,2025-05-11,12,089928a2a8cc63b4baa215ac6a9c90cebbc3adecb844e526a3c57366601379a9
1558,4516,93,157,2025-05-11,37,a7aee93cf540756124d4a73d4ec5633535d5d13d821735d80abb4ed44322d0f2
1559,3898,27,287,2025-05-11,5,d23e594ee36f2bcc5b21c70f68640a2f95b4ee9cc99f540690208376582a48e8
1560,4513,4698,238,2025-05-11,40,4cd233d2b3f70d3955c488afb476e812f490922e94e30854e0e34c0135b5947c
1561,1060,981,331,2025-05-11,36,52500d441cf58d3715909cf3bec53cf7ab21dd695590e16ac37b43642183b9d1
1562,122,4305,360,2025-05-11,16,bd8b9c0f5eb53cc0bda0a1f298347cc629bf4f910d7bb405298797e3ecf6db08
1563,4535,1805,93,2025-05-11,37,ab86487bad574bb086006af53aff6b6b1c920e512d72999c5e3b670151e8e23c
1564,43,3631,112,2025-05-11,14,a308843e69af35fff4a8c9f3d248015f4d85eee9f560d661be5c63cdf48f08af
1565,1907,507,52,2025-05-11,17,bfbb8f91d9db132aec1af4b3bc3011ef70a5e5ccbf4a57f9fa7285f2ff9f8012
1566,4780,2558,296,2025-05-11,26,665d3d95331a01bbfa7611c075f1a3abf1756f4db5c318f8675a2394d90873f3
1567,2761,1247,50,2025-05-11,17,f9360f2162629963793567a476bdf7cea3ec22ce65a1c2f5dc32801ec657d2b3
1568,869,228,48,2025-05-11,46,97ac1bc5079e8b83b8b426cfa7d42c6638373316eff81ba2b6c1feb096d193c5
1569,2014,2185,195,2025-05-11,14,3d183ddc9f54dcc22290ade5c649f2b1a345fc8e6adf8dae6cb2a733c4601e98
1570,447,4314,442,2025-05-11,5,07d1e1a3b63bc02c71d4f54bad780c05c93cf9bf79a388699432213d613e3756
1571,4938,262,158,2025-05-11,16,e71e2e1ce4a4ce062d5ec14bd5288381a0e15197c897a3089178c65c64c985ad
1572,295,4533,305,2025-05-11,12,dfe7bcd5a4762966da818a6e22cc3424f5ea17f83b9a4190e43c684d88ae1459
1573,1551,2755,73,2025-05-11,16,8d7a35c26ebde34e9ad555086010a221ca623f2ef39bc152a93bd8711d794237
1574,4924,2039,351,2025-05-11,38,99f5be9e61d7e4e20f83d7bfeaa03786c740f0f0f8444f35e96e1885057bcc33
1575,3953,4273,202,2025-05-11,23,cb35b5f3a8b8135b6466cab45f880dca9a8e25130b06b437c7889a6685670bdb
1576,941,1587,449,2025-05-11,35,068655dec57e267ec7a36cf50ca7d30265b4e1c78b0b0df03baa1ba0c6340b55
1577,1262,2683,246,2025-05-11,18,f986e515d885deef5119e173d2b4f9e3ff337b34613ed7568c872f7bde0a9905
1578,729,1925,10,2025-05-11,42,f35b806c0b4b2a09da3160fcfef01b5312f9a41bd5512871abfe2e9725d931dd
1579,4316,1673,9,2025-05-11,10,d743c08f50cfc42df418607c42fcecc768b94b1c5d2db2600d13b56e83b71b67
1580,2769,1934,439,2025-05-11,10,31be7543533ff89a8129fa89d14408e93a749d2982e6b5cd1fc5fe435f807e42
1581,3693,240,142,2025-05-11,37,15910aa49a29d6f6453207a6991549388c302e6e33fe1c22f67864654a61d3d7
1582,1208,1990,340,2025-05-11,49,d191c80212b4652fb7a4000876a26fb3c7f033e62e6346fc806af5a7ac8f9d03
1583,2960,4257,430,2025-05-11,30,9419195e86d619a26275ffbf294f40a8047e483a2ae90ade964e6b6fed58a6fb
1584,2978,799,349,2025-05-11,26,cf97264d2045b510a009eb86909ce7007e2d4ad705139262965d2bb767e3590b
1585,1418,1070,403,2025-05-11,35,fa8bb2bd97fffa29bcaad0ac9408f3f93c0fe3fc535ed7787140394b136da151
1586,3390,877,163,2025-05-11,19,e4d72ef6e2ab88b48f3e27f5a5a941a447375d6be84927c370b7eb784f373448
1587,3795,3866,39,2025-05-11,31,a44649869435c732b7f58d8baecbbff639f250bfff0c54d84ca146d36513499c
1588,1615,1252,69,2025-05-11,7,943dab7afa0ba0498c361949dc3255052f36c065b351119a805ed82ac094fe52
1589,1866,3141,160,2025-05-11,6,38ae75a29c11bc70c737cf01b558d8960b444e63fd2a4cc526307cfc74c5c438
1590,2459,2066,459,2025-05-11,41,02764d3f93cee6a69e53cf11c282809aa3291a39f2854f4eb992241c4a8c95c1
1591,1595,433,2,2025-05-11,39,202fec6a3de6a4f6c30222e1164378b7a2b376db63e3f069dd2a218cf28df305
1592,2261,2201,61,2025-05-11,33,1ee45a433961fd77b0e623d04ad349531817817d1fbe61831c8c988d139ffddc
1593,2440,3597,119,2025-05-11,7,6c16d7d33dd17697a69deab6843315600bfc1ee8955afa8c7740bca6a8cb933a
1594,4834,1095,411,2025-05-11,45,54b3e1fe8dfedc52ca1f5392baf37b5c01b0b5395a844978579efdbfac55bb08
1595,255,2399,430,2025-05-11,28,9cf6fcd465b358d25970cf49b0f93a180613ebc824768f0c822bd2da5a0ed1de
1596,2914,3599,164,2025-05-11,24,2c4dee66e1a4bf4cc32e785b3e25a7985d67f9ba279323e2042107a65fc03cfc
1597,4932,812,137,2025-05-11,12,a7cf64d1f1652e1df96005859c15faf5ac513f75f194b00a6dcb4ed71789424e
1598,858,1947,420,2025-05-11,38,b2db3d12900f170c3a354a22e7981f22068ffd4bd07c0cca83df45a778d48898
1599,4775,4324,370,2025-05-11,28,5a114649886eea2e710e656331dc8e24e385283247e22f91832fe44ccfd066ff
1600,3931,742,448,2025-05-11,48,b8d0b09a000253964e487f1e673de356729999104d7bc87581f8316c0aa3177a
1601,3358,425,13,2025-05-11,45,65ca82bfd235fd9515b786c2fd6e552a4703d67c4592d8073b093727ea567382
1602,3822,4591,30,2025-05-11,16,c0966e19b350a93766cdb486866dbcccacb88bcefe4d83a627f12ccdfda78b53
1603,1716,3730,436,2025-05-11,49,6533918d82614226fd7b2bd2077cc3f9a2e7e81114e58b5324a9b22db1756870
1604,4631,2390,75,2025-05-11,15,198338c6fa256711f72fd48cffc4f6db4fbe49ffd7b338a0786c29b29d144ca9
1605,2560,3283,313,2025-05-11,24,4d014bbb06a49a319086cbb4622d83b77c31fcc45a33e61f92993dd0f4759383
1606,1345,3659,116,2025-05-11,47,d74e1c555235329ee87a33537e1dd7bb41a8a027ca4cd895fbad9832254edc36
1607,764,2471,453,2025-05-11,31,737432d1ab05677ca18e72d2e52f3cdba2b1816e4c75e3385bb1485b7925d38a
1608,1972,95,113,2025-05-11,27,2a5a8d56e2f219ac9b6b84e3eab38a2e8554cdca53ac045d3172f9880be8aa90
1609,2855,2286,146,2025-05-11,14,b344351466cdf7da9b8820f58d6c89ace68636998600d3b28138d365689556b5
1610,1878,3879,289,2025-05-11,25,68baa969c6d3900c73c446ff675df83789f4cf1fa27a67020937cfb03847b014
1611,3393,4434,74,2025-05-11,39,72fa5278723fa640c6e1225cb212d209d52ca27d536f613c19eae85b1115a959
1612,3987,3324,266,2025-05-11,46,ef45b5d72d0743e9283c9180406e24fb45d1370e8bf32532ac859211ea9816ed
1613,3894,4784,59,2025-05-11,41,6b918c753237585a3a67fd3aeab94e8e5a942d556c29923859d765ccdfe33538
1614,1438,89,371,2025-05-11,21,89b2daa3a5f972ebc3106f24b19e73f86afe4d5144a2ec196c9cf9da4faf674b
1615,1152,2165,94,2025-05-11,10,44079b6048deca37d264cb550f6d9a980c849afc8717b0997e7b8aeeb2f42a86
1616,1479,2054,63,2025-05-11,22,3255b9a6ba362ea40a77c7562af0fedd77a6aa0d8aa2e55add43df30cdd3f5a7
1617,4283,358,207,2025-05-11,37,a674e0b59e2a9a488c83acd68f2b3dd37f34a6584fc228c6dcf6ad203bb127c3
1618,2213,4548,152,2025-05-11,21,288de37a166fe76adad00c8430ba48cbbd69ccf66cc23b59d84824db950ccaf9
1619,1199,403,308,2025-05-11,18,e7787bba22b9423d96327b726636adc0e40964129c72349a362a4f2d196ae9d3
1620,627,895,252,2025-05-11,43,655af484d5fb785fbf4dcd5106fa3454827a57d5f23bc6b824f7bd155da44630
1621,3768,2966,50,2025-05-11,33,bb2566d5b2d98de05625125f027f83b2d47123435bf67e1db1900ac8f88615b4
1622,2648,4363,309,2025-05-11,50,c7914213997e3291558436f5148aa0c4a3602ee6f4c4c818726366fd5001c4d2
1623,1951,1244,461,2025-05-11,25,85389fd4b25cad40a86d38a2aeabd9a35b942e032861934b92417510cc7c073a
1624,752,1475,325,2025-05-11,23,0af834b587d67e7e55da6a9d09f0e93cef94b8c0af071989ffa089b967422dd4
1625,2753,4472,461,2025-05-11,9,538d73e5cb828bd57c71bc67f971fda9294e8772ca1e5ea9c2c13afde5427c45
1626,582,1905,275,2025-05-11,29,7a96a6f8d0e16559c4baee64ffc6efa61aa7d7e42aa2ae540f6f372b74bb24c1
1627,4840,2473,112,2025-05-11,40,bf39ff9130518a12caf6045fa6dbf9b55643d0fb2f9328bb541492c33ef31890
1628,4559,4690,275,2025-05-11,24,513fc8aa007321ca675a17e16a8a8ea91d89f50baae470be35649bfde3b1316e
1629,3880,3613,143,2025-05-11,14,b63a4b05dee9d6808999be04bffc37f0a6671f62b619e338a6e7454a0a757589
1630,1730,1597,428,2025-05-11,27,318a3bf84a8f1e7a64688ad5e13c9120fc4f75e454b72164bcb153ae6643e95d
1631,1508,1110,371,2025-05-11,16,f64b9a5d314cc7c92c7a32fd92211733282ddf02329d9b71ea7e8fb449e6f238
1632,325,4155,30,2025-05-11,17,656f048e310740f78e0aa76c427c8805711328066478658de6c83849955a910d
1633,807,1282,435,2025-05-11,15,f9f677082e7b97c73c30ce30363a1bad69a59ab107e036c6828455bdf2589d46
1634,3236,4500,268,2025-05-11,33,26ff0c4a684e4773ce9efa04f36cc71e91ef15224ae1eeea3546061f80b70a69
1635,3191,2324,320,2025-05-11,32,b41073180644a9d6200ea833afc82fe7de8ec84964d79fc26894e34ac23287f6
1636,4183,4613,462,2025-05-11,44,b40f78c7334a7fbf47da8711ee59198a9645ca876baa17429bf9a37c537ac3a0
1637,162,4632,351,2025-05-11,35,0256e81a741741f5cdd62d8f49d244eebe53be19838e3b6dc321c5c30956a8c4
1638,343,439,160,2025-05-11,6,4ae4f43d3de1024f84e53f5c71ea9fdbbae922087cd9984bc2b884caa93943de
1639,1536,2672,0,2025-05-11,32,44bb49a263d53f9db7e2bb6468a11feba3b117329594c03ceb4d3745c62b0c48
1640,4496,2170,302,2025-05-11,19,542f2015378d7e91b879edc3b9dd7b8f719c765a09f35279429e034dc4cf09b7
1641,4404,866,303,2025-05-11,49,e2bbbd86ad15ade80cccb56d87feb134c822f16cdbc0de778c752f4d01732e79
1642,2534,3007,136,2025-05-11,18,5b41cb7261e75228daf002020e0e40d8c8a5c11c1b56c9681c8c6092d689c99a
1643,4663,467,287,2025-05-11,15,60c46dbb04b910f02896f68710eee36c1f5f889d0c4b4b5b9381109c3dbed65b
1644,20,3140,81,2025-05-11,37,7ef5cf05f27d8c6e3c737cd357a53c7b04d0c8ed9cf699962b2a322c5e585941
1645,622,1334,466,2025-05-11,32,ab693d1ad089f88b737b1ff1bb81dd0ab55c8693e0359aff7ddc79c9ad4bc151
1646,4814,1615,19,2025-05-11,42,28bf0ac33ea11a405efed3ecebd143848c1bee7198e39d6995a88eaf8b6cc168
1647,986,322,372,2025-05-11,20,4dbe2c0edfb323a4a1257c7a4c8b5ba3ed840fb3d8911558fe3a7195a806a441
1648,35,1218,415,2025-05-11,35,aaf49b8f6207200e3ca10fbea71c09a869120a7103c28184d19b7ab87226fd07
1649,2752,2160,230,2025-05-11,27,df10008196a3bfe90f2d58b36a1ab030dbcf6a6485b7044c0adcd1b4ab41ee01
1650,3780,1293,302,2025-05-11,41,0917ec1498af426ec956b5e8df2919141bee5f5cef84aa55b44caceeda011642
1651,3055,768,270,2025-05-11,22,3b93e6a913b79efb3d1e6be633e104722346f9f1faa80a06d2098ad3bfeb71e2
1652,1276,738,203,2025-05-11,50,d052fc23b7b794bb9839485840d70fd88bf7c19da528416e193362d20772fd4b
1653,1901,2486,174,2025-05-11,13,63f7053103fe96e9c028e060fdce6f3d8c44a140703dc9a29d56320937252949
1654,4226,663,48,2025-05-11,17,0f6564890b70c3b839b52b694c5a0caaabeabdb3cb194201882a548abb80ae0c
1655,955,4636,274,2025-05-11,25,e1bee619fceab524b9f6ad7736f5f9091fdc274c7d2911b4e423f9720958cfb9
1656,817,988,419,2025-05-11,28,834ad703b59663b16c4820cf32bd1331f1bedc089ffe9444b3912e7e3a31078d
1657,1803,2288,428,2025-05-11,34,c916f912288da21da23cfd9c66904b90de1a9b20fc7605d850c3976c4868c09f
1658,1415,3094,316,2025-05-11,18,04c2c8a7314112014a6368fd1ff3ab33a61593cba83620c2bd62c6f6037e7636
1659,2995,845,404,2025-05-11,17,f20bba89f48ba19b4aa3d2e055e1220a0a5928869f9390ed5921072ee3dec28b
1660,138,1804,362,2025-05-11,47,2fd143b408f8383a4757d98cb0d63b9459fce3923ebd484619d5daf4862d3120
1661,170,1126,34,2025-05-11,7,29951a5daa13be41f46364e817c48904b3919ee4ccf2d364ebfdad36a6b6f951
1662,3465,2754,54,2025-05-11,10,86718ab32ac4df852fa3d226b6f031d470805e124b546659a30d17bed00b02a3
1663,3578,4567,375,2025-05-11,25,9164890a0e9593ba79eec627d7aaf35eec421aad77bcdcc2c3f66128f37d9446
1664,2823,12,488,2025-05-11,23,c14f248fe72036e7eacf6d9c292344ce342032702846289ba6f44a4b287f836b
1665,186,3896,43,2025-05-11,45,d76a0dc3bc7147afb36971acd1fad84127622910013c4ed939b694e783177709
1666,2333,4054,185,2025-05-11,5,518432f2426a43d860b287e79f20958f64ff9677a978b7216465a349411593ab
1667,2031,247,337,2025-05-11,18,4ed73e122983564ee44ab3f31173e554c76e9190b27ffbc472d4d4adf5fc15c8
1668,1270,730,333,2025-05-11,34,1b03cae6ddf823dbee74b37fafd9c9fbae061fd9f8259efbc72d7d8b001c68f2
1669,3967,1706,106,2025-05-11,13,2fb822b587a28b9189da028a5f4707bb7f170ebfbac8cfee2142a8897f2eedf0
1670,2593,4731,266,2025-05-11,7,5c0a7da444bebd4fb3f2e526d187586c540e48ea2fa9d44815bb513e982c7623
1671,2815,2283,2,2025-05-11,32,b775f64ce04a91dfa5e77dbc4456819a315bb02e9a8cb4147c0bbda523d3250a
1672,737,1681,184,2025-05-11,44,6900f9222f7e1ec3fee08c65c0bf1c25448beb99d3bcd9a5bc80d8fc50c9f9e1
1673,4206,3336,52,2025-05-11,27,622d49772d020c3eeb67131816426b8b8c17e2bbf5d2282ee7ddfae8c5240806
1674,2623,2250,466,2025-05-11,19,18f35a1c7320320d840520f12be6f4b07a2f8488293418eb057ff0e497b57b3a
1675,1917,1861,205,2025-05-11,6,0235d26d6f780590158492e8acbcc76cb7a9b195fcf0d617804b01a0249f7978
1676,3042,3054,291,2025-05-11,28,2881e30df7738aabcca076322b41762e70c02caa033bcdee1ba9d0687e8278b8
1677,1214,2801,493,2025-05-11,40,55c742146345382de959ee08bea918032b3f7fce7d51890daed62dacb7f7e0f3
1678,3723,3554,432,2025-05-11,7,aca11006fcce42b747aefb40f4f82a9b8de50e3d8ea6b0590ee6ebb0c821daad
1679,412,2063,260,2025-05-11,9,382b202ca7d74b7b3d2eb029464ff7eb90f63e040b278273b3e2f45203d9ab40
1680,4662,4739,239,2025-05-11,33,2d182dc9114bd3a368e5cfe838b932044b3fc2791c1300e415f8e6645343d03e
1681,1725,3213,210,2025-05-11,27,158a338a034481f315eaae85a62ff31542cb64d64961ff56b89c8da1fee8a073
1682,2053,636,108,2025-05-11,17,1968d028ce2515fc02a763727814fcd137162e2d831d3b91acfc12bcc5ef72b1
1683,1647,3433,245,2025-05-11,13,e1a1bd7d02a0ab9d54432e44603219df90acbf9b422066cb219f0a6cf81e8628
1684,3614,835,120,2025-05-11,15,cf1f2e804f3d95557b4d95af19cbec490ce7de7c2fcb6d1e8cfda05c28fd1be0
1685,1438,4628,380,2025-05-11,48,8b1c203f0d88e115f1cde6860981a0b832eee1486ac0f8177a1a81bc83d8ebed
1686,4734,990,242,2025-05-11,22,f75cecc2d8932949ab5ba88f71b4aa3277166f7f7943bce329277e7df85aff9a
1687,403,1461,397,2025-05-11,44,8f6fd67b2e432d859997df3c0c296142b9f23f15250989a8d3488ec188258583
1688,1701,3870,102,2025-05-11,18,994674676c4e7d1cb008f4998290590d2422652cfd5384b5fa194efd4d88b5bd
1689,185,3050,454,2025-05-11,12,a25ebb8d620072eda843ebb95a6c088e67303b7c7ee6a2e3a1d00dbe2221f6df
1690,1621,55,305,2025-05-11,31,732452bc947efb562f8fb9645386ffc7ac5826b55265a0820d3fcc277156768e
1691,2972,1886,307,2025-05-11,11,bf0fcfca2f68183ffef5bf27000a12bd6e4e2a90a7ca2b0fe88b0e5fd8631ee9
1692,1696,4320,416,2025-05-11,36,55172aac41c4e1c8a454b8244f8bf4bc45de276870bb07b390442c5ac753bdd5
1693,1209,4064,58,2025-05-11,25,c422296cc82a9f03c370beadd2ff46b468f1a34067dd39b4865ea9402c8858ec
1694,3099,2376,343,2025-05-11,11,88e5c00d96d9b41dd83260b5b9bae1eeefce1e8e5f5a4b62ff2dc289d0a50ca0
1695,3951,4372,237,2025-05-11,29,19f75268920095b717b9cc3da56d23a21d98449e4030da81ed1e669267984999
1696,2720,3554,395,2025-05-11,31,a15f44ff576aa6a4261ed100832bdb8ceba4d7b2d2ec65717018dc9ce499e8ef
1697,510,418,421,2025-05-11,35,6519688e483016e4b0d697c9edba4bbd287b3bc0f62b04a6561c78faf0d31084
1698,4789,3916,55,2025-05-11,18,ef2f8aa652b8adfefada35eeea554373d016b0ea39d2ddfed0b2aa97d9c37170
1699,3053,749,139,2025-05-11,36,79ce012a021f22d6886a84751701a4439c56f1a16f43836e76eba0c9eb1e4b32
1700,2298,1075,125,2025-05-11,41,85b2d75a0289d251e89cf680ec87dd94ae7391229ed55e12e2c13494ba6d45cb
1701,1499,1203,376,2025-05-11,38,d582621598317b16abc21aaabdac948726272742f4633980cdf55067c6724c12
1702,4713,2396,148,2025-05-11,40,78cb992cd549266f8d5cbcbcb4c844c5daced9dbaacd62f5c375f292287a09db
1703,4602,941,477,2025-05-11,44,3d43419da4bdcc160273064ec022b15110b07ebc1fea6156c29444ee40be883e
1704,1780,2573,443,2025-05-11,25,fb03a32b09dc03dfeea562731cf3c19d14a75e8523d7d2b82ea4bc3d6334dd90
1705,395,2247,474,2025-05-11,14,e6cb3cd247fd5a0f48d891b439c8df4740208f763f604d37710b6096202241a5
1706,3677,3270,84,2025-05-11,43,3eeef10a1a71a2b3c76ad7a7947eecc6d7eb144f0fdb52e3765ac5290fa11620
1707,1567,409,210,2025-05-11,40,0f1f455a6068691e72d5936740a48db8364a430df134353e6d431bd865488f3a
1708,4540,2499,288,2025-05-11,30,0c98f2ab8f4cf426611ef07ae35e4aa59aad5da41911fb98f3534f623d2e6c6e
1709,234,3768,23,2025-05-11,37,0a45bd05cdb0c965d814f1f97382d76118a7d7a898f2310b98426e0a898b0220
1710,3184,2553,496,2025-05-11,16,6aa0151420b6738faad47fde0f20e1597f8030528b7caf3aaaf9113b827f73dc
1711,1070,106,257,2025-05-11,47,fe4cb89bc32c0c75b22c0a0ffb2c3dce1f80432a107dfbc6fed0161477a9ae47
1712,2564,3846,158,2025-05-11,38,a8932777fbecd437f4bf529a21d7883179d776df164490b10b072c0a6bce4e12
1713,4116,1473,171,2025-05-11,44,1a29d7fd0e3a6dfb7560a0c513100838eb3a93bc44085d8a81f48668b0f2bbce
1714,74,3471,321,2025-05-11,25,f225e9843d15cca06b47ac43532af82c9e69f4e27d3831406fc7d941942b36ef
1715,1451,1432,203,2025-05-11,14,8235802d6861b7eeb87a0cae1f49f64e9d4a560fd299658b17a9a551a8e88a9e
1716,3433,3048,39,2025-05-11,12,ad595ed0fdf8f6b363c4ae46a318f2b436eb89aca045e62d0598171b9b5e553d
1717,4528,1118,224,2025-05-11,11,58d50d469e4d72d863e575934c5311fba7ed681b05b8831d3e83e360b187f279
1718,3558,4872,226,2025-05-11,23,2100c064e3f8a10021be5d87c03c77d3f1d38ea2ac5183d892fee784daaf2464
1719,3042,3731,362,2025-05-11,40,d2216e6609889f90b7843725d01bece6ec1affe9646a8bc2b792007cf1ed86c2
1720,4956,4007,205,2025-05-11,36,54770d38c26aada81e3cc66727567c356c60c10b2f554b02f422c3dc8f78ae81
1721,4059,450,179,2025-05-11,21,072b523ddf7740bf522b010e1704e09a9235e7948623987babe1356019bbe886
1722,3740,3625,233,2025-05-11,11,b65546363e7a5a5a130dd526787f894e7714e2747662710a2f38c0eb71b38b45
1723,4512,4577,219,2025-05-11,17,02e2f8d8655755a73a7980cbd78c6136a719b50fa7282e1d76559592182602af
1724,2009,54,133,2025-05-11,32,c40552bf8c172267e89a0c692a384fe91f8287e10913e276159d042143718ff8
1725,846,1195,162,2025-05-11,41,dbbf2e4dfbdfbc339cd8a9a6cef164a1d69e59809b1f56d4c1041ae2f5b483b2
1726,2703,4290,277,2025-05-11,8,f37221a6ef64e58e6fcb85c174155ee700163f312ca46609efabaa883c670416
1727,4898,3556,264,2025-05-11,43,c8e3f9de0eb57e4358ace199d3ee46ce502364590fc8005b0ed2842ceda248ce
1728,2653,3749,326,2025-05-11,42,a0abdd9cf1fd3dfb943c98c0dcc169f7f63c240c689e6f136d61b37abfe5e3b4
1729,256,4883,297,2025-05-11,33,48fc30acd9cf679e45e50d6c1f7f6958e9e7fd12941927b66567859286e1ff4a
1730,507,3916,86,2025-05-11,50,4f5a6b5fe8f9b97baf9ec8b844f1540286aa5127a1b240199533a6a57a4a833c
1731,155,3711,319,2025-05-11,6,61e5d1ffd3f12e2030584fa64ccbd85bc338a307c283c98fbfa35b93c40a60d7
1732,3453,1359,41,2025-05-11,48,2350b1329833ecf75b47659a1076b52e8b736426c91c7ef3519a1e617370cea1
1733,4115,3408,325,2025-05-11,50,ec8bd39087397115e7f12c3e8e7958c2f5520105207bdcdc5c5702f430dd551e
1734,713,403,368,2025-05-11,14,cf9f0fca495370ac33299580db496bd879c6ec7e0e300797799514225da8249a
1735,4913,3191,469,2025-05-11,13,9c9f80c0e93b3ca008ccae1b00b79cfb9befec69960282b707c34e9e797914cc
1736,1560,1405,280,2025-05-11,34,cb191db6c9c0d7ab67eb8708e02bec33f3890affdb24955cc45259082fc7679d
1737,3791,677,266,2025-05-11,41,bc3a227b315faeb9811bd773054cfe78ae1d3484da35b9143c330b8acfe6c0a5
1738,703,1797,121,2025-05-11,31,f9b6fb846f9cf322b6dd1099125d72d3bde3e76e83b7d18ff04156d9ae1b4f42
1739,2360,2174,481,2025-05-11,50,1e80b9add6720d9fa02d495268aa880449f9e6128fd91589a09108d197cdc47d
1740,849,4976,500,2025-05-11,48,9e61020774c0c0d4ccbf40e028854c7c5b1dfdf69db198468021348310ab14de
1741,4490,1155,150,2025-05-11,31,d9a4024f3d5e5e2a17fee174710b65640bfa8924fdf51c7d5a5d96a84697e047
